"","truedispersions.S1","truedispersions.S2","truemeans.S1","truemeans.S2","n.random.outliers.up.S1","n.random.outliers.up.S2","n.random.outliers.down.S1","n.random.outliers.down.S2","n.single.outliers.up.S1","n.single.outliers.up.S2","n.single.outliers.down.S1","n.single.outliers.down.S2","M.value","A.value","truelog2foldchanges","upregulation","downregulation","differential.expression"
"g302",0.274603618847035,0.274603618847035,65.3658536585366,248.514301524001,0,0,0,0,0,0,0,0,2.49464623630427,10.7281589312665,1.92671978757187,1,0,1
"g303",0.0286801016677905,0.0286801016677905,470.19512195122,1117.94329283315,0,0,0,0,0,0,0,0,1.24946569124318,13.9994031021584,1.24951553307257,1,0,1
"g304",0.0833808814877342,0.0833808814877342,16.2982456140351,26.486442125623,0,0,0,0,0,0,0,0,0.464131352006078,8.84590022478281,0.700537384857442,1,0,1
"g305",0.217486327313856,0.217486327313856,37.390243902439,97.0430658055526,0,0,0,0,0,0,0,0,1.0564747518712,9.95603727919276,1.37596324695925,1,0,1
"g306",0.117823764030425,0.117823764030425,0.771929824561403,1.58914022775073,0,0,0,0,0,0,0,0,0.477831206492317,4.41742958699045,1.04170483107256,1,0,1
"g307",0.42291673473421,0.42291673473421,4.31707317073171,8.29568154683973,0,0,0,0,0,0,0,0,0.905331834888967,6.35504371772597,0.942306967826384,1,0,1
"g308",0.120271071930692,0.120271071930692,129.487804878049,209.879587025597,0,0,0,0,0,0,0,0,0.786151894647139,11.671515318346,0.69674562461311,1,0,1
"g309",0.0907197208304099,0.0907197208304099,1.94736842105263,4.31701343239941,0,0,0,0,0,0,0,0,0.838773901032205,5.72895531259447,1.14850772957065,1,0,1
"g310",0.200531099400879,0.200531099400879,33.4878048780488,82.6192773286112,0,0,0,0,0,0,0,0,1.29164846193519,10.4142523493577,1.30284263034409,1,0,1
"g311",0.336714315055344,0.336714315055344,1.71929824561404,3.28313749698563,0,0,0,0,0,0,0,0,1.07698420122291,5.40659744654259,0.933255340936814,1,0,1
"g312",0.243669115383801,0.243669115383801,8.45614035087719,19.3801331596498,0,0,0,0,0,0,0,0,1.32753991394765,8.15516897172725,1.19650725627412,1,0,1
"g313",0.285654064065246,0.285654064065246,10580.4390243902,32485.308140072,0,0,0,0,0,0,0,0,0.839931733518736,18.5442129636486,1.6183878981286,1,0,1
"g314",0.089380058149919,0.089380058149919,948.121951219512,1912.41372954805,0,0,0,0,0,0,0,0,0.972464649978974,14.8809581600867,1.01225012684169,1,0,1
"g315",0.653920096228759,0.653920096228759,3.09756097560976,5.07812991323767,0,0,0,0,0,0,0,0,0.315519469999095,6.07023086715202,0.713164621611619,1,0,1
"g316",0.109154685067614,0.109154685067614,448.666666666667,716.239264824466,0,0,0,0,0,0,0,0,0.288389987475586,13.4296909873334,0.674797606438426,1,0,1
"g317",5.46888420598833e-07,5.46888420598833e-07,0.658536585365854,2.58005186193841,0,0,0,0,0,0,0,0,2.15145364022271,4.81865377236947,1.97006456818429,1,0,1
"g318",0.76685952397852,0.76685952397852,3.94736842105263,6.13838956545758,0,0,0,0,0,0,0,0,1.41867515542476,6.18004529594706,0.636969030550617,1,0,1
"g319",0.434879803744953,0.434879803744953,24.1707317073171,44.2365416775617,0,0,0,0,0,0,0,0,-0.70675004248589,9.61836383316929,0.871977455349685,1,0,1
"g320",0.158381002790661,0.158381002790661,1083.43902439024,3770.8579563137,0,0,0,0,0,0,0,0,1.89348848603795,15.0660772296632,1.79927484562497,1,0,1
"g321",0.357570113195367,0.357570113195367,572.609756097561,2181.53770436667,0,0,0,0,0,0,0,0,2.24318474494298,13.9702389946171,1.92972125236253,1,0,1
"g322",0.0316836075245696,0.0316836075245696,88.5087719298246,190.828395984136,0,0,0,0,0,0,0,0,0.773033215548553,11.606063636003,1.10838351571967,1,0,1
"g323",0.528469894397985,0.528469894397985,8.70731707317073,19.080522725688,0,0,0,0,0,0,0,0,-0.0334741099615901,7.37134482152613,1.13180053110843,1,0,1
"g324",0.0513784589874016,0.0513784589874016,443.631578947368,1098.24229197575,0,0,0,0,0,0,0,0,1.06617625134158,13.8636252439285,1.30776240452632,1,0,1
"g325",0.119294406259959,0.119294406259959,427.341463414634,935.310481707986,0,0,0,0,0,0,0,0,1.223318813998,13.6656306131736,1.13005605209167,1,0,1
"g326",0.160474124420354,0.160474124420354,39.6842105263158,71.7697535972186,0,0,0,0,0,0,0,0,1.05687668941997,10.1806264132157,0.854810862662406,1,0,1
"g327",0.459564722331085,0.459564722331085,4.8780487804878,22.4065903111728,0,0,0,0,0,0,0,0,2.06129578789456,7.5760431041893,2.19954703535616,1,0,1
"g328",0.184152064096779,0.184152064096779,61.0175438596491,167.189112223507,0,0,0,0,0,0,0,0,0.85568565170964,10.6647284377278,1.45418488517246,1,0,1
"g329",0.159700389165739,0.159700389165739,717.707317073171,2596.21310470558,0,0,0,0,0,0,0,0,1.5299515261777,15.1327881504703,1.85494127452501,1,0,1
"g330",0.120561615678741,0.120561615678741,41.4390243902439,97.0909996346356,0,0,0,0,0,0,0,0,1.20705120042454,10.4485051172323,1.22834752589252,1,0,1
"g331",0.21917707097269,0.21917707097269,6.92982456140351,13.0633192643393,0,0,0,0,0,0,0,0,0.270302417902381,7.79176299631575,0.914630784447055,1,0,1
"g332",0.0848477344923311,0.0848477344923311,121.666666666667,292.951078328285,0,0,0,0,0,0,0,0,1.43948288189509,11.9216264703228,1.26772579712327,1,0,1
"g333",0.140502943946694,0.140502943946694,60.8292682926829,128.075688789599,0,0,0,0,0,0,0,0,0.833946986933194,10.6700981404365,1.07415909517401,1,0,1
"g334",0.0855576342516286,0.0855576342516286,1798.26315789474,2885.98029361185,0,0,0,0,0,0,0,0,0.619743203066538,15.5350558265124,0.682457288338129,1,0,1
"g335",1.17411252434591,1.17411252434591,704.048780487805,1337.96246132725,0,0,0,0,0,0,0,0,2.2320455107348,12.9106019551146,0.926290343911516,1,0,1
"g336",0.0666576168433216,0.0666576168433216,251.951219512195,498.45121788781,0,0,0,0,0,0,0,0,0.83550756816445,12.9613677274829,0.984307879396115,1,0,1
"g337",0.518459833590836,0.518459833590836,198.292682926829,557.319690221768,0,0,0,0,0,0,0,0,1.74563822830368,12.2504553359305,1.49087368246582,1,0,1
"g338",0.55803351055858,0.55803351055858,13.4878048780488,20.3444086372764,0,0,0,0,0,0,0,0,1.69255512674142,8.25159731495488,0.592976774638461,1,0,1
"g339",0.119626594315896,0.119626594315896,119.707317073171,370.538887985668,0,0,0,0,0,0,0,0,1.1832330073717,12.2860525939168,1.63011362177638,1,0,1
"g340",1.05159264264468,1.05159264264468,45.2439024390244,95.9500536930793,0,0,0,0,0,0,0,0,1.68639953756717,10.0844979203233,1.08456024174172,1,0,1
"g341",1.11168819922857,1.11168819922857,208.390243902439,434.743450125907,0,0,0,0,0,0,0,0,1.57546306064688,11.9349156436354,1.06087655466022,1,0,1
"g342",1.57194372566717,1.57194372566717,4.24390243902439,6.82070270251839,0,0,0,0,0,0,0,0,0.893767289941052,5.61733623403735,0.684528889252543,1,0,1
"g343",0.092304912294957,0.092304912294957,109.561403508772,212.088539852842,0,0,0,0,0,0,0,0,1.08421326868348,11.7194473349153,0.952927014780526,1,0,1
"g344",1.50281565549196,1.50281565549196,69.0975609756098,165.922183151157,0,0,0,0,0,0,0,0,1.92224668362415,11.0229806286116,1.2638000899245,1,0,1
"g345",1.78935960506653,1.78935960506653,3.26829268292683,13.8995433833602,0,0,0,0,0,0,0,0,2.18584296999283,6.67238959735132,2.08842839851572,1,0,1
"g346",0.16202054965608,0.16202054965608,27.7017543859649,43.611826946916,0,0,0,0,0,0,0,0,0.882819778087997,9.57058988341407,0.654742080943378,1,0,1
"g347",0.0257940482132766,0.0257940482132766,206.368421052632,473.019008903575,0,0,0,0,0,0,0,0,1.03467270715779,12.7667372705054,1.1966759380674,1,0,1
"g348",0.0648563694012282,0.0648563694012282,491.526315789474,843.058975071377,0,0,0,0,0,0,0,0,0.687112841092878,13.8488650511729,0.778364897541721,1,0,1
"g349",0.560540502563173,0.560540502563173,7.63414634146341,48.8075737865771,0,0,0,0,0,0,0,0,3.83625829820285,8.578818429517,2.6765662900436,1,0,1
"g350",0.255738304543244,0.255738304543244,6.19512195121951,19.7568331721027,0,0,0,0,0,0,0,0,1.57737437934312,7.49785764007561,1.67314712822633,1,0,1
"g351",0.213691149359615,0.213691149359615,9.05263157894737,15.5874730814565,0,0,0,0,0,0,0,0,-0.317051050862749,7.84769387807168,0.783977922246248,1,0,1
"g352",0.0674363005927158,0.0674363005927158,789.80701754386,1868.53113003581,0,0,0,0,0,0,0,0,1.43787387828095,14.6824337495021,1.24233250794394,1,0,1
"g353",0.0780642077416537,0.0780642077416537,1.49122807017544,3.33898195369734,0,0,0,0,0,0,0,0,0.814731583514803,5.61367097554822,1.16290737406907,1,0,1
"g354",5.03306330185802,5.03306330185802,3.8780487804878,9.93130981394767,0,0,0,0,0,0,0,0,-0.282555486859965,5.22794711590985,1.35665305283461,1,0,1
"g355",0.190449165910781,0.190449165910781,5.64912280701754,16.4179792225582,0,0,0,0,0,0,0,0,1.47205123547483,7.89355528378962,1.53917779745619,1,0,1
"g356",0.0672706966623607,0.0672706966623607,1048.87804878049,1744.63898644078,0,0,0,0,0,0,0,0,1.06801634906671,14.7222073130124,0.734081586193502,1,0,1
"g357",0.31991254624045,0.31991254624045,330.634146341463,1112.058276563,0,0,0,0,0,0,0,0,1.98903288200798,13.9044933307785,1.74992476116825,1,0,1
"g358",1.89701553095309,1.89701553095309,6.3859649122807,11.055121776087,0,0,0,0,0,0,0,0,1.02634500805451,6.72089749321203,0.791738385892587,1,0,1
"g359",0.0455467217187706,0.0455467217187706,1.24561403508772,2.32436561343763,0,0,0,0,0,0,0,0,1.24328218956521,5.02810864093505,0.899979911426086,1,0,1
"g360",0.144025611446328,0.144025611446328,75.6315789473684,127.551943015303,0,0,0,0,0,0,0,0,0.513017448342771,11.180130293689,0.754024232629556,1,0,1
"g361",1.27853780459189,1.27853780459189,4.48780487804878,8.67307203563774,0,0,0,0,0,0,0,0,0.141722663406672,6.05461175646803,0.950533140689805,1,0,1
"g362",0.604824170069134,0.604824170069134,3.66666666666667,5.68407657121619,0,0,0,0,0,0,0,0,0.107233254180983,6.45680318613079,0.63245687159942,1,0,1
"g363",0.121307048709802,0.121307048709802,170.292682926829,315.055807774137,0,0,0,0,0,0,0,0,1.04174885084774,12.1060097801939,0.887590957540338,1,0,1
"g364",0.0146466403173735,0.0146466403173735,400.561403508772,785.121113997149,0,0,0,0,0,0,0,0,1.0224938737332,13.6786866248756,0.970891808003346,1,0,1
"g365",0.0398133398972659,0.0398133398972659,219.385964912281,347.065328699782,0,0,0,0,0,0,0,0,0.676054859482557,12.5469768123059,0.661736016188458,1,0,1
"g366",0.0785362003219412,0.0785362003219412,512.731707317073,784.152887686951,0,0,0,0,0,0,0,0,0.625711001819434,13.8086583630489,0.612930849868064,1,0,1
"g367",3.2130953497115,3.2130953497115,90.7560975609756,161.92243768218,0,0,0,0,0,0,0,0,2.43220063988048,7.18774062385034,0.835236433813576,1,0,1
"g368",0.0905997837855816,0.0905997837855816,568.90243902439,1689.05519667276,0,0,0,0,0,0,0,0,1.55731496898339,14.1438590167997,1.56996330342703,1,0,1
"g369",0.167117571438557,0.167117571438557,355.682926829268,1764.68820220706,0,0,0,0,0,0,0,0,1.94963063987584,14.0123686216871,2.31074967005623,1,0,1
"g370",0.0348136791873709,0.0348136791873709,852.682926829268,1655.15653875681,0,0,0,0,0,0,0,0,0.732481923896639,14.7036366479767,0.956886393289275,1,0,1
"g371",1.06249401753268,1.06249401753268,7.80487804878049,17.1867625303014,0,0,0,0,0,0,0,0,0.124021896111572,7.69343815537784,1.13884981462547,1,0,1
"g372",0.370694415276412,0.370694415276412,2.29824561403509,3.92265264517009,0,0,0,0,0,0,0,0,0.397863129462484,6.06844900705746,0.771296601603979,1,0,1
"g373",0.103089764672386,0.103089764672386,83.1754385964912,126.317646132755,0,0,0,0,0,0,0,0,0.259336067061533,11.0238810029761,0.602826718861397,1,0,1
"g374",0.0477504721006709,0.0477504721006709,12.6341463414634,22.2653468856815,0,0,0,0,0,0,0,0,0.921361143385942,8.60774732431229,0.817471900417766,1,0,1
"g375",0.0991524889224108,0.0991524889224108,759.929824561404,2489.10056275162,0,0,0,0,0,0,0,0,1.89845540623492,14.5368977906695,1.71168641348658,1,0,1
"g376",1.48953027562396,1.48953027562396,9.31707317073171,42.5701853784455,0,0,0,0,0,0,0,0,1.2896121660352,7.7089130397912,2.19189464404132,1,0,1
"g377",0.200742483356732,0.200742483356732,226.536585365854,718.657851279531,0,0,0,0,0,0,0,0,1.99961440407989,13.3338537125679,1.6655610131327,1,0,1
"g378",0.784142589791557,0.784142589791557,9.36585365853658,22.7516625999377,0,0,0,0,0,0,0,0,2.37747162747544,8.11374853424812,1.28048957429528,1,0,1
"g379",0.524829375555364,0.524829375555364,8.29824561403509,12.5106938049875,0,0,0,0,0,0,0,0,0.256043481944767,7.22173703448625,0.59228353490945,1,0,1
"g380",31.3845173163885,31.3845173163885,0.780487804878049,1.50269887977984,0,0,0,0,0,0,0,0,0.3599811290194,-0.683007499855769,0.945107946559123,1,0,1
"g381",0.0467164014443213,0.0467164014443213,188.964912280702,527.832576852957,0,0,0,0,0,0,0,0,1.73240721069409,12.8058173731177,1.48196201964371,1,0,1
"g382",0.566558289272288,0.566558289272288,8.39024390243902,18.9144032668523,0,0,0,0,0,0,0,0,0.636321736434139,7.84690071509209,1.17270060612148,1,0,1
"g383",0.283064419665516,0.283064419665516,2.02439024390244,3.81643007071391,0,0,0,0,0,0,0,0,0.497226269829704,5.87248534860514,0.914736330024761,1,0,1
"g384",0.747237963144625,0.747237963144625,1.43859649122807,2.56285288016733,0,0,0,0,0,0,0,0,1.72512006556456,5.12307435543375,0.833088673059124,1,0,1
"g385",0.319712169348717,0.319712169348717,20.5365853658537,67.6306946111382,0,0,0,0,0,0,0,0,1.18432016341632,9.97861011959802,1.71948184769061,1,0,1
"g386",0.531117252847729,0.531117252847729,62.8536585365854,95.3410167192313,0,0,0,0,0,0,0,0,1.08259816498208,10.6134478171039,0.601100288075146,1,0,1
"g387",0.653677195152941,0.653677195152941,39.9824561403509,196.172183608094,0,0,0,0,0,0,0,0,0.744672183162177,9.19468925050232,2.2946814826345,1,0,1
"g388",1.27333777115474,1.27333777115474,33.8771929824561,75.2458680553933,0,0,0,0,0,0,0,0,3.42537421156697,8.21816909308148,1.15129802204474,1,0,1
"g389",0.129874430983987,0.129874430983987,1024.14634146341,2033.22583417215,0,0,0,0,0,0,0,0,0.54626671420403,14.8950295931473,0.989348588459769,1,0,1
"g390",0.0924240467155623,0.0924240467155623,303.463414634146,554.054972258646,0,0,0,0,0,0,0,0,0.834732514314107,13.1404324760424,0.868506528254564,1,0,1
"g391",3.0518286881316,3.0518286881316,1.84210526315789,3.56543197063729,0,0,0,0,0,0,0,0,1.25554046558896,3.33991763982886,0.9527213737688,1,0,1
"g392",0.242307725991495,0.242307725991495,2.84210526315789,6.95502395551708,0,0,0,0,0,0,0,0,1.26999632907273,6.45640382638871,1.29109549519877,1,0,1
"g393",0.108180946581466,0.108180946581466,953.210526315789,1840.83325052316,0,0,0,0,0,0,0,0,1.64547012358224,14.4407308502246,0.949492159531321,1,0,1
"g394",0.161167105605042,0.161167105605042,14.8245614035088,40.4925618696808,0,0,0,0,0,0,0,0,1.70255045025308,8.88031306110667,1.44966749972535,1,0,1
"g395",0.148942368243811,0.148942368243811,61.7543859649123,130.781989270135,0,0,0,0,0,0,0,0,1.23319623030019,11.01198007571,1.08255036320968,1,0,1
"g396",2.44927096186895,2.44927096186895,58.7560975609756,111.790271351064,0,0,0,0,0,0,0,0,2.23314838425068,8.48814312578397,0.927984157964403,1,0,1
"g397",0.358098428861617,0.358098428861617,3.34146341463415,5.7515936000755,0,0,0,0,0,0,0,0,2.67212644508595,5.89291674144381,0.783481662130666,1,0,1
"g398",0.232470902549599,0.232470902549599,5.92682926829268,11.4445771292738,0,0,0,0,0,0,0,0,1.23864876854229,7.06446052840088,0.949331753002925,1,0,1
"g399",0.200875535232551,0.200875535232551,12.7543859649123,22.072041926497,0,0,0,0,0,0,0,0,1.61388583369041,8.72778515587395,0.791226657380874,1,0,1
"g400",0.11645173753197,0.11645173753197,9.03508771929824,17.0755831498996,0,0,0,0,0,0,0,0,0.606609998638199,8.17973249626683,0.918324335956758,1,0,1
"g401",0.139166793214935,0.139166793214935,73.3170731707317,136.790684917919,0,0,0,0,0,0,0,0,0.91419312308245,11.1766446615935,0.899748890347276,1,0,1
"g402",0.291635372392767,0.291635372392767,3.52631578947368,8.2705348668315,0,0,0,0,0,0,0,0,1.03816463932494,6.9968418728664,1.22981895646616,1,0,1
"g403",0.121852413290207,0.121852413290207,499.926829268293,881.594884854101,0,0,0,0,0,0,0,0,0.979879299846084,13.6452507387051,0.818398899866038,1,0,1
"g404",1.08556881601633,1.08556881601633,1.68292682926829,2.64903813709264,0,0,0,0,0,0,0,0,0.220006606736948,4.03029377779892,0.654496161573259,1,0,1
"g405",1.18661567656496,1.18661567656496,6.65853658536585,25.114632636151,0,0,0,0,0,0,0,0,1.67926725357388,7.13521275618438,1.91525113075323,1,0,1
"g406",0.558208553545021,0.558208553545021,26.8536585365854,68.6795411664652,0,0,0,0,0,0,0,0,0.50892519824378,9.56990027803039,1.35476174697192,1,0,1
"g407",0.0749895022972277,0.0749895022972277,756.853658536585,1393.95222377224,0,0,0,0,0,0,0,0,0.676153361333306,14.6716439749885,0.881094835275087,1,0,1
"g408",0.0221951050021365,0.0221951050021365,428.280701754386,2588.40312694198,0,0,0,0,0,0,0,0,2.68246295580466,14.4747523423313,2.59543374894642,1,0,1
"g409",0.187740444003337,0.187740444003337,1592.56097560976,7584.34571976021,0,0,0,0,0,0,0,0,1.87373076984207,15.9885100784904,2.25167611746798,1,0,1
"g410",0.216132883581117,0.216132883581117,100.487804878049,156.728978604078,0,0,0,0,0,0,0,0,0.637505179213312,11.4179489831195,0.641251525732922,1,0,1
"g411",0.14443577944121,0.14443577944121,106.280701754386,162.944675650055,0,0,0,0,0,0,0,0,0.305522619810352,11.2767442545278,0.616502552755657,1,0,1
"g412",0.788743873276477,0.788743873276477,1.78048780487805,2.68896260337479,0,0,0,0,0,0,0,0,-0.628211349301955,4.72196715147099,0.594777136872651,1,0,1
"g413",0.11260444936633,0.11260444936633,426.243902439024,711.823181203544,0,0,0,0,0,0,0,0,0.901801946277677,13.1736387887537,0.739839720306868,1,0,1
"g414",0.0336323752241975,0.0336323752241975,150.912280701754,343.080355095791,0,0,0,0,0,0,0,0,1.1787329059067,12.1368221996227,1.18483630701982,1,0,1
"g415",0.0759961167825116,0.0759961167825116,151.368421052632,297.451780877713,0,0,0,0,0,0,0,0,1.02918471718958,12.0553729168365,0.974591558672423,1,0,1
"g416",0.245371738716583,0.245371738716583,38.4878048780488,76.0724102516727,0,0,0,0,0,0,0,0,0.965935795515644,9.79465652677159,0.982971925111061,1,0,1
"g417",0.21658129861151,0.21658129861151,28.2439024390244,47.7795279342681,0,0,0,0,0,0,0,0,1.38714594287531,9.60577550833059,0.75845316143321,1,0,1
"g418",0.282454559379229,0.282454559379229,151,445.883254131654,0,0,0,0,0,0,0,0,2.09957368496495,12.2034011303397,1.56211746836816,1,0,1
"g419",0.170704533147713,0.170704533147713,4.65853658536585,7.00712584242722,0,0,0,0,0,0,0,0,0.702859372975637,7.01187694751673,0.588945982706155,1,0,1
"g420",0.0668055494807406,0.0668055494807406,205.912280701754,486.86462060765,0,0,0,0,0,0,0,0,1.4059057141448,12.8050920107215,1.24149079138507,1,0,1
"g421",0.525955932230484,0.525955932230484,6.12280701754386,15.9106047274243,0,0,0,0,0,0,0,0,2.91328091128637,7.69578615989529,1.37772355324907,1,0,1
"g422",0.95817000710896,0.95817000710896,4.63414634146341,8.66184949095852,0,0,0,0,0,0,0,0,3.19081446279929,6.65496484689226,0.90237150051734,1,0,1
"g423",0.409395454072871,0.409395454072871,4.70731707317073,13.4310479264819,0,0,0,0,0,0,0,0,1.45465608875441,6.83110215738751,1.51259493434138,1,0,1
"g424",1.08671170128518,1.08671170128518,1.03508771929825,3.06426094817083,0,0,0,0,0,0,0,0,1.79901237069292,5.50921974722746,1.56578612518645,1,0,1
"g425",0.225545513642988,0.225545513642988,25.3684210526316,140.105685506962,0,0,0,0,0,0,0,0,2.47067872064809,10.234798800972,2.46540986869761,1,0,1
"g426",0.134087021267125,0.134087021267125,361.292682926829,873.773535993764,0,0,0,0,0,0,0,0,1.63206677219065,13.3582115614009,1.27409137458186,1,0,1
"g427",0.134342329417959,0.134342329417959,10.7719298245614,22.9064585787587,0,0,0,0,0,0,0,0,1.12641162415309,8.40796288795272,1.08847769369982,1,0,1
"g428",0.0353251839399207,0.0353251839399207,406.842105263158,670.833787386462,0,0,0,0,0,0,0,0,0.626365041100836,13.5440412329938,0.721486358286481,1,0,1
"g429",0.367416013534417,0.367416013534417,0.789473684210526,2.5492358471731,0,0,0,0,0,0,0,0,2.39859919764479,4.08366713475382,1.69110177091542,1,0,1
"g430",0.256315348227041,0.256315348227041,0.48780487804878,1.06446963280621,0,0,0,0,0,0,0,0,1.32930250371217,3.9173754524113,1.12575870289829,1,0,1
"g431",0.0644678305653767,0.0644678305653767,6.28070175438596,14.8312745485757,0,0,0,0,0,0,0,0,1.35270778208623,7.49763121201241,1.2396449151433,1,0,1
"g432",0.104495147120407,0.104495147120407,102.859649122807,208.89966617737,0,0,0,0,0,0,0,0,0.865716803715751,11.4224496938991,1.02213304951653,1,0,1
"g433",0.516147875861702,0.516147875861702,9.60975609756098,16.8731621093508,0,0,0,0,0,0,0,0,1.91908604581189,7.6278957910005,0.812158646797617,1,0,1
"g434",0.0188147327325478,0.0188147327325478,1.09756097560976,2.23775812901738,0,0,0,0,0,0,0,0,1.23623060372483,5.40273561151684,1.02775301746928,1,0,1
"g435",0.126423894699704,0.126423894699704,27.5438596491228,81.7250572285542,0,0,0,0,0,0,0,0,1.20744755982058,10.0773744352292,1.5690477475235,1,0,1
"g436",2.90204212151627,2.90204212151627,0.707317073170732,1.26208473906091,0,0,0,0,0,0,0,0,3.02420691930491,2.69075226695495,0.83537978868475,1,0,1
"g437",0.598054075788808,0.598054075788808,0.682926829268293,2.38344931160609,0,0,0,0,0,0,0,0,2.17326854769199,4.20115877495973,1.80324802675467,1,0,1
"g438",0.111367813908555,0.111367813908555,438.614035087719,966.689793289262,0,0,0,0,0,0,0,0,0.984965264843741,13.6847784485238,1.14010103201807,1,0,1
"g439",0.154395534531786,0.154395534531786,65.719298245614,178.168552800246,0,0,0,0,0,0,0,0,1.008666218919,11.1072349564937,1.43885373970582,1,0,1
"g440",0.153479838532128,0.153479838532128,218.536585365854,411.844962166577,0,0,0,0,0,0,0,0,1.56782265531991,12.9898028344175,0.914226518719097,1,0,1
"g441",0.0707035350115455,0.0707035350115455,0.707317073170732,1.59565586748219,0,0,0,0,0,0,0,0,1.00527191170446,4.69688463952734,1.17372055089392,1,0,1
"g442",0.0324809867771218,0.0324809867771218,28.9298245614035,101.755459242864,0,0,0,0,0,0,0,0,1.91697602214773,10.3520678719832,1.81447671854464,1,0,1
"g443",0.0421916756542764,0.0421916756542764,168.877192982456,267.959632344412,0,0,0,0,0,0,0,0,1.03199663921114,12.2641999774185,0.666041173511923,1,0,1
"g444",0.996364250770046,0.996364250770046,1.21052631578947,2.86328360951873,0,0,0,0,0,0,0,0,1.97312899021204,4.85080795592912,1.24203613438877,1,0,1
"g445",0.0166136725281004,0.0166136725281004,235,367.459647672777,0,0,0,0,0,0,0,0,0.688696725843419,12.7347465727034,0.64492507329822,1,0,1
"g446",0.806857483576868,0.806857483576868,65.609756097561,111.22458831055,0,0,0,0,0,0,0,0,0.421624973046432,9.83081970221621,0.761493495445201,1,0,1
"g447",1.28021769757365,1.28021769757365,3.87719298245614,12.6240494242438,0,0,0,0,0,0,0,0,0.216345530748534,6.33170153791191,1.70309030841143,1,0,1
"g448",0.458692277110985,0.458692277110985,170.024390243902,514.872539963374,0,0,0,0,0,0,0,0,1.42111546229682,11.9561534837452,1.59847361008934,1,0,1
"g449",0.193831567129109,0.193831567129109,13.3157894736842,51.3504402625602,0,0,0,0,0,0,0,0,1.84220810880075,9.41058308288664,1.94723867944767,1,0,1
"g450",0.121196446595378,0.121196446595378,317.609756097561,627.256288788084,0,0,0,0,0,0,0,0,1.46927998966616,13.3243483299312,0.981799801192972,1,0,1
"g451",0.71107113599441,0.71107113599441,40.8421052631579,87.923795312447,0,0,0,0,0,0,0,0,2.03198763393323,8.83733488606443,1.10619642904911,1,0,1
"g452",0.0834962998260846,0.0834962998260846,3.26829268292683,10.4415717513803,0,0,0,0,0,0,0,0,1.60166059527966,6.91925425120212,1.67572980364202,1,0,1
"g453",0.876158141576158,0.876158141576158,15.4146341463415,30.5417016203992,0,0,0,0,0,0,0,0,1.50956061152988,8.39285072195992,0.986479794960248,1,0,1
"g454",0.626369369468337,0.626369369468337,1.5609756097561,2.50693587268271,0,0,0,0,0,0,0,0,1.6828664495674,4.50687939657964,0.683477097181676,1,0,1
"g455",0.186961236765891,0.186961236765891,4.04878048780488,8.68362046923579,0,0,0,0,0,0,0,0,1.11088079607468,6.72202766057314,1.10080924543369,1,0,1
"g456",0.0509786752531877,0.0509786752531877,235.951219512195,577.303418029909,0,0,0,0,0,0,0,0,1.32681982588789,12.8930936238737,1.29084113905637,1,0,1
"g457",0.213685044676985,0.213685044676985,78.0243902439024,218.576473842686,0,0,0,0,0,0,0,0,1.1053590883613,10.9505658661184,1.48614104428411,1,0,1
"g458",0.29038696395481,0.29038696395481,6469.60975609756,12199.0194189559,0,0,0,0,0,0,0,0,1.33738126584298,17.2070817941008,0.91501458854953,1,0,1
"g459",0.539351708077597,0.539351708077597,20,45.6693037403247,0,0,0,0,0,0,0,0,0.956336618689921,8.75524389681706,1.19122479501432,1,0,1
"g460",0.298443378778022,0.298443378778022,2.04878048780488,6.25684410984642,0,0,0,0,0,0,0,0,2.10847378396115,6.28771377169249,1.61066974137391,1,0,1
"g461",0.0183984346677253,0.0183984346677253,284.390243902439,907.582909085677,0,0,0,0,0,0,0,0,1.82859708148342,13.4392129482019,1.67415746783008,1,0,1
"g462",0.0729980265325294,0.0729980265325294,74.2982456140351,301.804130327298,0,0,0,0,0,0,0,0,2.35166311332879,11.6995102400705,2.02221249965984,1,0,1
"g463",0.154157351616903,0.154157351616903,182.59649122807,363.036127010524,0,0,0,0,0,0,0,0,1.34885292045873,12.2559360741819,0.991454080278793,1,0,1
"g464",0.351466656458805,0.351466656458805,37.6140350877193,107.685807644264,0,0,0,0,0,0,0,0,0.958570546188527,10.1887112294794,1.5174851371759,1,0,1
"g465",1.44954826455889,1.44954826455889,24.5087719298246,75.8463390766263,0,0,0,0,0,0,0,0,-0.484843433299236,9.23164750312103,1.62978135031852,1,0,1
"g466",0.861645495411869,0.861645495411869,218.756097560976,628.207473131633,0,0,0,0,0,0,0,0,1.87790432327991,13.1011129705521,1.52191787445557,1,0,1
"g467",0.120418468957655,0.120418468957655,89.5365853658537,200.598549805539,0,0,0,0,0,0,0,0,1.81259235849644,11.482194232462,1.16376197155283,1,0,1
"g468",0.0895341680217615,0.0895341680217615,327.268292682927,658.177404800362,0,0,0,0,0,0,0,0,0.901912594567211,13.1182031620171,1.00800266569958,1,0,1
"g469",0.0845303781500213,0.0845303781500213,222.666666666667,493.886671974811,0,0,0,0,0,0,0,0,1.279425650385,12.8746921687985,1.1492944346967,1,0,1
"g470",0.350453921374837,0.350453921374837,10.1951219512195,39.0797257962077,0,0,0,0,0,0,0,0,0.691385037130524,7.91290040784982,1.93854131206353,1,0,1
