"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g1917" 3071 905 1643 2946 2020 8119 3970 1676 1355 1585
"g1918" 3029 1792 688 518 3177 3271 510 929 1973 1633
"g1919" 44 51 42 30 41 132 96 35 123 25
"g1920" 1750 1757 1275 1054 1521 1508 1883 1102 1958 1417
"g1921" 622 2752 353 52 546 983 191 2400 252 1196
"g1922" 6222 4373 2882 2681 3610 1972 4707 4315 3114 3029
"g1923" 298 459 440 323 204 235 679 371 374 365
"g1924" 14698 27981 13578 13929 21111 25499 20611 11372 26548 8911
"g1925" 31365 25692 11349 12382 11712 20248 14058 21850 33410 10718
"g1926" 11452 18851 13240 11729 12943 11617 17259 18746 19033 11661
"g1927" 213 565 426 393 809 221 397 281 166 232
"g1928" 714 907 190 86 437 62 300 1068 721 271
"g1929" 20911 38248 25478 25619 29758 25536 31985 37111 39746 25760
"g1930" 6473 13562 10852 7905 17263 19978 14546 12681 10735 7109
"g1931" 34 739 38 98 14 578 7 340 53 30
"g1932" 4511 14877 8713 10169 4596 9674 9513 8532 7269 6975
"g1933" 265 1072 432 473 1375 906 1196 1354 1093 202
"g1934" 1782 1883 831 1642 546 1955 2514 1808 2127 2219
"g1935" 7597 13260 12729 11677 14850 9232 23421 12596 16231 9856
"g1936" 2951 3795 2506 1976 4768 2843 3794 2839 3793 2746
"g1937" 1880 4358 3374 1880 3067 2683 2611 4689 2151 2604
"g1938" 3865 3282 2926 3218 3353 2576 4108 2568 2955 2654
"g1939" 860 1207 1002 1474 854 1689 898 1684 1792 1755
"g1940" 656 905 785 596 836 1104 1083 819 1226 305
"g1941" 18615 21255 6008 10607 12019 12669 22964 4537 15648 7981
"g1942" 863 925 711 498 1637 1852 1133 1299 1353 989
"g1943" 346 1007 749 866 691 556 980 937 425 459
"g1944" 94182 73325 43500 62912 32299 33476 130268 37363 69408 55915
"g1945" 537 926 652 257 691 475 384 238 502 799
"g1946" 454 569 440 315 300 390 655 594 363 310
"g1947" 145 291 90 162 243 89 198 150 153 126
"g1948" 20 59 26 61 14 42 91 136 60 92
"g1949" 3706 1544 7459 4126 11734 8377 5542 3598 7745 2716
"g1950" 2077 5862 2360 2676 2420 2517 2122 2177 4432 3004
"g1951" 112272 91284 135008 97309 86654 46028 142361 122602 121654 83212
"g1952" 1003 1830 1341 686 308 222 1041 664 2122 517
"g1953" 76 242 19 0 42 29 63 31 87 23
"g1954" 27 41 44 4 7 1 83 26 0 133
"g1955" 5927 9295 5834 6331 6072 4258 6527 7576 5575 3865
"g1956" 111 112 44 47 184 131 42 134 58 114
"g1957" 14795 23619 15077 13710 10495 14778 21104 18761 17088 10772
"g1958" 864 161 103 50 324 745 1292 242 473 467
"g1959" 0 163 0 40 36 146 203 0 0 41
"g1960" 5775 13664 9561 12076 9542 10159 5110 5379 9263 5591
"g1961" 119906 188086 175000 183727 195291 139576 188855 165687 152191 134471
"g1962" 499 1338 968 396 592 546 578 252 796 432
"g1963" 234 482 235 160 524 424 484 242 479 340
"g1964" 1351 3107 623 1145 586 1083 953 664 1189 486
"g1965" 28543 41989 21579 30029 29647 26238 46083 27171 38155 31241
"g1966" 2977 5056 3416 2932 2704 2595 4014 2966 3102 2047
"g1967" 199 113 50 197 189 164 231 177 201 260
"g1968" 2916 6623 2466 2283 4370 2760 4450 2584 2573 2564
"g1969" 9 24 41 111 6 7 28 12 98 182
"g1970" 1936 2332 1693 988 1345 589 1190 1438 1806 1022
"g1971" 1686 10876 3366 1361 3260 3900 3250 3142 2741 6406
"g1972" 5379 5933 4801 4578 6595 5899 5129 5604 8320 6299
"g1973" 1066 906 805 1181 1497 1051 337 1092 2190 892
"g1974" 27 93 50 18 42 37 65 58 30 33
"g1975" 0 0 0 25 14 109 13 11 6 0
"g1976" 280 126 45 39 69 67 145 220 149 62
"g1977" 15967 27649 16005 16379 18882 22918 20322 20870 19080 15760
"g1978" 19572 9191 6995 12901 11974 17987 9268 14366 17936 20286
"g1979" 367 500 397 291 343 217 328 427 316 272
"g1980" 307 1162 942 696 1312 1219 586 437 736 262
"g1981" 21 40 46 31 30 14 43 25 61 34
"g1982" 640 827 764 823 847 909 569 694 770 329
"g1983" 31 67 14 26 18 30 144 6 29 5
"g1984" 5 0 162 0 0 1 0 0 0 0
"g1985" 72174 219640 87733 139862 137045 169801 113111 45091 115737 55012
"g1986" 898 3052 591 1924 1779 1877 1624 1710 540 987
"g1987" 25 21 22 11 39 28 71 5 17 33
"g1988" 132 298 123 120 671 131 267 928 424 622
"g1989" 164 141 64 129 134 132 214 116 214 122
"g1990" 10496 11254 9421 7986 5282 11794 5938 11851 8045 7744
"g1991" 14 259 538 107 215 68 405 132 34 73
"g1992" 131 285 252 116 202 188 281 172 310 187
"g1993" 3611 7531 5646 4861 6050 4492 3715 4065 6938 8383
"g1994" 280 616 432 405 738 386 519 377 327 259
"g1995" 14348 18314 12648 10345 13732 14252 11153 11421 19225 10502
"g1996" 37 15 9 75 27 19 73 80 43 54
"g1997" 839 1557 976 437 385 222 1348 177 1794 901
"g1998" 1365 2164 2831 925 1617 3711 2004 2168 1399 1138
"g1999" 1193 583 613 128 15 222 154 224 170 1057
"g2000" 1521 1854 264 541 1197 1286 2424 1600 2429 2175
"g2001" 37 100 65 211 354 78 226 41 190 31
"g2002" 76 127 98 66 57 57 29 46 155 49
"g2003" 23 43 25 15 28 18 22 26 32 21
"g2004" 15702 38403 22819 21536 29788 19218 30616 24806 24915 25952
"g2005" 2586 4915 4553 1107 4027 1091 4113 1607 3990 3240
"g2006" 11370 39849 28008 29030 30602 28094 32628 33115 26660 10373
"g2007" 181 143 61 107 161 229 138 157 107 147
"g2008" 36 98 1065 353 150 1413 156 193 1 117
"g2009" 34 32 26 18 30 22 31 25 39 26
"g2010" 18 0 7 0 39 9 2 12 2 11
"g2011" 4011 2843 4452 1708 1686 1911 2384 2089 2360 937
"g2012" 7095 6324 4384 7563 5433 9915 9154 6684 8477 5805
"g2013" 3527 6959 4773 3239 6435 2308 4337 5901 4385 3409
"g2014" 1531 1520 1132 1049 766 1317 1028 1167 4041 1700
"g2015" 4204 5754 5144 4571 6442 5406 9311 8422 5417 6666
"g2016" 0 159 34 43 289 262 682 71 47 233
"g2017" 74 290 450 183 185 57 194 72 75 116
"g2018" 2939 4710 2163 3509 3096 2255 4685 2918 3163 2401
"g2019" 387 1113 593 496 379 333 840 334 412 1010
"g2020" 20 27 29 8 67 10 41 31 23 53
"g2021" 58 49 58 109 155 16 88 68 56 15
"g2022" 1187 6094 728 1263 1666 785 2204 1480 5086 1203
"g2023" 6432 5894 9413 3673 5111 3658 4826 2986 4144 4874
"g2024" 4839 9296 5556 3597 7259 9223 6470 6509 7527 4192
"g2025" 2217 826 602 740 478 1681 951 709 903 1580
"g2026" 126 78 18 133 187 190 142 274 174 292
"g2027" 113 20 31 65 45 35 0 71 29 9
"g2028" 1467 1038 747 838 22 744 988 2334 1159 2437
"g2029" 106 468 274 132 325 30 290 226 110 128
"g2030" 1222 1065 1264 964 1624 1089 2163 1511 2192 1060
"g2031" 78593 81688 125530 63797 177219 83553 52351 117807 71316 70957
"g2032" 57 407 479 279 239 188 371 428 222 166
"g2033" 236 246 86 118 402 5 144 1994 1209 199
"g2034" 1943 5712 1435 1018 2276 1761 2856 901 495 383
"g2035" 86771 90581 63690 56770 104820 78678 49065 55103 109233 10996
"g2036" 549 973 1188 539 544 801 592 720 1744 860
"g2037" 33078 84746 26341 11375 30159 25596 46045 48840 27708 31018
"g2038" 1277 1292 1023 1167 1357 1264 1965 1604 1820 1479
"g2039" 42 28 73 73 25 26 64 56 25 49
"g2040" 415 64 0 6 153 20 662 1 139 20
"g2041" 200 205 266 210 219 283 319 204 589 232
"g2042" 867 958 397 164 582 480 591 490 550 569
"g2043" 109 131 90 79 86 84 115 106 121 84
"g2044" 91 1 7 1 33 100 334 244 1420 183
"g2045" 43 26 42 7 29 52 7 28 16 54
"g2046" 566 346 239 146 571 518 200 142 309 360
"g2047" 9487 11034 10176 5592 9635 9456 9013 7922 8592 8300
"g2048" 839 1868 2146 1158 1414 1061 1854 1050 1170 1411
"g2049" 725 308 630 630 386 1856 409 1061 1622 509
"g2050" 832 1327 493 874 1557 560 1483 994 927 518
"g2051" 0 0 112 1394 12 6507 4983 156 0 611
"g2052" 1563 1987 1546 6433 1609 1290 5695 1179 6091 3552
"g2053" 258 398 276 312 423 208 273 207 345 209
"g2054" 81 112 79 52 85 84 98 85 103 66
"g2055" 222 1844 465 965 668 1903 1476 1734 1646 730
"g2056" 67 21 27 194 5 1 237 226 19 20
"g2057" 657 578 304 142 686 361 1143 208 324 230
"g2058" 1045 865 745 557 1841 881 1312 643 568 1137
"g2059" 4099 2210 1756 1865 1269 1810 3127 1741 1409 1915
"g2060" 908 1289 986 975 1451 1533 880 1728 1348 776
"g2061" 32554 114930 43680 51966 64297 44764 45224 44412 78373 60634
"g2062" 10659 11530 4707 11753 9820 10289 12476 8809 17682 6113
"g2063" 54 191 221 13 76 38 267 105 312 503
"g2064" 11811 22218 13169 12057 15715 7548 16675 6420 20923 8226
"g2065" 80 29 140 145 62 71 236 26 9 83
"g2066" 28374 47211 34121 32457 38096 37364 38166 48723 51811 31168
"g2067" 71080 84113 51004 56853 64624 50713 52719 44176 59750 53728
"g2068" 51 36 9 50 90 20 89 88 55 29
"g2069" 5089 26606 11562 6021 13928 15202 15304 11547 9155 5993
"g2070" 2494 4657 3737 2225 1144 2534 3344 2183 1735 2156
"g2071" 597 1595 278 392 1029 1427 1364 1179 1299 974
"g2072" 4538 6092 3931 7073 4665 2630 4755 5890 3826 5454
"g2073" 458 1301 729 883 773 435 1159 853 817 1181
"g2074" 0 1 34 36 98 0 2 55 2 31
"g2075" 401 818 708 824 580 529 266 1858 635 583
"g2076" 8208 6190 3674 5665 5649 3938 5260 8034 13414 4973
"g2077" 35 66 50 45 78 60 71 153 8 71
"g2078" 5137 18465 11640 8599 11821 11396 8102 16239 24963 11478
"g2079" 109 218 33 72 106 155 211 59 150 73
"g2080" 7141 10255 5834 6846 4504 5941 9779 7477 9277 4370
"g2081" 18236 19243 7864 8219 12017 14582 14383 9868 25620 12340
"g2082" 12627 14010 15187 12119 10462 16751 14877 8296 9741 12603
"g2083" 8 15 0 7 38 3 1 2 16 1
"g2084" 140 138 95 134 423 217 630 50 907 312
"g2085" 2023 1667 678 2156 1544 1712 2215 1514 2771 505
"g2086" 240 120 38 362 35 242 417 188 167 122
"g2087" 161 294 199 157 461 317 139 82 335 159
"g2088" 5226 6223 4299 8531 5151 4748 8716 7425 7090 7783
"g2089" 1103 846 1141 2728 1973 978 1007 2292 1777 2164
"g2090" 8767 11362 6580 12793 12496 6461 30562 11139 10784 12269
"g2091" 3533 1577 2150 979 440 1807 1794 1185 823 4842
"g2092" 8894 13428 11127 11135 10938 8943 8501 9116 13065 7107
"g2093" 4530 4038 9010 8857 1403 1813 7533 2657 7243 2660
"g2094" 1510 734 2034 905 1163 1725 1396 5819 7607 697
"g2095" 1344 1907 1358 1035 1697 505 2497 1059 1936 731
"g2096" 15735 22572 10404 19485 20576 14744 19020 20343 20025 18878
"g2097" 121 339 55 163 193 20 141 68 145 194
"g2098" 43 63 41 66 30 47 45 45 96 38
"g2099" 3598 4069 3463 3052 3022 2187 4753 3146 6693 3876
"g2100" 13328 18293 17485 16298 17601 12727 14885 17627 14384 11283
"g2101" 7505 4200 6987 6774 9880 5328 4047 6548 5669 7538
"g2102" 3420 6303 8193 5325 5827 8439 4381 6823 11041 4160
"g2103" 4566 6054 4920 4926 8330 6296 6624 2301 7950 5855
"g2104" 14791 22966 21882 17914 27278 18107 25116 21712 29816 14249
"g2105" 22305 22182 26058 19202 24768 16645 30327 19946 27758 27141
"g2106" 1162 1390 1406 1492 741 626 1830 1202 1622 1228
"g2107" 4215 7201 4738 5327 4342 5745 2598 4202 10986 9120
"g2108" 54 93 2 27 35 20 65 13 13 126
"g2109" 1139 2649 1400 891 2018 1863 2128 1113 1941 2598
"g2110" 5310 4729 1757 2457 3538 1659 3289 3524 3925 3918
"g2111" 31 153 49 163 48 77 173 64 151 19
"g2112" 3 32 41 15 12 4 35 17 11 3
"g2113" 3228 8335 2987 2876 4758 5180 8314 4159 2850 3446
"g2114" 3056 3833 2198 2608 1979 2372 2405 2965 2140 2686
"g2115" 212 317 220 223 275 260 241 201 355 258
"g2116" 1197 1196 1120 1050 1185 1476 1565 1122 1419 1012
"g2117" 0 49 0 0 2 0 10 2 0 0
"g2118" 17 182 70 39 92 42 45 34 76 46
"g2119" 3001 10762 1438 1881 2355 632 1993 6168 993 3951
"g2120" 2187 4042 1647 2120 1715 3638 1713 2210 3600 1641
"g2121" 44 38 17 48 22 32 25 30 121 18
"g2122" 125209 168063 126427 76346 180114 139061 137082 126907 107495 83769
"g2123" 19 165 262 116 198 406 446 185 196 457
"g2124" 9076 13712 11975 10478 12193 15177 19006 8190 8454 8380
"g2125" 3489 2721 4153 3617 4279 3015 4067 3916 6413 3032
"g2126" 318 1453 376 255 162 28 76 279 217 99
"g2127" 3388 6155 3224 3438 3059 3805 6720 5679 4439 1058
"g2128" 4746 5333 505 1680 6690 1245 5104 5594 765 529
"g2129" 9276 9000 5714 7583 4239 4984 8573 823 13020 4639
"g2130" 250 391 210 191 263 179 409 148 424 332
"g2131" 13207 21367 19432 12747 20231 16080 10202 15028 14063 9030
"g2132" 3617 3185 1854 1212 2902 4112 1726 1950 2142 3557
"g2133" 78 2002 0 154 27 65 75 84 0 2
"g2134" 0 59 20 0 9 1126 10 65 1 7
"g2135" 61 126 90 128 229 119 220 96 63 182
"g2136" 1621 3822 3772 1327 2513 2129 4105 2351 2075 2309
"g2137" 2842 3021 2776 2784 4199 3121 3194 4536 4062 2683
"g2138" 680 996 844 469 862 1010 999 579 917 920
"g2139" 2381 13721 3423 5802 4286 8582 3449 11692 7326 4533
"g2140" 4087 9982 4261 7705 6161 6300 7803 6781 7832 5680
"g2141" 3456 6098 6049 686 3144 3179 5766 1889 5216 4755
"g2142" 2496 3517 1943 2458 2760 2163 3104 2316 2781 2351
"g2143" 168 336 186 150 228 141 207 168 268 167
"g2144" 5078 9133 2322 3323 5827 4253 6507 1856 7325 3411
"g2145" 3259 8466 5701 5441 4781 7103 5134 6077 3393 3536
"g2146" 19553 108298 41086 3210 21987 21447 7087 29992 11741 41109
"g2147" 34 80 150 92 40 32 84 128 210 51
"g2148" 787 492 578 400 681 524 403 505 753 457
"g2149" 1736 2914 1509 1473 1613 1264 3296 1932 2258 956
"g2150" 614 296 504 119 222 534 465 178 610 357
"g2151" 1146 832 1631 366 389 652 802 2199 694 454
"g2152" 11 4 10 19 344 7 63 23 80 21
"g2153" 118 116 98 80 69 71 69 92 76 118
"g2154" 1572 5024 1882 1501 4491 2755 2922 2746 3885 2150
"g2155" 1762 4687 2686 1873 4873 3816 2343 2196 2634 1724
"g2156" 7560 17213 6067 2309 2047 5601 7105 4685 2403 4185
"g2157" 5 69 31 26 99 0 397 35 40 2
"g2158" 541 264 333 472 179 456 513 710 326 206
"g2159" 6127 8785 5087 2618 3793 3023 744 2878 7978 3689
"g2160" 8950 19796 8637 12276 13423 11123 10949 11934 28145 10373
"g2161" 58486 72539 53630 35320 59711 46721 69861 56074 58545 42046
"g2162" 7739 7018 5427 4246 5153 2894 5296 4932 7743 6384
"g2163" 8344 8544 2760 9586 1619 378 1781 2996 1256 11772
"g2164" 26 47 69 119 6 36 141 74 209 3
"g2165" 4406 6236 7139 3630 4893 4600 7207 4811 8308 4758
"g2166" 93 100 54 241 202 64 83 167 100 114
"g2167" 3311 5432 3021 2602 6343 3380 6007 4201 5732 2629
"g2168" 15210 28142 29565 26949 18886 22980 37426 16090 31203 22316
"g2169" 11 70 86 0 10 84 20 3 8 53
"g2170" 2331 5129 802 4596 2578 2640 3029 3432 2566 2985
"g2171" 14653 20398 9378 6211 13230 9334 9324 18619 8764 6238
"g2172" 589 742 621 1148 923 649 917 870 1695 938
"g2173" 7919 42164 17040 10765 10845 17219 30304 12480 9465 13136
"g2174" 240 496 518 416 420 425 318 316 597 311
"g2175" 4747 10218 3785 6419 7807 10765 3850 2963 2367 3468
"g2176" 993 2748 440 381 345 1085 292 1760 97 429
"g2177" 1185 1194 977 1248 1263 1118 569 858 851 801
"g2178" 95 396 82 62 79 111 375 139 91 141
"g2179" 1095 3805 1592 2365 2701 2084 3439 824 4859 3113
"g2180" 27923 16535 20800 20192 27079 21537 25534 26188 30814 24446
"g2181" 5 45 155 57 202 16 1 62 300 43
"g2182" 35 54 7 32 37 62 0 10 14 22
"g2183" 1603 2005 2937 2068 2425 858 2956 3047 1051 1662
"g2184" 5590 9149 6344 7553 10754 5030 11615 4681 16428 6214
"g2185" 1580 10887 5301 4679 6877 3726 2630 5116 5283 5235
"g2186" 329 525 366 420 413 382 438 441 490 420
"g2187" 336 1217 1010 556 247 513 449 777 884 611
"g2188" 1184 4819 1031 980 2782 2115 1773 2026 1390 2192
"g2189" 11 64 42 27 79 108 36 68 32 36
"g2190" 4003 22150 9798 6157 17259 7119 12708 5822 7490 5908
"g2191" 46747 71872 27250 60617 28390 67782 54247 49509 78670 33318
"g2192" 7237 6403 19389 10042 9821 5184 5686 8226 15272 6658
"g2193" 1086 1463 1023 1037 715 595 1057 1662 1711 931
"g2194" 1057 529 32 790 1716 28 435 153 1188 269
"g2195" 11315 18275 8367 11406 11621 11729 13584 14583 15897 13949
"g2196" 32283 23305 31594 16166 37970 24967 14606 31462 35881 34447
"g2197" 17430 20517 14511 5109 16916 15424 9601 18194 6165 12847
"g2198" 3565 2330 1873 1815 2157 2167 1575 2778 3267 3383
"g2199" 33150 51691 14316 15135 28848 37384 60470 38933 53439 29649
"g2200" 599 1405 1491 1478 1023 866 1564 1699 1523 2276
"g2201" 18 28 74 3 45 8 26 10 30 4
"g2202" 593 1189 1768 1210 1756 2998 2703 2460 908 1183
"g2203" 6832 13184 8909 11317 16936 12525 16840 14311 17486 10037
"g2204" 90643 167840 109216 93292 204277 168727 180909 136196 181097 54348
"g2205" 2955 2511 1784 1853 1525 3002 1717 680 2212 1994
"g2206" 6817 8450 3459 3328 5653 5769 9408 6438 3840 4204
"g2207" 6277 9590 4022 4555 11192 5031 6898 6853 8534 4969
"g2208" 3617 5892 2112 1485 2424 4545 6945 3107 4333 4349
"g2209" 1952 8649 7686 3320 9289 5261 6152 3127 14406 2089
"g2210" 3 21 174 82 48 65 139 456 90 37
"g2211" 601 846 285 236 632 562 862 167 243 368
"g2212" 4469 5847 4781 5096 8286 2875 18136 3385 5479 5811
"g2213" 21286 42335 31163 22132 31074 17572 46777 26455 27761 30835
"g2214" 306 252 36 69 280 251 56 99 259 132
"g2215" 206 857 2077 98 11748 5097 4769 1788 2032 2472
"g2216" 1946 2486 471 607 1415 4143 1014 21 1787 1962
"g2217" 137 23 39 324 65 4 116 199 745 47
"g2218" 824 1293 116 1669 162 1361 162 206 416 651
"g2219" 42 36 48 34 44 57 35 26 38 2
"g2220" 5512 9519 4827 8771 9816 4276 8075 4539 10167 7348
"g2221" 40 119 89 8 143 95 36 109 166 92
"g2222" 15912 9473 4709 11219 29771 7330 25240 3405 8305 15332
"g2223" 297 122 633 144 566 81 207 175 253 471
"g2224" 129 768 16 84 2034 127 1985 148 39 127
"g2225" 20 14 11 31 17 9 19 11 42 21
"g2226" 7787 8643 9018 3903 5593 9771 12570 30979 9790 5676
"g2227" 22455 22502 35115 22657 35475 12154 59127 26094 54331 20455
"g2228" 5258 2094 6486 3532 10186 6504 5058 2583 9694 1869
"g2229" 1513 2787 1588 2523 2981 1820 1616 1377 1948 3467
"g2230" 7720 8308 2173 9592 2387 6937 7451 2735 6403 3363
"g2231" 2805 3732 3078 830 149 219 892 226 305 813
"g2232" 905 449 515 1416 822 223 759 710 685 325
"g2233" 1933 4082 3914 5542 3835 3990 13572 5732 4255 3585
"g2234" 811 1845 337 638 111 833 419 343 187 865
"g2235" 322 551 318 311 381 214 471 123 599 350
"g2236" 43 195 148 34 194 111 156 104 197 136
"g2237" 3885 7833 3981 5005 9325 3266 5434 6464 6081 3597
"g2238" 754 2643 1125 1659 1320 2403 2000 1405 1744 1874
"g2239" 774 1085 966 959 342 1605 602 668 727 1140
"g2240" 841 3289 1570 1145 597 622 823 2079 688 1950
"g2241" 190 164 178 61 297 215 297 252 431 253
"g2242" 5145 3751 3552 5986 6774 1045 8445 1033 6261 7623
"g2243" 8471 13932 11502 8993 11044 11161 13326 10531 12134 9315
"g2244" 2250 6190 1838 3876 745 527 1817 202 1469 1229
"g2245" 4630 6313 3782 2047 5858 3383 2744 5372 4217 3514
"g2246" 25 29 23 17 31 23 29 21 22 32
"g2247" 8897 13335 12734 6931 11638 11992 10660 13251 16710 9108
"g2248" 3925 5321 4933 5129 4777 5579 3840 4368 4180 3648
"g2249" 86 30 41 15 44 36 35 39 6 52
"g2250" 28 62 34 35 44 46 51 54 47 30
"g2251" 3394 5379 3300 2343 4236 4756 3923 3046 3922 3601
"g2252" 5861 12974 13465 6500 8060 3101 10710 10277 15706 11406
"g2253" 329 947 1197 185 736 632 245 354 497 1110
"g2254" 10194 10414 8833 6612 13267 2017 20183 9309 3235 6040
"g2255" 330 1043 86 361 574 370 235 276 115 234
"g2256" 243 0 35 21 0 3435 0 5 16 0
"g2257" 1102 2196 2463 2069 1117 2921 1275 3624 1555 1118
"g2258" 9949 18778 10594 13952 9957 7568 17957 13265 16440 10522
"g2259" 6959 5618 6768 6644 6094 10432 6673 8853 10785 7816
"g2260" 2405 2274 2205 4514 2559 3255 3200 4401 1929 3132
"g2261" 1771 3096 1733 2626 2313 1193 2622 1972 3612 1944
"g2262" 8741 8456 5028 4393 3767 6600 7512 8756 9263 6950
"g2263" 5953 9568 7015 3451 8239 6760 7253 4637 9406 6041
"g2264" 3164 2574 1319 4114 1880 2953 3273 2912 2614 2073
"g2265" 175 370 0 149 11 24 33 35 72 0
"g2266" 3178 8315 6539 4056 5722 4244 5121 4171 5921 4291
"g2267" 54 58 34 25 49 22 24 11 23 38
"g2268" 285 304 96 183 268 293 762 591 628 544
"g2269" 18 23 39 15 43 14 23 8 39 46
"g2270" 307 339 467 589 173 305 337 364 245 449
"g2271" 1214 1543 985 2408 624 276 1277 1613 1464 1025
"g2272" 363 271 504 361 439 255 306 493 976 1061
"g2273" 309 194 389 0 35 118 818 14 18 1455
"g2274" 504 1471 601 373 570 424 1048 767 920 387
"g2275" 8401 17054 8538 13564 6207 16404 12481 7923 19529 10600
"g2276" 486 768 723 379 597 815 225 572 472 582
"g2277" 1897 6578 5981 3053 1087 4477 6770 1946 1640 2147
"g2278" 409 820 270 330 246 220 127 386 816 168
"g2279" 716 873 510 232 774 315 362 214 454 702
"g2280" 30057 51038 37933 29971 52925 47705 43748 48302 43744 39333
"g2281" 2193 2402 3593 3792 3408 2429 5577 5369 3342 3956
"g2282" 4196 6598 5769 5627 6375 5070 5336 6164 4998 5010
"g2283" 30 695 7412 5042 27 1032 92 639 1207 2199
"g2284" 208 2411 2551 1089 609 1064 1742 734 863 388
"g2285" 11 94 106 10 77 85 84 110 47 22
"g2286" 28 17 54 30 16 90 35 45 47 8
"g2287" 980 1830 1145 831 1181 1076 716 1281 830 738
"g2288" 2311 2339 1366 1625 2554 2279 3081 2898 3563 1694
"g2289" 5307 4596 7082 3103 4207 2108 3212 7811 5594 3199
"g2290" 1086 944 580 252 1268 334 288 707 1112 1078
"g2291" 2004 4039 1877 1542 1990 1229 1588 1406 2318 1763
"g2292" 2278 2324 955 1631 1512 647 2345 2544 4225 1167
"g2293" 2682 3154 2746 1209 3068 3575 2742 1709 3966 4498
"g2294" 290 1990 842 43 1253 1546 2122 149 367 4172
"g2295" 17 250 190 72 17 35 98 200 103 62
"g2296" 40 878 194 30 27 81 94 501 270 118
"g2297" 3467 4760 3017 3926 3069 3001 3024 3359 4840 2549
"g2298" 65 54 33 22 40 22 52 38 35 32
"g2299" 2773 11300 1984 3806 7159 5961 2997 9919 2384 10518
"g2300" 2777 3883 2025 3450 2294 2755 1891 1953 2441 1734
"g2301" 1583 2125 1970 3051 2341 2985 3905 3852 1720 2846
"g2302" 28 49 29 28 45 32 51 32 38 33
"g2303" 454 1917 2403 412 1469 555 1100 1814 2403 1152
"g2304" 1 5 91 2 377 18 21 18 290 74
"g2305" 606 483 438 81 265 159 147 282 373 71
"g2306" 10599 10882 7845 13086 12340 4479 36234 19822 14325 9139
"g2307" 41890 40150 38262 32623 34392 31553 39100 28258 30663 22918
"g2308" 668 895 469 608 806 381 739 594 672 535
"g2309" 5064 6918 4513 2772 3523 5375 5822 6312 7748 3813
"g2310" 569 1086 591 453 728 421 741 847 596 537
"g2311" 11722 11876 3819 7669 7980 8543 6470 5561 10872 10430
"g2312" 46907 115222 57375 77995 60278 81419 72936 69126 79589 65762
"g2313" 109 198 69 190 112 125 96 63 148 38
"g2314" 721 2183 145 811 1303 1360 1637 567 890 836
"g2315" 238 294 287 132 163 174 228 338 129 266
"g2316" 51 169 7 33 227 42 86 63 156 25
"g2317" 3784 3420 2080 2992 2331 2375 3791 2852 3420 2314
"g2318" 192 227 127 143 2 85 42 148 263 47
"g2319" 901 606 22 2790 71 32 316 205 30 165
"g2320" 3874 5708 2536 2272 4611 2195 4906 2503 3976 2846
"g2321" 457 2529 560 399 420 731 476 398 982 738
"g2322" 2294 5318 3264 3403 4441 4461 3911 4054 7680 3896
"g2323" 315 44 1826 3 1 2225 137 423 21 0
"g2324" 24 153 166 0 184 435 735 177 12 50
"g2325" 143 87 45 74 62 52 53 29 72 70
"g2326" 63 21 62 78 163 197 1 197 24 39
"g2327" 640 981 844 611 883 486 628 484 826 564
"g2328" 57 293 86 117 1 677 134 469 3 239
"g2329" 145691 205483 181822 144613 162256 158706 305260 173340 272491 160352
"g2330" 5228 6264 7544 2546 6645 6005 5167 6722 8052 8686
"g2331" 2470 2917 2296 2551 2567 2366 1493 2531 3275 2096
"g2332" 46 80 179 91 48 61 62 67 147 108
"g2333" 849 649 647 363 856 671 727 822 840 772
"g2334" 3088 2566 1493 1671 2381 1321 2203 3353 1952 1985
"g2335" 1177 3516 2594 2105 1554 2565 3380 2683 2909 2526
"g2336" 116 323 101 122 110 301 114 160 469 81
"g2337" 1641 3524 428 4204 2422 1040 1025 966 3016 1489
"g2338" 146579 129809 86767 126935 78725 133579 118645 123397 183211 67798
"g2339" 4669 9687 2225 3821 4054 4043 3408 5927 1336 2143
"g2340" 9526 13480 13192 7871 14571 10754 11679 10614 16116 12372
"g2341" 5 75 20 0 0 0 19 24 6 1
"g2342" 13113 20318 15477 3595 26896 12339 14338 13687 11110 15487
"g2343" 7080 6470 4749 4677 5270 5198 4939 3463 6336 4236
"g2344" 97 193 128 99 125 117 239 62 91 116
"g2345" 4696 5081 4578 8768 6693 5076 7004 5177 8543 5753
"g2346" 29 105 76 148 96 96 116 69 102 59
"g2347" 129 101 300 284 76 111 360 118 240 138
"g2348" 197 74 254 31 67 298 327 99 114 239
"g2349" 417 745 506 865 380 564 304 568 502 497
"g2350" 244 90 194 285 179 245 416 323 371 253
"g2351" 50 123 25 68 110 58 77 84 75 51
"g2352" 251 1443 436 214 422 410 433 485 1275 879
"g2353" 67 73 76 91 29 35 47 57 123 55
"g2354" 13370 31436 18560 9854 9840 7354 12166 8060 11314 6023
"g2355" 12682 14424 8277 7787 19013 6408 9794 10280 14979 10937
"g2356" 307 487 423 473 469 572 947 201 512 341
"g2357" 286 276 347 367 170 170 338 1004 156 293
"g2358" 216 1552 8941 860 139 4657 107 5711 515 1736
"g2359" 6374 7892 14096 31786 13211 6095 11146 3481 13545 21630
"g2360" 7619 21006 10008 12491 13027 12458 19989 8642 15726 9213
