"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g3767" 822 1209 603 1038 466 684 1660 273 942 550
"g3768" 4317 5906 8296 6177 4939 6631 8289 4770 4687 6716
"g3769" 164176 293936 163866 173108 213203 261289 229732 190483 197747 177770
"g3770" 5545 5866 8984 3862 7760 5972 6903 5305 4241 4692
"g3771" 3 119 51 29 57 66 52 45 12 26
"g3772" 104 104 97 126 68 192 115 128 118 352
"g3773" 206 479 1142 912 202 570 440 432 1025 884
"g3774" 411 1036 250 518 518 490 584 243 507 469
"g3775" 14178 52698 19240 79138 36551 20585 31977 32737 45848 59320
"g3776" 8 39 59 3 4 160 29 4 28 7
"g3777" 1875 9224 2741 2260 5107 5810 2612 2887 1712 1166
"g3778" 41108 49127 62535 22161 42598 43228 34872 27031 23081 44885
"g3779" 14337 20129 18412 19850 19455 14707 20169 9725 13516 24031
"g3780" 497 919 1196 626 647 855 573 416 481 1014
"g3781" 5121 5513 3785 5219 4138 4571 5169 2950 3475 4551
"g3782" 406 121 979 416 422 519 307 427 169 264
"g3783" 23957 31309 35346 39261 43849 11373 35378 23779 70457 16288
"g3784" 8055 8718 5407 13789 11943 12646 8258 11881 3630 6497
"g3785" 1923 7444 8453 22575 1502 2242 2790 7280 3246 5419
"g3786" 659 189 982 244 570 776 119 1052 1106 257
"g3787" 503 124 216 198 88 23 0 0 28 9
"g3788" 12837 13512 6635 12127 9907 10082 11755 5038 9531 11313
"g3789" 354 1099 694 531 637 1100 740 255 424 1069
"g3790" 77986 173652 49536 167747 117694 67302 194193 78475 80566 108318
"g3791" 2072 2606 5086 3441 2144 6008 3549 1551 4482 4167
"g3792" 1959 4629 2007 5316 1805 1695 4727 3415 1715 4289
"g3793" 4274 4058 3657 3085 8542 5341 5315 4491 2731 4653
"g3794" 1286 1227 1808 1932 1772 1670 855 1717 1466 1430
"g3795" 304 290 16 118 305 190 49 4 53 135
"g3796" 26 39 15 46 64 28 91 140 11 7
"g3797" 11413 23871 16492 31685 32724 18826 20808 9033 33370 15878
"g3798" 71 82 120 155 125 98 259 28 150 58
"g3799" 3 10 23 5 26 18 0 2 1 3
"g3800" 1608 2277 2066 5305 2470 1362 3188 2047 1226 1957
"g3801" 8912 7848 8375 8721 10234 8588 10327 7591 7018 8566
"g3802" 620 1863 910 1060 639 1288 820 1205 1026 1166
"g3803" 7129 17328 6972 9357 13034 9502 8241 9957 5584 6949
"g3804" 2712 4363 10791 8131 4262 3236 3534 3056 3549 2786
"g3805" 128 109 29 5 11 147 52 29 44 98
"g3806" 578 1608 622 935 959 1342 979 1078 843 1240
"g3807" 484 2199 1132 1332 2777 350 1869 303 1270 2194
"g3808" 8706 10716 3211 11748 5950 18691 8606 5671 9282 16517
"g3809" 319 7371 558 116 670 2714 486 1052 918 334
"g3810" 38674 58881 50482 87944 72023 76656 35251 41291 73935 89112
"g3811" 22748 43901 26295 46147 24883 31696 33548 17308 29006 28971
"g3812" 2385 4996 2304 2225 4407 3795 2460 1287 3008 4590
"g3813" 272 464 76 221 59 55 201 371 186 4
"g3814" 1 1196 821 67 225 473 878 119 365 230
"g3815" 386 189 386 495 349 284 222 440 168 454
"g3816" 13737 37617 12311 16978 20614 21181 19927 11238 29344 13186
"g3817" 491 786 430 704 574 751 393 386 626 574
"g3818" 9 19 15 98 23 40 36 7 1 18
"g3819" 0 0 4 0 0 0 0 0 0 0
"g3820" 35 107 30 59 61 83 88 76 143 85
"g3821" 9042 19898 17513 21773 18303 11970 12353 14259 10433 16564
"g3822" 410 646 449 584 484 500 431 431 391 516
"g3823" 2753 3890 2469 3460 1800 3206 1595 2242 1974 3032
"g3824" 1 130 356 17 6 1854 37 0 31 0
"g3825" 3122 5167 2463 1075 2026 3810 777 1495 3367 570
"g3826" 7774 18025 15097 18197 12785 20197 10554 11792 8512 9009
"g3827" 168 271 336 153 224 122 75 229 305 268
"g3828" 96091 136370 111392 121490 122252 114398 117562 90778 122376 118551
"g3829" 29 17 24 37 23 6 11 15 37 36
"g3830" 2569 4373 2590 5636 5804 7357 6007 5072 2925 8135
"g3831" 2427 6114 4771 3992 4246 11422 4101 5066 7511 3469
"g3832" 107 116 162 210 223 189 119 123 151 67
"g3833" 387 389 421 389 409 384 372 460 379 864
"g3834" 7 271 4 1 27 202 101 4 80 81
"g3835" 17330 32165 16545 26234 21237 14081 20879 15302 17168 30554
"g3836" 6646 9477 7918 9124 10591 6702 7766 7760 7296 12344
"g3837" 6148 10660 8859 12050 9287 7411 9335 5886 7561 9016
"g3838" 405 756 1008 140 146 145 1222 166 706 467
"g3839" 1018 102 421 4427 6854 977 3582 2378 440 2710
"g3840" 40 27 28 11 34 19 51 8 20 56
"g3841" 485 376 131 197 76 18 86 749 19 1132
"g3842" 46770 41282 45469 62227 49905 37838 54367 45183 44424 51791
"g3843" 64205 172530 67087 58701 81985 51326 60300 57261 48881 174682
"g3844" 524 930 569 1209 762 329 613 660 1006 230
"g3845" 998 4992 2173 5259 3962 9885 8764 1495 4628 1625
"g3846" 10340 10974 16090 14229 17367 15941 10990 11434 9503 9884
"g3847" 1462 3223 847 4509 988 1551 401 1993 1457 3622
"g3848" 242 160 148 223 67 110 116 301 161 96
"g3849" 536 657 1165 589 887 905 438 635 614 578
"g3850" 52 31 30 59 52 17 40 41 13 49
"g3851" 5970 11015 7490 3534 9475 937 6067 10767 21465 11193
"g3852" 43 90 50 30 12 55 26 26 196 24
"g3853" 578 254 629 1992 788 535 467 484 219 251
"g3854" 6838 20222 17267 14825 19304 14879 11522 6504 14645 19979
"g3855" 204 586 24 2186 517 683 274 356 30 88
"g3856" 1299 1790 1656 2092 1335 650 553 715 589 1606
"g3857" 27 32 26 36 42 33 26 31 25 32
"g3858" 246 212 221 211 278 241 194 157 271 231
"g3859" 1382 886 3147 1882 961 2785 1701 940 403 1704
"g3860" 41 65 53 58 58 61 52 38 53 50
"g3861" 1554 1437 1962 1039 624 1399 1041 2021 90 171
"g3862" 215 1148 441 764 216 471 169 291 233 485
"g3863" 73 136 461 251 96 101 103 75 306 345
"g3864" 1884 2743 2150 3216 1992 2562 2705 2593 2224 3769
"g3865" 21 914 31 6 1 27 114 146 521 858
"g3866" 1177 4160 1558 1726 1781 1421 2426 2351 3249 8268
"g3867" 2613 2909 2243 2384 2972 2888 1350 2043 1694 2809
"g3868" 627 870 837 764 1123 1068 600 527 1022 971
"g3869" 38259 115618 35153 97533 57240 61381 64212 11736 28331 76091
"g3870" 4403 7098 4538 6416 5400 6399 2821 4066 4013 6931
"g3871" 6377 10691 415 7988 3993 4105 2329 4341 2161 4817
"g3872" 76 102 95 233 208 331 195 166 190 212
"g3873" 751 1596 2291 2531 1841 1929 2921 2362 1560 5951
"g3874" 35 8 12 0 5 6 12 4 6 49
"g3875" 238 771 765 465 586 939 324 424 751 832
"g3876" 2412 15170 9927 17522 11255 29960 10225 21639 5162 3372
"g3877" 9073 10949 14060 13275 11003 15854 11120 9726 8870 10586
"g3878" 8219 17524 10485 13805 14606 12708 15073 9186 9206 13600
"g3879" 776 861 811 1252 1168 885 950 936 770 783
"g3880" 1224 2194 2454 2445 2956 2540 961 1374 1998 2123
"g3881" 1168 573 1034 71 0 520 6 19 371 226
"g3882" 67 106 73 81 95 112 70 75 81 99
"g3883" 71 9 253 81 170 324 44 147 174 232
"g3884" 9442 10354 7951 17765 22317 8946 15245 12571 6832 8480
"g3885" 0 15 154 51 80 169 91 23 38 54
"g3886" 823 305 630 815 694 342 165 559 383 206
"g3887" 2516 2415 4809 4861 4185 2784 1836 1848 1562 4343
"g3888" 0 0 2 0 1 917 30 0 0 906
"g3889" 6216 5118 8896 8392 6764 10719 8086 3758 8410 6128
"g3890" 679 435 204 764 719 611 218 1140 547 924
"g3891" 95 173 97 271 56 135 128 61 133 126
"g3892" 48 17 80 61 25 84 67 18 27 35
"g3893" 13143 16667 10127 19769 20960 16180 8621 16160 13421 13170
"g3894" 10 68 29 20 38 29 20 18 8 31
"g3895" 884 1508 1120 1245 1511 1474 992 1022 1177 1497
"g3896" 2106 2616 1942 2830 2455 3063 2367 2238 2567 2860
"g3897" 20816 24003 26342 46868 43854 38464 57976 40117 38248 18721
"g3898" 17 73 14 28 24 17 11 21 8 0
"g3899" 899 2727 3722 1428 1388 502 826 856 353 665
"g3900" 7783 15708 10238 7718 10004 8317 10609 8735 11753 11686
"g3901" 2431 1769 1945 2033 1425 1729 1665 1379 1599 2085
"g3902" 702 4156 6792 3229 2974 3850 1933 1859 1425 771
"g3903" 99 1103 823 17 207 57 221 379 17 287
"g3904" 183118 304732 93718 207668 154230 202810 136685 134646 106122 125507
"g3905" 22 9 167 121 228 7 161 84 31 533
"g3906" 4939 10535 9027 8554 10870 9917 8438 8915 8036 15228
"g3907" 1535 1876 1556 5685 2149 3321 3524 2154 1345 2512
"g3908" 263 266 206 216 253 171 169 173 161 121
"g3909" 3856 7277 4081 6249 4471 3744 3637 2808 4048 4230
"g3910" 1387 1643 1351 1660 1863 2518 2364 1925 1920 2410
"g3911" 4631 6928 3270 6496 2056 5532 2667 5401 1698 4772
"g3912" 53 12 74 9 8 65 25 1 13 7
"g3913" 26 8 12 124 30 41 116 107 44 77
"g3914" 1892 6751 2288 3968 1976 2408 2089 2832 2419 2763
"g3915" 9157 7190 8601 6018 12902 5978 9496 21541 8622 12135
"g3916" 2041 4281 3962 2945 4013 4011 5601 3054 4257 4652
"g3917" 86858 105038 162865 129693 109291 77970 86566 36893 122008 67296
"g3918" 4 67 9 5 25 10 46 15 23 1
"g3919" 14119 94946 45856 67415 57163 55602 25428 31495 25536 84369
"g3920" 19247 21933 27957 27223 17537 20905 23535 18104 20730 20681
"g3921" 327 411 1007 1063 524 434 361 291 258 724
"g3922" 11269 26831 9903 11444 40949 29047 9018 14897 15499 24225
"g3923" 941 745 498 1485 647 231 1123 426 377 572
"g3924" 11592 16681 13702 12007 16572 29864 6824 16909 8733 12502
"g3925" 254 357 259 214 191 224 90 138 201 195
"g3926" 44 59 42 25 34 10 44 45 65 6
"g3927" 14114 16537 15490 11435 39046 12868 8974 4783 29254 12807
"g3928" 218 1190 869 442 607 189 553 899 208 229
"g3929" 18177 36860 69488 60025 38916 74615 76998 68689 43400 87105
"g3930" 37 690 37 535 117 793 154 258 175 621
"g3931" 16297 17902 16090 9024 12544 16305 9032 11588 6622 12884
"g3932" 2682 18699 2245 9012 19453 2486 1997 5667 1676 3106
"g3933" 91246 133969 67050 55948 49658 50197 101296 139466 40316 98804
"g3934" 59625 155186 65322 65487 101411 246066 48281 59131 42085 327490
"g3935" 866 6263 1165 3987 3809 6043 5789 1566 1594 7248
"g3936" 2068 2156 3272 2090 611 532 3182 3632 606 1480
"g3937" 7222 11003 6758 12746 7073 12299 10010 5037 6201 4160
"g3938" 455 105 72 176 7 0 113 0 13 22
"g3939" 3466 6458 8365 5257 9972 3521 6413 5480 5144 1833
"g3940" 14 172 244 110 77 81 31 138 16 61
"g3941" 1757 3983 2381 11868 4695 6056 2368 2302 4054 1213
"g3942" 11675 12171 9194 8934 8226 6249 8228 7251 6494 15203
"g3943" 43 52 54 41 56 49 48 31 35 53
"g3944" 147 340 133 111 138 112 229 133 100 194
"g3945" 10974 10794 11449 16404 7721 6743 9534 4698 12045 12434
"g3946" 12 152 160 175 251 104 205 16 63 52
"g3947" 2807 1109 1335 1487 2598 694 925 1070 777 1190
"g3948" 2329 2690 1827 3130 3110 1828 2741 2626 1949 2035
"g3949" 4289 9113 9931 4282 6816 8404 5765 5524 4301 5916
"g3950" 217 243 143 90 328 108 160 72 138 111
"g3951" 21524 36426 20253 42518 26250 26874 19737 15870 19599 22719
"g3952" 40157 59655 47118 46998 47044 49829 37155 31999 50221 47977
"g3953" 1585 1515 2027 1253 1025 658 623 789 1235 1321
"g3954" 3633 5270 8070 6811 5278 6691 3383 3842 4009 6279
"g3955" 513 920 1377 342 1169 1190 2387 284 1185 224
"g3956" 24 14 130 182 27 39 25 46 222 612
"g3957" 1804 1557 5422 3326 2231 2111 2733 1635 5967 4910
"g3958" 35 48 55 10 16 26 53 45 36 46
"g3959" 188 109 126 176 87 13 117 17 47 1
"g3960" 10544 27453 26555 21833 27841 20622 27388 30327 11600 23901
"g3961" 214 276 237 303 159 302 321 199 180 102
"g3962" 911 1107 688 1807 1106 790 900 1193 995 1530
"g3963" 28 134 67 42 39 35 13 6 52 31
"g3964" 34 63 106 178 46 48 91 89 25 111
"g3965" 558 580 422 519 544 374 451 562 394 657
"g3966" 24276 9785 12752 27612 23687 60226 24633 35336 42764 32621
"g3967" 378 760 743 983 347 1203 1686 306 852 649
"g3968" 9359 21330 1692 10533 35758 12060 19042 21786 114147 4258
"g3969" 3945 3207 3505 3530 2191 2839 7450 3446 3738 4282
"g3970" 5160 3289 6782 5210 3775 4216 4096 3262 3384 7013
"g3971" 393 660 143 721 546 68 191 133 281 701
"g3972" 3 17 13 15 15 13 36 45 8 33
"g3973" 373 534 286 543 452 375 530 315 287 496
"g3974" 51 71 74 69 55 69 59 44 54 58
"g3975" 1316 1956 1678 2373 2737 1394 438 1279 3099 3201
"g3976" 449 660 553 615 881 547 392 502 667 393
"g3977" 27 23 39 68 53 54 5 31 16 68
"g3978" 6076 8441 8182 6289 12561 12187 7861 7498 8026 12630
"g3979" 40941 17789 11387 19926 14202 10790 12410 32748 32657 30081
"g3980" 27 52 1 122 15 57 9 43 0 69
"g3981" 171 0 19 20 218 0 36 42 5 120
"g3982" 242 322 429 549 291 291 184 752 599 587
"g3983" 883 10995 3581 22654 6950 2181 3366 888 3659 14121
"g3984" 10 59 5 8 12 24 19 9 3 28
"g3985" 7521 7074 7882 15804 8891 6553 5976 9442 9376 13632
"g3986" 2004 3913 1704 1218 6621 4306 3566 1313 2686 3958
"g3987" 164 228 160 425 127 330 366 339 83 74
"g3988" 130907 87926 86075 116462 229135 66008 177148 227820 53354 102772
"g3989" 7 9 0 109 0 15 0 1 1 125
"g3990" 1687 2000 961 923 1409 1632 1266 1221 1549 1001
"g3991" 309 336 197 212 285 155 49 152 284 287
"g3992" 67 0 114 46 3 47 8 203 160 11
"g3993" 191 189 128 153 29 70 117 474 792 1045
"g3994" 14467 26059 19523 26941 16326 13419 16155 16005 17672 11279
"g3995" 313 105 738 340 922 404 368 754 498 168
"g3996" 2831 4131 3668 2753 3750 3395 1931 2390 2733 3166
"g3997" 103024 111579 64798 165213 67664 78826 73395 72666 61993 93956
"g3998" 1233 690 12217 11994 10750 44519 2391 22245 671 1130
"g3999" 1611 1982 1147 2701 2364 5603 2538 953 1790 2442
"g4000" 316 856 371 349 1478 372 468 1251 397 729
"g4001" 3641 10728 1104 3502 3650 3303 366 6193 2874 3788
"g4002" 2322 2995 2770 5089 4031 2356 2734 3255 3779 2780
"g4003" 678 1398 1745 2367 922 1630 1290 543 1758 1009
"g4004" 47 107 86 57 189 80 333 45 97 171
"g4005" 23735 64802 65490 57705 36355 46377 31569 25832 29107 42100
"g4006" 10984 21078 17731 15832 6315 19067 13087 21834 11615 15048
"g4007" 79133 132499 125664 77844 100341 151333 94671 52286 56674 126836
"g4008" 6288 10944 13279 14689 9710 16761 8020 12664 12170 13522
"g4009" 209 106 108 179 357 62 165 47 258 114
"g4010" 142 165 362 112 306 134 284 145 295 190
"g4011" 169 370 439 183 139 361 47 19 100 214
"g4012" 1 70 0 167 11 28 181 29 2 20
"g4013" 4070 6611 5694 5074 4202 5510 3907 2894 3339 5732
"g4014" 433 67 111 114 383 182 173 230 350 88
"g4015" 14221 15006 9956 10242 13556 12431 15067 14417 7864 11501
"g4016" 4207 4621 3093 2402 3370 1674 3560 1833 2048 3102
"g4017" 7 64 71 66 11 17 22 51 51 5
"g4018" 2629 2615 2734 2781 3272 2011 1922 2585 1920 2565
"g4019" 1131 1280 495 654 285 1121 441 267 369 1607
"g4020" 299082 489153 129914 93547 135296 591997 334349 80111 124162 1010764
"g4021" 3 40 8 2 24 25 13 4 0 3
"g4022" 83 119 68 75 83 97 67 70 80 103
"g4023" 225 363 552 433 562 322 214 190 218 237
"g4024" 0 24 4 3 75 135 163 21 51 9
"g4025" 32659 58947 28392 75176 52399 36401 47646 38536 21293 86648
"g4026" 25133 34176 38098 37397 25762 33526 31307 20289 19104 32238
"g4027" 89 96 110 89 62 159 98 67 13 156
"g4028" 27 223 83 416 7 361 38 30 0 5
"g4029" 1233 2456 3275 1368 1882 1944 1722 1322 1887 2538
"g4030" 2330 2761 3972 4466 5069 6855 5631 2863 3668 3385
"g4031" 1600 7721 4346 3919 2709 2081 3721 3588 1737 11170
"g4032" 5408 8923 6722 8294 9307 8319 8174 5500 7573 7795
"g4033" 7791 15584 12475 29566 27712 9436 18997 14931 18095 11181
"g4034" 64 11 45 1 17 10 0 1 1 1
"g4035" 57 64 14 130 128 47 38 13 33 144
"g4036" 338 46 112 27 10 78 1 30 20 33
"g4037" 445 746 667 887 400 856 191 346 461 367
"g4038" 297 704 767 756 568 679 571 412 757 276
"g4039" 309 4801 2791 3 5666 1533 1275 1832 242 2592
"g4040" 606 196 1539 2330 502 537 506 1548 357 932
"g4041" 21840 37188 41145 99130 44869 26707 74635 20974 41957 91553
"g4042" 2209 3823 2073 3237 2273 3611 2920 4304 1620 3242
"g4043" 260 537 172 98 492 477 277 105 82 339
"g4044" 797 976 587 920 1044 1075 1139 614 486 585
"g4045" 146 233 261 228 53 538 121 325 152 317
"g4046" 3208 5420 2541 2439 6199 4101 2626 4150 2848 7190
"g4047" 2303 1889 1216 677 1235 2730 1957 608 1103 603
"g4048" 233 73 7 81 83 73 12 93 106 150
"g4049" 11 38 24 23 23 33 20 17 15 21
"g4050" 0 10 18 4 13 9 17 29 19 11
"g4051" 60 168 1 53 12 7 22 72 164 31
"g4052" 681 139 450 981 88 1471 287 452 489 151
"g4053" 60 249 275 105 118 137 155 134 88 76
"g4054" 8601 20002 20562 32406 14835 5067 15406 6245 14056 6700
"g4055" 840 1640 1388 1257 1878 1066 1189 786 519 2069
"g4056" 7149 17814 7050 13795 14272 11336 8503 9503 7200 12789
"g4057" 35 51 33 37 51 44 40 32 33 41
"g4058" 574 1868 724 704 636 367 868 941 666 851
"g4059" 663 3239 2474 5343 2244 1842 1881 1898 3416 3821
"g4060" 136 520 309 495 415 454 352 356 206 396
"g4061" 480 470 511 917 753 355 740 332 287 805
"g4062" 113 339 192 145 217 141 188 177 240 332
"g4063" 37 55 54 139 14 18 35 68 41 18
"g4064" 4378 4740 4850 4271 3718 3670 3336 3140 3406 5603
"g4065" 73 113 121 111 63 89 27 88 48 94
"g4066" 20837 8611 23886 23004 26320 29446 16404 22793 19409 13707
"g4067" 42 34 85 64 27 46 10 20 68 12
"g4068" 8608 17592 13702 11044 6574 7966 10677 7375 14993 19931
"g4069" 167 156 206 277 126 189 130 119 78 153
"g4070" 33 12 15 43 1 19 35 32 9 28
"g4071" 4527 5831 2886 11630 1775 872 6554 6490 10565 939
"g4072" 351 678 1013 2195 1313 167 1072 492 2035 667
"g4073" 15940 23648 18430 18557 29640 20826 20700 21913 16217 25752
"g4074" 188 704 308 633 294 652 345 255 400 263
"g4075" 850 1066 358 1162 745 965 1147 1145 954 1251
"g4076" 151 510 425 674 167 502 196 116 183 312
"g4077" 519 1262 1277 576 772 566 799 1299 402 526
"g4078" 167429 266933 180754 304002 171884 140800 209398 218384 149642 149320
"g4079" 7 6 29 20 11 14 20 19 23 12
"g4080" 1780 4491 6622 4467 4391 1567 4968 1402 4049 4770
"g4081" 15640 27756 14972 22663 15558 27724 17406 11014 15440 16264
"g4082" 67 498 111 127 372 425 146 197 249 31
"g4083" 192 215 65 42 9 100 39 378 227 151
"g4084" 6153 6560 6245 6053 7462 8201 5056 7014 5010 11482
"g4085" 1567 2753 916 4054 3623 1414 1200 1194 972 1397
"g4086" 15466 32145 21664 18873 28722 32423 25998 23756 15288 20208
"g4087" 143 51 77 14 328 216 29 131 14 163
"g4088" 18584 50584 16827 34664 14918 25338 18636 24238 24827 28429
"g4089" 65721 145825 86048 102797 91569 73607 52704 86057 48905 82348
"g4090" 190 234 828 1133 619 227 36 11 22 990
"g4091" 499 1104 579 828 1504 990 1369 161 374 752
"g4092" 71 256 96 528 75 7 227 42 467 580
"g4093" 1215 8250 5763 7234 4954 4907 3129 3245 2888 7354
"g4094" 515 3342 1830 2482 2709 813 1795 1120 1285 1555
"g4095" 1191 6079 1585 1381 394 2174 375 552 459 351
"g4096" 118 75 112 63 81 6 47 62 59 86
"g4097" 395 152 71 515 77 158 26 46 20 51
"g4098" 1 0 73 35 0 55 0 0 0 27
"g4099" 693 372 1444 109 47 175 214 3 296 146
"g4100" 28 167 98 231 15 44 0 3481 1363 0
"g4101" 1818 1464 1664 1146 1185 1371 884 1262 1324 1863
"g4102" 1 35 2 3 19 0 130 10 3 0
"g4103" 100 380 79 325 4 226 62 21 25 65
"g4104" 151 140 7 7 38 45 63 160 175 4
"g4105" 73 108 134 108 224 283 44 91 49 90
"g4106" 45887 99605 28963 45155 41659 47176 38096 28897 36261 37739
"g4107" 86 86 37 66 32 38 51 108 32 93
"g4108" 12636 31159 17783 27315 13326 17210 14978 20070 16106 25272
"g4109" 8518 20888 10074 10195 11721 18026 11242 10394 13316 9334
"g4110" 169 293 143 217 12 101 255 169 71 350
"g4111" 6071 2784 4866 6445 5234 5773 5454 6832 2974 2413
"g4112" 2158 5304 1074 2217 3259 2852 2317 2510 2878 4451
"g4113" 226 595 444 568 499 333 442 212 268 325
"g4114" 1276 4328 2831 2413 2389 573 4524 3639 246 1294
"g4115" 44567 22555 36681 41510 45198 42511 55800 52763 51920 64834
"g4116" 167 165 119 148 175 91 122 129 156 99
"g4117" 1033 2965 1800 1728 2572 2727 1460 1587 1632 1946
"g4118" 332 861 823 680 532 649 681 344 265 835
"g4119" 494 484 226 457 368 449 720 501 684 721
"g4120" 4 18 0 29 0 163 32 119 12 92
"g4121" 12 17 39 41 124 115 10 18 10 37
"g4122" 325 653 366 1412 710 493 216 285 617 763
"g4123" 19 24 8 22 39 29 37 27 34 16
"g4124" 5713 11832 9133 6132 9870 10820 10186 5610 5556 6135
"g4125" 412 192 133 225 214 343 54 130 121 151
"g4126" 869 2891 3434 1620 2178 1498 1822 1424 2219 1632
"g4127" 4482 2125 283 8136 8431 240 3198 628 134 116
"g4128" 1 79 55 8 35 4 141 28 22 68
"g4129" 20 49 8 99 41 182 17 2 42 126
"g4130" 36 22 10 30 15 41 63 79 15 37
"g4131" 8685 4903 9245 8251 8117 9216 1974 6516 3066 7031
"g4132" 50 260 229 85 219 27 615 9 231 575
"g4133" 294 410 424 528 260 550 205 466 279 579
"g4134" 17564 22401 19175 24396 27005 14980 10564 14731 11865 11587
"g4135" 968 273 3580 946 911 2797 1367 1346 1592 1305
"g4136" 14 266 21 61 15 141 59 170 73 21
"g4137" 9863 14622 17810 13953 14003 13260 13936 7172 21761 11646
"g4138" 25 51 27 70 60 63 23 54 48 28
"g4139" 2209 3893 3992 4575 4543 2482 2276 2977 3853 4283
"g4140" 182 136 238 233 266 205 201 171 132 276
"g4141" 1472 2513 2642 3388 2306 2670 2399 1570 1783 3009
"g4142" 316 100 515 367 637 400 154 383 182 622
"g4143" 245 515 360 532 891 841 586 425 484 221
"g4144" 183 143 221 135 77 144 464 383 78 447
"g4145" 22359 35936 34323 33134 39405 42883 30435 25729 26638 32587
"g4146" 341 128 666 531 181 374 307 291 315 299
"g4147" 8936 13411 11604 12481 10549 8551 11480 6409 7625 12045
"g4148" 970 1113 1004 1785 1358 1635 976 1313 534 877
"g4149" 22778 51128 25661 22460 30859 46904 25212 21395 26126 30411
"g4150" 481 896 328 450 256 417 704 137 615 550
"g4151" 38 3 0 2 0 29 0 4 0 34
"g4152" 87 354 604 210 220 1449 35 245 475 764
"g4153" 1850 331 1492 28 432 976 358 970 1217 800
"g4154" 23937 40658 19878 26671 22801 27013 22517 13147 21136 14158
"g4155" 9624 10833 14284 12192 13871 5456 8735 7519 8200 9357
"g4156" 8679 20626 9648 15516 16006 18845 11898 5482 11542 10995
"g4157" 1669 1453 3809 3626 2699 3004 2687 2993 2448 2538
"g4158" 15 71 0 11 58 96 146 1 29 14
"g4159" 217 456 102 309 432 187 312 229 248 77
"g4160" 2047 2199 1199 2624 3527 1814 1476 1470 1477 2075
"g4161" 10 40 10 107 46 111 79 95 67 185
"g4162" 89 691 357 631 1139 507 826 403 1048 1394
"g4163" 3274 3674 6176 10838 5685 4613 5673 3458 4953 4188
"g4164" 668 1335 1220 1065 1229 1706 859 184 690 537
"g4165" 43 27 4 5 74 22 63 4 6 52
"g4166" 882 652 337 188 562 611 323 188 264 316
"g4167" 3764 6062 4255 4584 4211 5832 5378 4026 3890 5001
"g4168" 3702 8631 5453 6809 6149 5533 5655 4875 5042 6435
"g4169" 365 366 298 341 407 451 281 383 228 353
"g4170" 102253 170264 127431 194097 102767 176321 49227 170906 41863 223785
"g4171" 31 89 12 30 98 100 39 74 130 44
"g4172" 17 14 0 33 31 9 29 22 56 12
"g4173" 96 111 67 97 78 98 87 55 66 80
"g4174" 4972 9404 8652 10186 8472 8050 7344 7773 4931 7621
"g4175" 457 636 380 810 396 514 458 567 540 589
"g4176" 111 463 325 77 130 40 163 106 112 18
"g4177" 644 1658 1026 858 1892 1284 783 2383 324 627
"g4178" 4426 19810 7362 12425 16160 14132 11567 4161 9685 10240
"g4179" 581 206 115 392 214 913 445 880 748 440
"g4180" 68 47 8 31 17 61 6 66 40 27
"g4181" 451 611 494 545 401 643 571 298 327 517
"g4182" 83 31 113 62 24 48 55 50 56 69
"g4183" 977 1820 3041 555 1597 763 328 2442 1563 1265
"g4184" 64 231 147 190 106 106 87 104 129 88
"g4185" 174 665 348 486 435 682 560 323 429 604
"g4186" 10200 12696 11139 9839 15070 15244 12007 8204 13874 13205
"g4187" 13975 36156 15570 40566 28655 39713 40130 33217 36969 36703
"g4188" 33 214 363 76 96 543 198 63 20 245
"g4189" 328 334 189 500 487 335 1200 88 323 525
"g4190" 6 117 38 47 56 43 66 12 70 26
"g4191" 5452 10831 7224 7211 4685 4899 7850 9732 10136 10363
"g4192" 47 75 57 37 63 66 54 42 46 61
"g4193" 1003 963 1203 1452 1400 1008 1100 1786 486 1105
"g4194" 227 101 855 203 365 148 11 110 368 657
"g4195" 20 41 86 85 49 56 47 25 70 3
"g4196" 1308 1820 1634 2128 2006 1043 1527 1730 1394 1093
"g4197" 31148 40465 38374 45200 33934 38454 23671 26162 33623 31935
"g4198" 73 285 141 35 191 51 216 75 265 247
"g4199" 23597 34695 41262 32320 36963 40734 30887 25176 36302 32218
"g4200" 30 102 212 274 63 98 79 62 36 46
"g4201" 49 81 107 64 44 71 141 49 71 85
"g4202" 2636 4444 3985 2326 1930 4896 2362 1913 1865 2524
"g4203" 316 278 217 353 500 396 432 240 220 550
"g4204" 18852 18989 10755 7825 8799 14968 14834 13494 8888 23281
"g4205" 4341 6603 8202 5923 5116 10691 5662 5479 6704 8511
"g4206" 343 552 41 500 223 946 148 518 629 548
"g4207" 85 560 291 209 311 104 831 653 164 488
"g4208" 2907 4835 3346 2133 3880 3691 2845 1671 2759 3909
"g4209" 10792 16242 19380 21616 15932 17814 8961 13535 15820 19494
"g4210" 9118 18588 15204 21306 18252 25328 9649 11444 17118 13968
"g4211" 8470 16026 3890 7361 8409 24448 12241 7404 8404 17659
"g4212" 6096 8918 7406 8067 7353 7528 6116 5247 5440 7322
"g4213" 1368 5311 1562 1921 1748 328 2127 1919 2994 2184
"g4214" 2822 3337 1740 2141 1961 1985 2034 2050 2557 2327
"g4215" 537 1116 407 364 545 289 670 378 355 364
"g4216" 28977 60603 26054 47982 32006 17642 21636 35250 17640 41217
"g4217" 494 908 378 607 652 429 366 217 242 460
