"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g2647" 521 63 621 640 389 200 144 371 350 26
"g2648" 125 247 197 83 255 73 104 77 167 161
"g2649" 500 607 480 1201 1216 872 894 585 506 1201
"g2650" 227 122 193 175 560 198 208 103 78 103
"g2651" 35 36 50 119 110 60 106 46 15 162
"g2652" 89 62 1 8 1151 0 18 29 39 153
"g2653" 292 134 284 374 197 316 164 101 366 320
"g2654" 18765 5371 5338 12311 7928 11267 11487 5092 6167 5074
"g2655" 14069 9632 7086 9566 10336 4331 5335 6181 10363 5795
"g2656" 2804 1798 2009 2806 3600 2555 3272 1820 4646 4319
"g2657" 15503 7458 8239 11658 18443 12738 13658 11039 11316 11800
"g2658" 9876 6649 2426 6056 16851 12048 6226 6843 15696 13019
"g2659" 873 980 1125 1133 1129 1149 769 954 1199 1661
"g2660" 261 49 5 146 39 0 361 17 1 4
"g2661" 657 185 368 432 941 368 247 405 454 383
"g2662" 2891 1791 907 8429 8021 944 4617 2034 3805 8005
"g2663" 320 66 205 182 189 136 99 154 287 155
"g2664" 309 32 682 116 253 363 401 237 210 129
"g2665" 20671 34872 11884 40143 40258 14970 30209 9811 23418 42265
"g2666" 296 204 199 326 223 666 157 143 212 351
"g2667" 7472 4008 3220 12227 8217 2230 1494 8663 9330 9089
"g2668" 332 197 123 438 568 561 618 178 758 484
"g2669" 16 16 0 42 0 2 5 0 88 197
"g2670" 1405 1136 1236 1011 648 659 598 892 704 2004
"g2671" 58 1078 556 778 1705 1130 302 226 748 284
"g2672" 20 13 56 128 54 53 15 24 19 16
"g2673" 11958 5641 11693 4484 3385 4287 5176 4722 9528 5037
"g2674" 234 92 20 72 66 276 36 14 268 93
"g2675" 11732 6106 7557 13407 9594 6671 6748 4518 8243 6639
"g2676" 4527 1572 982 3919 3784 1466 957 2471 7838 10750
"g2677" 25 11 18 20 45 46 26 11 10 18
"g2678" 5686 4233 2698 1663 3633 4618 2430 2431 3066 8257
"g2679" 634 477 313 327 409 860 467 472 310 833
"g2680" 27 25 35 9 50 18 57 18 27 144
"g2681" 1253 747 1044 935 1467 918 580 305 805 275
"g2682" 54920 26821 32566 46981 43610 37842 25292 24357 47476 41939
"g2683" 70 15 315 344 238 38 184 36 181 613
"g2684" 138 149 1154 170 35 25 112 48 504 171
"g2685" 12733 6178 5273 10681 9203 7233 7558 10481 13126 8432
"g2686" 3957 424 1877 14847 2104 1049 2298 3832 1453 2623
"g2687" 13 1 6 11 57 9 0 3 16 38
"g2688" 209 104 50 1073 231 169 716 115 302 80
"g2689" 48937 27489 23933 54718 41547 37842 26695 24197 30600 41873
"g2690" 61 31 52 80 62 51 31 42 54 67
"g2691" 10 26 32 19 13 81 25 6 18 15
"g2692" 8 38 43 26 65 26 25 8 81 75
"g2693" 107411 18836 40676 25392 59657 17106 20393 24216 17334 30309
"g2694" 15 10 13 9 51 25 13 11 24 24
"g2695" 22 9 20 71 29 14 34 7 21 19
"g2696" 7897 6693 5240 19411 10572 7386 7149 4483 10013 23678
"g2697" 6929 7979 9277 9292 9741 11165 10044 6806 8767 12478
"g2698" 1366 814 1996 3849 1959 1302 1756 1701 1861 1251
"g2699" 83 18 34 61 112 39 22 22 25 57
"g2700" 1797 2130 4148 3998 5000 3400 5744 3079 2063 2835
"g2701" 142 73 175 105 82 213 124 28 244 37
"g2702" 16532 8227 14101 17903 41781 57256 12666 8943 71969 8607
"g2703" 840 1292 2471 3173 3855 987 889 2354 3213 762
"g2704" 35414 14918 18270 23222 33269 26588 25881 22356 31247 24842
"g2705" 1304 987 632 1558 1489 1673 1121 742 1737 2067
"g2706" 613 235 568 568 406 484 590 331 426 693
"g2707" 10450 4019 6422 10725 15475 15227 14920 7616 11549 11623
"g2708" 981 1939 2791 4275 4331 2545 5476 1251 2507 1149
"g2709" 8643 8030 7356 14710 10852 12601 12235 2393 13591 12128
"g2710" 1216 193 387 755 304 706 315 238 1473 888
"g2711" 1176 253 269 804 534 442 438 328 752 758
"g2712" 22379 14421 13732 18979 29850 24631 27831 13623 22226 21093
"g2713" 34244 19008 17118 25388 47128 32424 43640 18784 57077 29984
"g2714" 4474 5678 3082 4273 5085 3578 6289 2379 4726 13387
"g2715" 9164 7453 5810 10080 9060 9028 6788 6140 8137 8524
"g2716" 515 322 270 502 538 458 554 413 525 661
"g2717" 1298 405 1303 764 1315 971 3513 1488 1377 713
"g2718" 24 102 31 0 234 60 130 9 0 4
"g2719" 640 195 167 558 203 262 303 240 206 359
"g2720" 19119 10231 12484 18456 16471 10265 21914 11003 31450 13001
"g2721" 11477 5066 6314 13485 8292 5496 1575 3917 9414 5377
"g2722" 2665 859 1340 1602 2475 1359 1691 662 2211 2132
"g2723" 443 156 199 529 272 317 450 173 293 704
"g2724" 2019 1264 689 554 3044 649 998 387 2234 2867
"g2725" 25181 17755 22860 30347 53671 23749 15879 17912 18220 27131
"g2726" 27756 17787 14375 23109 26449 23418 15015 13040 19740 35501
"g2727" 887 555 441 810 943 863 362 397 595 927
"g2728" 58796 19123 32446 53475 70645 34496 34494 35137 42278 30784
"g2729" 77 60 48 77 204 101 115 126 147 149
"g2730" 1202 574 552 1149 1155 634 788 558 796 1141
"g2731" 136 44 265 143 301 56 131 188 195 437
"g2732" 6681 4949 5959 6758 5254 5196 6403 5254 7637 6267
"g2733" 1061 427 450 389 395 261 478 201 349 481
"g2734" 265 39 38 58 24 94 3 96 67 28
"g2735" 3282 6275 4428 3635 1823 3823 4870 6572 1053 2653
"g2736" 1813 756 348 1109 1478 757 1223 563 1898 1210
"g2737" 2955 1734 966 2034 984 635 1785 1185 1076 1687
"g2738" 696 1451 715 1074 1134 1744 1133 567 1732 1410
"g2739" 41 57 28 78 39 40 36 44 64 44
"g2740" 2998 3253 8512 6788 3025 2664 6078 2034 3911 15399
"g2741" 5338 4639 6080 10847 15299 5274 6204 7032 13056 9710
"g2742" 5776 1253 4906 5296 4813 2500 3059 2377 5555 5850
"g2743" 77 32 13 168 509 327 467 58 175 452
"g2744" 19101 10517 11755 12609 17202 14235 9642 11727 13869 11105
"g2745" 3338 2610 2484 3866 4885 3330 3871 910 3965 4869
"g2746" 17 48 40 52 93 236 50 71 51 113
"g2747" 2300 1768 2012 2617 2969 2858 3226 2295 2736 1532
"g2748" 36 27 18 83 45 72 29 26 37 91
"g2749" 3115 2568 2068 2283 2584 2670 2230 1262 2103 4908
"g2750" 1649 1060 914 1381 1430 1432 1123 1002 944 1766
"g2751" 3774 1715 2938 3727 2612 3720 1747 2580 3234 2129
"g2752" 42 44 23 85 50 22 36 30 49 65
"g2753" 60 5 0 6 2 9 1 48 14 52
"g2754" 11382 3354 659 4787 8610 6115 1479 729 4478 4373
"g2755" 0 25 0 0 22 5 0 15 270 0
"g2756" 6913 4592 5237 5294 10097 5739 4447 3156 6212 6453
"g2757" 33132 13803 23984 54258 33037 25906 45279 30565 52703 20021
"g2758" 13612 9889 12853 28901 11531 7193 9207 10377 7659 21625
"g2759" 14 5 10 103 33 22 8 7 27 42
"g2760" 1675 114 837 1392 1285 3592 1065 25 469 1076
"g2761" 188 190 116 570 202 100 93 233 160 205
"g2762" 188 15 213 23 346 145 4 129 47 11
"g2763" 31 26 43 124 284 75 182 401 38 211
"g2764" 569 177 365 459 690 577 306 916 429 1186
"g2765" 8404 3156 5652 8551 9721 8217 6885 5048 5802 9727
"g2766" 250 500 517 412 1745 415 785 779 288 712
"g2767" 33 9 12 20 60 40 21 38 14 26
"g2768" 85518 55811 51179 75052 62510 57320 63365 45036 78746 86413
"g2769" 24456 21241 22130 29427 31638 18083 25430 17082 18101 30540
"g2770" 75 77 33 84 184 101 90 115 96 123
"g2771" 105 133 36 61 111 19 160 18 83 7
"g2772" 70 9 5 151 83 36 108 97 79 241
"g2773" 24342 18824 11928 23918 30234 15603 28198 7810 14114 19018
"g2774" 6001 5585 2348 9582 9399 5413 2761 3175 9725 4432
"g2775" 1212 291 110 243 717 538 245 162 188 936
"g2776" 114 105 85 101 238 143 111 71 88 224
"g2777" 605 215 3691 3190 939 4579 524 57 2458 1731
"g2778" 8365 5566 5374 12225 8827 5879 5774 6377 8998 11855
"g2779" 8920 3763 5168 7242 4207 5768 6626 3385 6680 5676
"g2780" 11715 21533 17433 24090 13682 9919 26777 14868 18274 7617
"g2781" 7530 3314 306 8342 4635 6060 2466 1151 2410 799
"g2782" 6148 3520 5642 6685 5079 5736 4443 2511 5421 6513
"g2783" 5107 3701 6934 8596 6996 5043 7731 5276 11266 10692
"g2784" 188 8 1 1166 0 2 550 891 163 4
"g2785" 36 24 30 52 40 36 31 19 39 50
"g2786" 8 54 17 47 24 49 14 24 73 26
"g2787" 6851 2151 5528 2903 4506 4544 4316 6341 5968 12175
"g2788" 237 22 54 56 65 52 135 44 137 47
"g2789" 308 98 184 611 533 355 195 33 366 107
"g2790" 151 38 29 19 40 75 31 49 41 15
"g2791" 7214 3350 2561 7981 5976 2569 8041 5454 8321 8850
"g2792" 4494 1700 2165 1810 1584 1736 2082 2641 2746 2237
"g2793" 28 13 66 24 1 144 81 29 22 10
"g2794" 461 221 220 219 289 537 736 279 1391 511
"g2795" 10631 3421 20799 2840 373 4276 854 4398 1539 9186
"g2796" 6467 4391 7958 4519 9780 9311 6710 2507 3381 15075
"g2797" 32305 30743 23309 36998 70390 29662 23594 20144 37694 47350
"g2798" 606 266 451 1703 660 1587 859 397 427 656
"g2799" 7 171 0 4 60 34 13 151 2 121
"g2800" 2881 453 1448 855 2414 879 1307 710 1513 1231
"g2801" 243 172 135 170 256 187 65 167 229 236
"g2802" 2653 1146 1799 1602 4767 1056 481 898 2432 3795
"g2803" 12488 8854 22658 31802 245 24130 9109 3965 40473 6474
"g2804" 35 9 19 148 30 10 64 35 41 56
"g2805" 443 123 282 512 480 812 708 577 245 492
"g2806" 712 258 283 884 528 54 1199 2 133 174
"g2807" 24246 8811 9026 22709 12367 13331 10934 5012 11951 37389
"g2808" 5649 2291 3210 5621 6055 5863 2801 2800 4303 7906
"g2809" 517 551 434 1191 416 301 730 506 656 870
"g2810" 0 2 1 0 25 0 44 76 14 7
"g2811" 674 411 548 1140 911 762 755 835 1001 1067
"g2812" 303 114 87 64 142 170 198 54 338 229
"g2813" 671 394 455 1222 504 522 710 249 748 849
"g2814" 67 33 78 314 29 199 15 240 427 105
"g2815" 1681 3264 644 1805 3098 1747 2265 1001 1837 3943
"g2816" 4152 837 370 185 1657 4200 278 747 4084 402
"g2817" 8026 3462 3369 8376 4691 2952 5431 3297 5258 4631
"g2818" 6837 2715 2476 7741 5372 3309 3571 2807 3549 3496
"g2819" 6507 3759 6952 11036 8177 7658 7782 6603 7232 10422
"g2820" 864 216 789 886 373 438 541 998 665 1177
"g2821" 5313 1751 3336 12259 10834 7052 5101 6274 10322 5322
"g2822" 20524 10889 8564 22388 18777 13910 12567 8031 17452 13531
"g2823" 2758 465 4659 1228 1940 1327 2219 1260 1346 2683
"g2824" 5749 10527 7784 8714 15500 3729 5862 4606 9295 14213
"g2825" 210856 195789 164646 307976 275038 240806 175402 117461 286020 313483
"g2826" 2298 1318 838 1808 1846 863 1799 721 1311 2608
"g2827" 465 18 134 803 211 97 1210 692 650 220
"g2828" 269 175 185 159 95 169 119 150 314 289
"g2829" 3355 8476 4590 7522 8386 4482 8253 4407 4518 7222
"g2830" 591 725 155 2364 414 404 260 506 432 60
"g2831" 137 36 3 731 27 77 625 106 286 237
"g2832" 9593 6898 5805 9163 10314 7302 6502 5800 7465 7821
"g2833" 12814 4651 3906 11146 8013 6869 3211 6742 7149 6411
"g2834" 281 17 86 26 145 70 3 27 149 386
"g2835" 240 5 533 23 185 366 73 218 101 149
"g2836" 4463 2039 592 362 4461 1851 4827 1268 1585 573
"g2837" 30258 27280 23722 57961 39745 35043 21491 33706 31702 50209
"g2838" 2 15 25 111 11 25 19 40 133 75
"g2839" 7870 4407 5559 11828 6490 16143 5327 6261 8249 11600
"g2840" 12158 6784 13639 10022 6136 4115 2767 1029 24355 7474
"g2841" 1209 734 3947 1148 3693 2148 1595 655 2826 5740
"g2842" 5242 3592 4580 8821 6597 5778 3702 5148 7965 4583
"g2843" 2505 1917 2605 4134 5431 4854 4498 1821 7244 4570
"g2844" 8301 771 5120 3123 21405 874 13752 2305 8631 3253
"g2845" 259 200 192 214 213 105 102 149 116 245
"g2846" 7069 6179 6159 3186 7636 4241 15316 6520 4759 15833
"g2847" 176 282 709 155 92 322 60 26 89 21
"g2848" 61 82 23 86 52 38 60 23 298 372
"g2849" 11819 13246 9868 10385 13068 5989 9177 9849 9889 12953
"g2850" 1097 109 529 1753 605 626 843 600 1764 1152
"g2851" 2442 917 4516 3195 1693 5536 893 1553 117 4399
"g2852" 135 47 112 705 185 167 95 20 236 235
"g2853" 20 2 16 47 27 24 4 7 21 28
"g2854" 465 83 576 142 320 289 140 144 734 154
"g2855" 204 746 6540 4192 2447 2674 1858 2006 438 1920
"g2856" 15554 3591 8011 20640 25788 13237 23606 4822 7582 8861
"g2857" 886 327 322 677 1401 1630 1106 1115 2201 1559
"g2858" 44 3 46 124 80 22 47 37 0 60
"g2859" 187 110 83 154 259 93 161 155 94 124
"g2860" 234 58 102 90 192 103 235 53 159 223
"g2861" 45209 35713 41985 79937 53554 77684 43431 33080 64246 93261
"g2862" 24 40 4 40 21 5 45 46 15 35
"g2863" 38 23 29 130 19 54 55 21 23 45
"g2864" 2123 971 1677 2047 2078 1518 1915 1234 660 2306
"g2865" 7194 3820 4640 5144 5242 5004 4571 3618 5434 4842
"g2866" 376 81 65 137 5 154 30 25 28 6
"g2867" 70 22 105 3 2 19 18 35 41 25
"g2868" 66193 20059 30508 38905 38332 14029 46706 7798 16309 87597
"g2869" 9549 7744 2333 6388 12159 10700 13807 8741 4287 6148
"g2870" 94372 47935 44499 99179 87680 65624 98956 43183 102665 144568
"g2871" 4675 2481 2281 2850 4083 3738 2086 1444 3034 4529
"g2872" 9964 12271 3193 14203 17317 10134 10335 3541 15255 10745
"g2873" 1114 572 360 2069 1373 580 467 498 977 1037
"g2874" 14 5 12 21 11 20 14 11 56 55
"g2875" 1057 823 3589 1715 1776 1460 3807 2790 1553 3242
"g2876" 20571 6516 7958 12361 7985 13177 18795 7107 1204 1247
"g2877" 9171 3766 3027 9605 6638 5431 4869 4369 6445 8416
"g2878" 6766 4770 5971 9378 7818 6257 7755 3544 6311 8396
"g2879" 122 578 725 5282 7095 786 893 591 2724 77
"g2880" 16006 14041 10093 17076 15367 16066 12022 10390 22403 22921
"g2881" 7210 814 920 5968 11898 13751 7314 3914 4325 10904
"g2882" 1092 209 1156 1083 834 1147 273 68 1041 127
"g2883" 14617 8445 16942 13590 24685 20790 6408 8580 16578 13823
"g2884" 13158 7386 4367 9107 14655 10921 10392 9878 11733 19044
"g2885" 9686 6369 4317 8008 8655 11044 4982 4704 8973 6176
"g2886" 21574 17000 18653 21482 14599 13713 14271 13636 17298 25592
"g2887" 56 72 23 59 94 48 14 35 38 29
"g2888" 35 21 45 23 22 26 37 10 90 4
"g2889" 62170 43005 45231 69084 106676 80514 57202 39388 50516 92912
"g2890" 1169 965 1042 1685 1010 2728 1772 756 1803 1623
"g2891" 741 14987 4812 17857 16390 4308 1762 8734 20380 7763
"g2892" 5877 4969 3154 4279 3142 3558 1505 2233 4595 4038
"g2893" 38 12 32 25 31 23 19 40 70 77
"g2894" 27029 13799 18712 23034 23867 23426 20132 17299 16825 29517
"g2895" 275 343 316 325 201 207 1053 637 133 427
"g2896" 13009 5638 7141 11682 10980 8103 14863 3881 10266 8611
"g2897" 2 30 90 271 1943 1697 194 0 148 0
"g2898" 1058 320 166 243 562 461 173 160 863 61
"g2899" 441 380 223 450 214 278 256 234 233 399
"g2900" 90 241 495 2276 1361 341 1057 139 52 69
"g2901" 11254 15359 11517 21638 12412 13309 13301 9809 15917 21734
"g2902" 896 1129 735 2079 333 2161 1265 1077 623 441
"g2903" 18202 6599 17614 20425 7737 14260 4491 7957 8906 17068
"g2904" 11336 3322 5202 6203 7010 6286 6834 4368 4418 14202
"g2905" 536 536 372 597 425 363 201 178 656 377
"g2906" 6 0 3 45 15 0 106 5 4 5
"g2907" 665157 172747 53857 270546 83791 161099 226523 71681 176005 262488
"g2908" 232 248 164 229 130 269 457 256 276 307
"g2909" 4703 2731 3611 6132 5188 4738 4615 3564 5632 6025
"g2910" 199111 48253 54709 56188 140021 103344 53657 38170 143822 183089
"g2911" 16 9 22 16 34 0 4 10 6 5
"g2912" 1535 2049 935 2884 703 1447 1972 1413 3332 861
"g2913" 623 96 1008 1037 1494 742 427 179 787 387
"g2914" 28 19 32 108 57 78 103 56 5 39
"g2915" 1008 622 798 1387 1132 850 746 534 632 2024
"g2916" 254 141 122 229 130 137 247 152 405 478
"g2917" 3033 2177 1792 3445 3715 3630 2809 1836 2773 2484
"g2918" 3639 1671 2062 3256 2717 7638 4241 4028 5025 6137
"g2919" 226 174 218 336 393 269 253 97 303 266
"g2920" 111 114 35 2 100 62 39 149 392 73
"g2921" 1506 1766 1535 2585 2221 2448 1803 1208 2312 2579
"g2922" 16521 7539 14097 34211 6760 7893 5977 10631 23532 13536
"g2923" 40582 23712 36636 48585 50625 35786 30194 35935 32600 39072
"g2924" 477 168 393 391 844 257 482 496 227 1449
"g2925" 12604 13331 10560 18676 17654 14261 12696 9224 13504 16789
"g2926" 965 328 2246 243 112 190 4294 876 1721 3441
"g2927" 435 365 575 455 445 239 403 268 233 436
"g2928" 1525 954 1080 2169 3417 1768 2397 211 1503 1775
"g2929" 106653 87671 91063 142902 102935 88336 94061 59261 115278 108247
"g2930" 12233 9954 5762 11829 9362 4997 13732 6023 9186 13174
"g2931" 3538 1191 4369 14471 909 2560 571 1464 4657 4483
"g2932" 381 136 405 990 481 653 393 570 503 405
"g2933" 4631 1080 9033 4575 3354 6442 2856 2380 6425 12268
"g2934" 768 412 444 927 775 581 773 438 1064 824
"g2935" 810 1105 1326 3405 3524 2257 2238 1706 3911 3281
"g2936" 7018 4404 4715 4036 2662 7194 7102 1262 2722 6133
"g2937" 700 428 4 193 459 234 117 103 543 81
"g2938" 887 963 1128 836 443 828 1558 809 221 465
"g2939" 791 77 535 4309 493 425 533 574 649 789
"g2940" 52 15 42 56 33 9 31 20 8 69
"g2941" 94 16 16 1 31 104 2 17 37 22
"g2942" 1717 830 541 2140 1759 980 831 903 617 1844
"g2943" 4393 1968 2892 5298 3696 3359 2115 2925 3248 3357
"g2944" 174 365 263 417 336 207 149 389 423 542
"g2945" 747 125 1119 89 2563 316 773 1235 1189 1868
"g2946" 4253 1477 3357 6471 4066 3267 3494 1954 3756 3960
"g2947" 243 201 247 607 483 531 241 157 254 297
"g2948" 369 437 231 78 529 231 365 209 521 995
"g2949" 249 60 85 203 58 842 513 112 1592 744
"g2950" 86 54 41 127 138 56 141 15 204 119
"g2951" 71 0 0 165 38 0 71 9 287 25
"g2952" 2361 1521 2791 2305 3704 1819 1898 1951 2767 3550
"g2953" 4910 3109 7514 8406 9519 8373 1175 5354 5520 2449
"g2954" 554 494 552 1139 724 400 335 374 766 882
"g2955" 16989 11460 12146 15883 15983 11515 12937 8772 14061 13831
"g2956" 167 40 254 164 95 126 52 60 62 42
"g2957" 2745 2337 2777 2532 4236 3072 1822 1756 3342 3463
"g2958" 114 263 198 155 241 372 63 141 324 321
"g2959" 1526 1431 1194 2159 1421 1488 1689 991 1226 1788
"g2960" 70 44 52 28 36 42 21 31 44 140
"g2961" 32 0 0 2 76 13 14 34 23 38
"g2962" 122 26 80 166 121 88 89 109 143 124
"g2963" 5594 441 4001 7577 300 3033 940 2559 3797 1602
"g2964" 7814 4292 3188 6580 6032 4342 6336 3058 5648 2942
"g2965" 632 83 749 9 585 314 78 1 21 0
"g2966" 49906 28307 28852 52089 42688 33824 41931 36381 55404 74843
"g2967" 5043 2502 1872 3390 4685 5704 2909 2942 4412 3051
"g2968" 83 113 2820 252 659 1908 350 945 409 2496
"g2969" 173 124 134 246 431 169 199 225 190 259
"g2970" 9565 6877 3926 8803 10524 4304 4706 3453 7555 8528
"g2971" 165 220 154 78 313 299 87 53 83 76
"g2972" 967 2038 1902 1182 1321 3039 721 1036 2677 776
"g2973" 51 8 40 39 43 200 281 69 9 401
"g2974" 2596 2024 1253 1566 2221 2143 1510 1253 1168 2527
"g2975" 370 107 88 125 147 252 99 69 144 109
"g2976" 529 475 580 867 839 2644 338 471 1968 453
"g2977" 1702 2248 2706 3843 1871 1675 1101 1902 1269 2423
"g2978" 20 49 4 37 27 5 28 51 52 7
"g2979" 6655 5824 2970 6847 7758 5102 3202 3513 4572 4968
"g2980" 42 27 31 41 28 32 23 22 34 34
"g2981" 44513 26995 21415 72024 55216 40160 24706 34390 60043 84340
"g2982" 592 828 1911 990 5217 1479 1898 1229 4024 2808
"g2983" 44 33 26 1 118 11 11 37 29 86
"g2984" 737 264 380 739 730 662 540 463 325 629
"g2985" 12797 10402 13406 20357 13808 14585 13118 13764 16338 13557
"g2986" 773 106 280 448 147 128 308 195 743 215
"g2987" 27 43 42 53 24 31 42 39 53 53
"g2988" 3225 1112 1648 1219 2506 1552 933 897 2978 2668
"g2989" 19 33 43 13 60 57 5 30 17 53
"g2990" 7480 1135 5511 1830 180 2505 203 29 3471 337
"g2991" 1155 1543 1646 2918 3046 1444 1539 932 2730 882
"g2992" 30037 8040 15014 3402 23514 17647 10381 5422 24383 4578
"g2993" 3661 3153 6583 9066 4344 1526 2586 2694 543 2489
"g2994" 311 190 266 922 981 466 276 335 384 997
"g2995" 664 316 272 618 368 704 517 767 372 1195
"g2996" 282 27 7 151 181 27 31 147 177 119
"g2997" 50 32 107 1118 90 1181 150 364 170 1186
"g2998" 527 106 231 523 627 265 270 130 338 238
"g2999" 289 370 201 128 516 287 159 104 151 377
"g3000" 10678 4207 3948 9128 6751 9587 6587 4755 6907 7032
"g3001" 10374 4992 5303 10876 8485 7813 6068 4086 8566 8326
"g3002" 10749 8891 5915 8994 14764 7224 6552 7357 8249 10634
"g3003" 947 935 672 2002 1016 798 648 746 742 1305
"g3004" 236 277 192 359 218 103 34 137 283 434
"g3005" 47 19 21 72 60 14 23 43 53 34
"g3006" 10918 7735 8565 16272 9411 8435 9473 5670 5122 7572
"g3007" 14031 20679 15872 33924 37084 20593 18749 11381 32056 21886
"g3008" 451 360 422 371 254 357 172 425 297 370
"g3009" 42789 23513 49187 42026 18079 33596 23095 13361 49174 36823
"g3010" 156 201 202 645 383 256 443 358 126 253
"g3011" 900 478 535 1078 940 597 761 412 465 704
"g3012" 5333 1926 2824 7839 3169 6480 3705 5362 5556 7228
"g3013" 1995 1666 1154 1707 1360 1727 2124 2494 1278 1791
"g3014" 738 965 760 873 853 569 473 389 542 436
"g3015" 6986 4165 5603 9804 8274 12221 7015 6841 5282 11010
"g3016" 175 271 227 493 1075 961 100 45 586 1722
"g3017" 9329 5029 7292 9502 10165 8332 6520 4811 7635 8938
"g3018" 37503 12723 10771 21412 22568 25989 45128 22831 16039 25073
"g3019" 783 237 150 653 829 307 362 273 443 401
"g3020" 216 80 129 681 345 199 199 298 575 367
"g3021" 74 255 992 442 58 114 265 120 307 698
"g3022" 19129 12978 3960 12450 8262 13022 32236 14758 24367 40160
"g3023" 109 12 29 71 32 21 45 51 21 66
"g3024" 3593 2995 1341 3489 2928 3061 4964 2503 4868 2291
"g3025" 35559 19223 26689 31658 46079 32888 22819 15871 34895 26168
"g3026" 32 32 39 145 18 7 25 36 14 38
"g3027" 56974 27686 22835 62712 135069 17558 27536 27277 13577 37816
"g3028" 498 332 356 403 976 649 404 132 321 662
"g3029" 95226 47601 109827 283274 99306 174836 50384 129807 61768 184335
"g3030" 934 332 40 817 130 146 752 35 1 619
"g3031" 3533 4153 3501 7022 7725 6195 4805 4410 7598 6698
"g3032" 603 829 466 1050 1481 1391 571 366 392 440
"g3033" 935 315 211 1232 735 675 388 763 883 785
"g3034" 95 130 107 150 193 225 197 86 185 190
"g3035" 0 0 0 0 30 0 2 6 73 0
"g3036" 50523 37361 36728 48208 60348 35299 41554 11323 47943 41294
"g3037" 12533 10324 10037 73396 5367 4862 5985 3217 4613 18242
"g3038" 5864 4456 6670 12060 11118 6417 8321 6887 8430 5528
"g3039" 1804 807 1517 2144 2690 2152 2230 754 1368 2049
"g3040" 9346 9030 4055 17222 14403 12445 6130 11017 12851 10329
"g3041" 20038 12716 12012 16217 17242 19351 10392 13419 23849 13008
"g3042" 1305 14301 2695 13537 9774 11027 5058 5411 11285 12496
"g3043" 45 53 22 73 27 34 78 18 45 31
"g3044" 16913 13983 15105 29836 18029 17535 12286 9861 16625 14011
"g3045" 13809 9054 10707 15985 12212 12256 9434 8710 10951 14026
"g3046" 4050 5130 5129 8397 7317 7833 4399 4138 8176 4213
"g3047" 342 86 101 202 139 355 151 101 152 304
"g3048" 2241 2065 3646 3863 4225 2520 3445 1486 3769 2281
"g3049" 2040 1505 2417 4190 2611 2609 3539 1355 3038 4167
"g3050" 1055 656 1417 1011 1126 1940 590 765 1025 1122
"g3051" 11 95 36 46 59 43 26 11 17 4
"g3052" 286 121 20 91 302 248 132 160 95 432
"g3053" 3587 500 2323 11403 4026 3173 1570 1756 2066 2911
"g3054" 1657 669 1268 2054 1890 926 752 888 1160 969
"g3055" 104 0 3 0 35 2 0 2 0 94
"g3056" 2871 2077 1619 4114 3359 2098 1661 1573 2468 3170
"g3057" 135 91 66 174 143 154 130 89 78 89
"g3058" 82067 31512 45895 117810 74995 51950 51516 30506 57365 63328
"g3059" 4437 1379 932 3268 3245 2393 3208 1948 2620 1036
"g3060" 422 46 414 449 409 515 213 240 92 147
"g3061" 11727 8762 9099 11987 20122 8925 10542 7349 14783 16732
"g3062" 267 14 14 90 143 68 357 289 58 328
"g3063" 42 39 9 27 88 13 21 0 19 24
"g3064" 6159 3051 3392 11353 5897 4874 6549 3496 2793 7936
"g3065" 12099 8307 10591 5206 12657 9859 8086 5673 8475 9297
"g3066" 106148 141035 71948 262449 184340 47740 145236 157361 194570 109952
"g3067" 3608 7182 7554 11377 28330 22748 6610 8614 22346 6727
"g3068" 1425 614 1925 1216 2316 1183 833 1032 1347 1079
"g3069" 15967 5126 7050 7268 9201 11817 5907 3875 7939 5628
"g3070" 670 282 1193 662 1470 638 613 654 684 329
"g3071" 173 213 40 84 149 82 67 111 22 12
"g3072" 248 152 363 151 123 190 120 214 186 468
"g3073" 1264 608 947 1666 1182 992 740 577 727 877
"g3074" 54505 44647 38315 76570 54122 57867 45108 33441 44340 47132
"g3075" 14091 14388 15040 19859 32304 23169 25637 15034 56688 33587
"g3076" 7416 6534 4315 12979 3489 3550 6079 1683 9161 6613
"g3077" 189 117 100 117 135 238 241 268 268 222
"g3078" 831 373 368 1055 1768 406 503 489 883 569
"g3079" 4241 231 1255 3142 2836 1689 5348 233 5058 3333
"g3080" 88 1 0 4 0 20 37 14 6 40
"g3081" 203 244 795 907 425 523 552 373 640 297
"g3082" 77 39 85 269 238 135 155 179 227 144
"g3083" 6503 3991 3993 10938 5509 6088 4337 3875 4012 6633
"g3084" 31 66 107 85 165 105 95 122 8 155
"g3085" 145 107 55 101 98 46 39 79 97 56
"g3086" 208 146 200 274 224 178 127 158 267 245
"g3087" 321 611 63 78 1064 502 472 192 1983 1079
"g3088" 9389 5853 10383 21582 21286 10167 7331 6110 12677 12067
"g3089" 210 145 195 447 239 331 228 235 152 259
"g3090" 1 309 899 244 385 180 19 47 43 827
"g3091" 602 530 515 1216 1085 904 605 1266 776 1545
"g3092" 162 390 44 130 308 162 88 73 135 166
"g3093" 1434 1788 1406 2325 353 1784 1759 523 979 1822
"g3094" 19544 13900 9963 6772 9207 27163 10029 29904 56129 25291
