"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g2491" 989 653 333 820 655 983 1111 982 938 822
"g2492" 392 1544 551 761 294 1141 1046 1716 654 964
"g2493" 2179 2224 1593 1843 2852 2154 1420 1835 1235 2505
"g2494" 29838 34248 21664 33199 43820 33816 43300 37459 26155 20450
"g2495" 4308 7930 4496 6496 5979 10512 8517 3619 9108 7080
"g2496" 1245 460 1062 787 134 869 631 228 1292 2747
"g2497" 1650 1661 1877 2421 4073 3719 1790 1364 2256 2593
"g2498" 7605 3644 5680 6101 6755 6689 4830 8176 4730 12078
"g2499" 2323 2037 1254 343 2077 1381 294 1729 54 564
"g2500" 12 11 23 26 8 220 133 65 77 199
"g2501" 200 66 22 67 209 46 157 45 17 321
"g2502" 346 27 324 410 479 541 412 40 165 806
"g2503" 11833 16533 12194 11879 23352 17379 9131 11878 11654 21908
"g2504" 1300 2248 2327 2950 2980 1320 1299 2046 1122 955
"g2505" 4201 5245 3333 2503 4459 3944 5695 3050 3920 7443
"g2506" 2623 2223 1564 2625 2885 3523 5014 5196 1598 3173
"g2507" 6268 3988 2067 3270 5209 7564 5091 3583 4076 3367
"g2508" 4166 2540 2522 3567 4180 3827 4847 4747 2368 7095
"g2509" 158 60 179 183 98 290 124 69 49 66
"g2510" 9284 6737 5720 7309 8611 12719 7479 8758 6553 15788
"g2511" 424 466 347 481 675 778 730 989 350 664
"g2512" 102519 96859 59103 66156 78278 96388 52797 77001 65442 71041
"g2513" 1816 3198 1176 1885 1650 1201 2016 2001 2442 3152
"g2514" 496 1817 1289 5487 3773 2273 1983 1548 2097 2911
"g2515" 4665 6430 1999 5110 8369 5586 3435 11551 1184 8553
"g2516" 659 341 764 248 1649 3276 664 578 725 774
"g2517" 3026 1632 1202 893 1177 2446 3510 1511 1498 2430
"g2518" 789 475 917 794 990 903 1124 653 487 686
"g2519" 3040 5563 4516 8308 6660 4098 2086 3823 4430 8433
"g2520" 5944 8777 7610 8749 9665 9016 8916 8885 6026 14705
"g2521" 87 670 434 266 430 227 301 382 392 461
"g2522" 1081 3902 3373 944 2968 2262 1810 2261 2788 2170
"g2523" 30728 39754 33948 47553 22031 26210 26783 28980 26420 75917
"g2524" 23 55 329 644 227 2706 469 8707 40 135
"g2525" 4399 2661 1098 691 2291 1762 3201 1511 1371 2722
"g2526" 35551 33006 25609 18952 90757 31894 36329 36601 19646 56788
"g2527" 38938 22118 17492 22293 52638 28195 28446 27502 25514 52366
"g2528" 169 116 178 121 332 360 380 96 185 382
"g2529" 1957 1380 1764 1137 1265 2777 2269 677 2619 2292
"g2530" 18636 4855 14568 2474 8682 9496 23001 9012 4280 16706
"g2531" 299 239 268 238 451 70 125 387 106 257
"g2532" 150671 159129 83859 104132 159897 198502 140998 249014 137736 256774
"g2533" 2135 2820 2118 1413 6653 3012 1685 3391 1571 2805
"g2534" 1930 591 920 113 2485 802 1111 437 2231 1110
"g2535" 55 84 64 64 86 88 47 62 55 80
"g2536" 718 1054 719 561 1181 803 283 908 739 768
"g2537" 4509 1674 1736 4283 6362 2734 3156 4038 1314 3202
"g2538" 5 17 0 6 49 2 11 23 12 401
"g2539" 8526 3805 4664 2881 5648 6041 6061 7433 4662 2885
"g2540" 1072 509 1 2119 2121 424 870 54 396 2556
"g2541" 2483 737 396 568 3275 1627 848 1034 766 2030
"g2542" 11168 7949 4180 3704 2707 1733 17951 5190 2177 18678
"g2543" 1087 1946 874 1217 2889 1496 783 1131 1999 2366
"g2544" 4866 4174 3710 2680 3211 4042 2493 5838 3558 5973
"g2545" 261 129 37 151 163 92 16 159 126 42
"g2546" 7030 6191 3684 4653 6886 3696 9600 4929 5484 3442
"g2547" 851 537 921 628 814 543 564 474 413 647
"g2548" 1302 2182 1390 2426 1016 1658 3388 3342 547 2996
"g2549" 6560 6150 3978 4093 5390 8193 5981 7944 5501 6402
"g2550" 23 19 19 13 16 5 12 34 16 25
"g2551" 1561 3940 1787 3482 10809 2250 3857 3609 1986 3346
"g2552" 4436 3965 13677 3513 19241 9897 7909 4311 3985 10019
"g2553" 564 1114 225 398 625 167 161 45 252 799
"g2554" 48119 51886 48817 44478 82790 45425 49287 39438 32277 78821
"g2555" 1462 233 762 182 1487 1357 375 630 178 1716
"g2556" 76984 15004 24233 60719 57848 16174 49987 17104 29557 24144
"g2557" 4 50 17 54 4 35 52 7 22 9
"g2558" 4949 4871 2086 3247 2746 3030 3812 9845 2195 5780
"g2559" 0 41 4 5 72 3 0 0 6 12
"g2560" 19787 17873 14154 20944 32420 21092 25625 17203 20486 23655
"g2561" 11145 5736 4810 13561 15124 12095 6031 3787 12799 5059
"g2562" 126865 161130 51461 92967 168843 166439 105459 231072 78619 151759
"g2563" 227 40 97 46 95 88 255 203 187 220
"g2564" 229 183 124 121 274 273 88 89 241 283
"g2565" 2651 2238 1781 2298 1890 5408 3118 1577 950 5288
"g2566" 14222 10953 6009 24488 17271 11938 7476 8070 7758 19918
"g2567" 9951 13871 10358 11250 22332 8221 10038 8530 10141 21786
"g2568" 156 14 867 56 1 27 16 152 193 1163
"g2569" 1009 984 805 1290 1174 1359 661 1164 837 1395
"g2570" 2312 101 146 144 681 786 1499 836 13 969
"g2571" 216 162 116 104 188 131 124 94 42 298
"g2572" 368 249 473 236 276 296 268 220 331 643
"g2573" 6 44 3 71 35 32 217 187 19 107
"g2574" 42473 41725 29930 26050 33200 43431 17157 22973 30255 60110
"g2575" 99 44 107 37 172 156 93 118 52 116
"g2576" 145 79 67 65 69 110 107 51 40 96
"g2577" 43 0 145 2901 1110 906 368 454 482 0
"g2578" 116 7 47 42 102 188 10 7 75 34
"g2579" 941 422 702 253 244 421 263 313 396 749
"g2580" 2424 4165 3141 5760 3226 2368 2869 3845 4145 3587
"g2581" 2878 1751 1552 1204 2643 1952 1749 1733 1913 3254
"g2582" 801 646 497 406 1284 1174 365 680 543 499
"g2583" 3477 7679 4958 7045 3682 6034 5844 5773 6532 7500
"g2584" 144 278 156 42 63 92 61 48 9 52
"g2585" 29058 35568 16274 17355 14725 25200 20615 13607 16208 29232
"g2586" 681 600 215 415 657 961 388 1134 639 776
"g2587" 70181 47974 17366 34570 53168 16139 37767 93704 98350 81366
"g2588" 1325 1327 887 1170 811 1090 1321 1084 473 869
"g2589" 363 404 341 439 398 518 133 598 47 934
"g2590" 30 48 56 222 35 40 97 153 124 176
"g2591" 12517 1695 5214 3707 11225 5843 9152 4378 2684 5137
"g2592" 185 174 53 326 53 69 479 95 44 665
"g2593" 7510 2432 3801 5958 10576 3150 2090 3645 2589 11630
"g2594" 263 133 106 207 277 193 208 225 144 218
"g2595" 334 272 240 276 214 568 163 277 204 171
"g2596" 341 469 225 535 459 681 451 761 678 528
"g2597" 15596 70649 29202 52835 40156 36647 26204 37581 27820 43872
"g2598" 70692 87176 68937 67214 143031 65638 109847 86929 88984 75362
"g2599" 13323 10607 9053 12803 16170 12815 11765 11431 8133 19916
"g2600" 168 228 33 161 16 238 35 57 121 304
"g2601" 700 2087 1853 1276 1760 2505 2707 1289 1690 3769
"g2602" 4380 2428 2124 1841 4417 2636 4237 2943 2486 4150
"g2603" 693 599 186 155 955 285 433 482 613 818
"g2604" 1566 1157 1776 2267 3065 2847 2104 1727 1398 1897
"g2605" 84 29 16 39 9 45 72 40 11 9
"g2606" 673 284 299 286 354 362 603 758 489 539
"g2607" 456 956 462 387 317 170 410 654 1004 704
"g2608" 20869 23756 9607 19786 45717 29286 18096 28604 15919 25438
"g2609" 8109 11261 6862 4784 11196 5150 1333 6087 2176 5586
"g2610" 13199 8922 6754 8251 9385 11245 10858 15569 6459 14160
"g2611" 16675 17205 26426 27189 30389 21758 21235 27594 19131 21344
"g2612" 14329 7914 6668 12094 16137 19204 14562 16735 10604 9934
"g2613" 6520 4025 6429 12786 4629 4638 7542 7553 3816 5396
"g2614" 19878 18921 17435 25467 21859 25534 13576 21772 14226 21374
"g2615" 1 41 4 28 70 10 14 26 24 84
"g2616" 1666 1416 104 267 283 526 1548 141 124 312
"g2617" 20879 37039 17207 18492 17766 4771 13976 17275 15033 26971
"g2618" 1025 1243 691 881 1751 1935 628 1116 960 995
"g2619" 112 145 55 82 41 47 92 48 54 86
"g2620" 4 48 19 80 45 47 18 37 10 7
"g2621" 715 762 577 442 914 514 609 675 643 494
"g2622" 572 907 94 704 635 2065 384 1165 69 182
"g2623" 15402 16092 14293 10910 46625 56890 26986 41539 16735 37705
"g2624" 56 427 27 448 93 1754 430 407 77 1266
"g2625" 3198 4685 2288 2711 4443 2849 2901 5596 3146 3737
"g2626" 343 221 100 72 159 383 317 364 343 441
"g2627" 464 451 384 308 419 599 395 466 541 478
"g2628" 4707 3970 2662 3220 6479 5051 3381 5314 2186 3291
"g2629" 35 18 14 5 40 27 19 15 4 46
"g2630" 2544 3349 2646 9366 3465 5228 2413 4065 700 4501
"g2631" 0 3 157 8 0 0 1 3 0 33
"g2632" 1720 2277 1470 1278 2375 3575 1765 2626 1839 2616
"g2633" 361 457 290 488 675 540 565 504 517 432
"g2634" 11660 8410 4456 6114 13206 12854 10844 8461 5524 14308
"g2635" 9778 15095 8864 13114 16475 19457 16554 9510 10221 15668
"g2636" 12102 4688 7191 1624 9140 4745 3739 8258 4002 15695
"g2637" 8614 11562 8294 13710 13254 12614 10443 8235 11871 16273
"g2638" 1668 2133 5641 2810 1926 4551 2070 1828 1919 5455
"g2639" 0 104 166 13 26 0 172 1 111 51
"g2640" 3152 2211 2303 2580 10987 4007 4756 1863 2701 7776
"g2641" 6927 9139 7020 5902 10255 7704 9267 7599 7296 9699
"g2642" 232 345 517 59 936 751 606 47 59 146
"g2643" 10369 16772 6911 8500 16589 13516 10511 11854 8674 15013
"g2644" 15942 13992 17159 19800 25459 15771 5753 13728 13304 21160
"g2645" 1857 3051 1610 2726 3069 4275 4379 3260 1406 2659
"g2646" 48 10 32 26 13 21 25 19 10 4
"g2647" 89 73 62 96 108 116 66 122 60 105
"g2648" 810 123 230 66 234 76 333 448 148 289
"g2649" 2224 3814 2146 3305 4738 2671 4250 3709 2837 7529
"g2650" 931 112 833 882 334 622 501 482 640 662
"g2651" 0 163 3 1 23 0 238 13 6 32
"g2652" 471 4 48 31 665 75 335 162 128 398
"g2653" 1985 4347 2270 2372 3902 3673 2852 4948 2433 4420
"g2654" 5061 4402 3643 3851 5009 3288 4283 3270 2731 3592
"g2655" 10128 27970 16913 11680 22087 39379 21741 31826 13798 30315
"g2656" 1662 2266 3073 3129 5360 1881 2453 3161 2990 3054
"g2657" 17640 16727 16425 19797 18180 27216 26579 27457 13687 33482
"g2658" 1200 914 1998 1652 1521 2688 1577 1460 1533 2753
"g2659" 217 146 80 154 89 187 150 91 193 133
"g2660" 6771 7819 7518 5538 9022 7868 6204 9103 5741 15039
"g2661" 933 1421 763 438 838 1090 546 738 380 706
"g2662" 48 80 46 64 130 230 131 69 67 208
"g2663" 12 4 25 12 15 9 65 7 6 12
"g2664" 2800 1676 1383 1825 3175 1849 2997 2841 1218 2530
"g2665" 13830 6821 7830 11951 8424 7429 6244 11091 10223 9743
"g2666" 1570 1033 819 854 2648 3058 3473 1837 322 4245
"g2667" 7078 3991 1982 955 4222 4804 1268 2775 3364 4751
"g2668" 1118 626 253 12 376 454 825 528 653 1061
"g2669" 31 23 1 12 5 0 9 6 6 1
"g2670" 612 524 382 535 263 761 619 341 423 248
"g2671" 19506 24130 23793 54696 38094 19433 27160 44897 10709 54590
"g2672" 9557 7329 6412 6344 10689 7663 6281 7675 5883 12568
"g2673" 29307 26706 20237 29255 29574 51501 24343 31122 24761 50682
"g2674" 226 162 151 269 470 180 157 218 229 151
"g2675" 13 86 152 183 73 100 48 92 63 67
"g2676" 485 718 605 532 724 877 861 510 564 907
"g2677" 2681 4873 5964 3965 6262 9084 4935 2245 5269 11758
"g2678" 3741 52 39 506 111 1458 2 633 963 744
"g2679" 6357 6759 7578 7910 14347 7466 8885 8428 12923 11737
"g2680" 475 16 22 86 55 37 2 106 11 1478
"g2681" 23 66 3 3 19 42 55 122 86 22
"g2682" 94 128 73 28 86 32 71 138 66 85
"g2683" 5 237 1 60 0 22 2 11 1 0
"g2684" 2949 3300 4121 3365 4582 6140 2263 1931 4268 5327
"g2685" 948 556 488 391 1368 774 550 546 749 1044
"g2686" 12784 14229 10916 33394 9270 2247 9083 6582 20139 40331
"g2687" 300 348 459 22 200 18 250 1148 479 7
"g2688" 38 42 6 56 46 37 1 24 20 75
"g2689" 439 299 672 619 39 26 387 146 135 544
"g2690" 0 8 20 7 9 7 14 7 6 29
"g2691" 189 95 188 122 213 243 180 459 200 531
"g2692" 7187 4900 3118 5677 7843 3593 3317 7224 5001 6374
"g2693" 36730 25706 17497 21502 34320 24696 27124 35204 18669 22518
"g2694" 8285 8888 7670 6128 10431 6271 8262 9789 8781 6811
"g2695" 2129 625 1040 177 1030 702 629 516 670 800
"g2696" 24139 23555 15384 18925 23617 21580 18895 24676 14606 19447
"g2697" 625 1143 163 328 382 394 538 516 549 478
"g2698" 7253 8020 5130 4417 6265 4299 5607 5852 3031 6522
"g2699" 3805 1416 1253 2161 1238 1932 2511 1171 1162 4395
"g2700" 69 92 70 65 85 72 62 65 51 118
"g2701" 106 0 51 311 127 322 148 170 22 28
"g2702" 16879 6752 4701 5037 6740 5810 5096 8762 8725 12416
"g2703" 0 23 38 3 1 7 52 0 4 10
"g2704" 47 17 37 30 12 42 5 56 15 37
"g2705" 123 151 149 193 149 125 149 75 91 273
"g2706" 206486 59994 86348 54979 159492 271844 151820 81312 115629 141749
"g2707" 36 1 0 18 21 18 53 37 22 3
"g2708" 2559 1988 3556 1713 2675 2717 2155 1554 2154 3211
"g2709" 248 257 117 214 282 233 335 345 146 316
"g2710" 22141 23737 20905 23765 38922 24713 20701 22690 20653 30247
"g2711" 482 213 374 147 298 121 64 120 153 63
"g2712" 140 164 50 143 15 94 177 90 51 169
"g2713" 6 7 5 3 29 24 14 63 1 63
"g2714" 3498 2115 2630 5893 1825 2881 3390 3132 2285 8662
"g2715" 6327 9342 4249 6681 5438 6762 3984 5414 5217 14151
"g2716" 140 712 307 285 548 124 398 281 65 505
"g2717" 673 783 846 742 757 1061 504 694 897 1386
"g2718" 1346 1450 628 1214 1197 1194 1302 1230 821 2547
"g2719" 45 31 78 98 150 104 19 60 45 104
"g2720" 4736 2289 2976 5680 4570 5114 3046 2914 4439 9961
"g2721" 6204 4427 1798 2616 6799 2101 4868 1299 2216 7794
"g2722" 3473 1810 2227 2823 1984 1536 3468 6103 2334 3649
"g2723" 93 32 68 72 57 74 54 48 60 135
"g2724" 3657 8321 1987 4842 3823 8357 8308 5563 3392 5124
"g2725" 14356 10451 6467 9268 13364 15196 8106 12309 6006 18659
"g2726" 59 56 40 52 74 72 58 54 46 82
"g2727" 0 117 264 200 33 203 218 77 13 175
"g2728" 20874 2305 46065 13760 22495 21717 29287 8947 15690 13610
"g2729" 10573 11435 6093 7937 13351 8150 7521 10980 6183 14400
"g2730" 4081 3693 2798 7648 5087 4882 1507 3490 2870 8321
"g2731" 63 72 33 24 50 33 42 44 27 64
"g2732" 3 15 47 49 218 565 17 149 102 841
"g2733" 61809 70379 68372 57810 101891 94408 62603 61080 47689 88141
"g2734" 1085 1681 1246 1545 1156 2024 1226 1819 1248 1212
"g2735" 7 3 5 11 11 0 2 0 8 2
"g2736" 17 47 19 42 17 52 38 39 27 21
"g2737" 3 115 4 0 283 5 0 4 7 0
"g2738" 9636 15527 2845 11123 10515 9594 10372 9233 5249 14716
"g2739" 1991 592 1253 1331 913 978 1484 1761 814 2008
"g2740" 33 60 7 14 24 34 41 19 25 48
"g2741" 111 27 14 54 50 21 55 95 31 65
"g2742" 4302 4552 2820 2736 4568 4053 4549 3648 3336 4577
"g2743" 54 71 128 252 336 22 101 398 39 123
"g2744" 28 25 18 34 84 2 36 17 8 25
"g2745" 85 92 86 110 202 144 97 67 76 126
"g2746" 10098 17142 15292 17657 18596 6927 13858 12798 12020 12004
"g2747" 0 81 18 1 6 109 72 69 25 527
"g2748" 330 496 268 606 339 609 520 361 360 422
"g2749" 4951 5406 1883 3609 2137 6123 8579 6802 2861 4511
"g2750" 16 5 14 18 136 12 32 34 20 52
"g2751" 7293 8508 5761 4859 6709 7347 6819 4975 3775 8437
"g2752" 9326 6221 7520 12518 17648 9030 14805 11545 5143 15393
"g2753" 14664 17258 9452 9063 8839 9928 6602 7813 5240 11754
"g2754" 10988 37118 18710 21951 30127 19592 14520 35088 24443 36632
"g2755" 508 235 378 186 92 1095 311 521 534 214
"g2756" 34 35 37 18 16 38 9 7 0 7
"g2757" 1061 995 564 732 1187 1675 1515 784 533 874
"g2758" 10346 9982 6582 9798 11514 10913 9282 10506 8626 11781
"g2759" 3710 1191 2690 3348 2897 4200 2386 4944 3581 3416
"g2760" 1543 1118 2931 845 195 1605 305 1521 802 4918
"g2761" 779 294 248 468 432 1342 274 768 196 946
"g2762" 9912 10494 7995 15159 16753 9406 17546 9974 9338 18195
"g2763" 366 7 43 88 301 603 254 611 98 996
"g2764" 5 124 28 8 8 20 78 21 133 146
"g2765" 18 299 72 19 785 627 426 0 84 1120
"g2766" 488 631 560 516 1299 449 860 351 477 919
"g2767" 1218 2106 849 1351 3007 616 603 1451 763 2975
"g2768" 203 133 33 180 65 122 80 78 77 462
"g2769" 611 637 532 1154 1107 480 1338 390 789 1210
"g2770" 2422 2384 1944 717 2896 2561 6528 2164 1399 2856
"g2771" 36 24 2 5 9 9 66 45 42 51
"g2772" 33 9 27 8 52 23 16 34 56 83
"g2773" 314 1082 935 1029 1030 1567 290 270 1759 4429
"g2774" 74 121 74 72 165 46 87 83 91 95
"g2775" 7 0 24 2 2 56 34 2 17 41
"g2776" 233 932 965 933 2433 2724 866 550 776 705
"g2777" 32 23 6 65 0 11 105 34 0 3
"g2778" 1602 642 895 1309 1773 803 1154 1341 749 889
"g2779" 60 17 63 103 18 196 57 22 67 50
"g2780" 3413 3646 1287 5476 6284 2023 2155 7081 2838 779
"g2781" 2955 3155 2697 2347 3870 4978 4255 4623 2391 6027
"g2782" 1162 1108 623 341 803 576 417 696 562 721
"g2783" 964 476 133 631 468 373 286 726 893 402
"g2784" 48 14 0 0 380 7 147 99 109 5
"g2785" 1804 2019 1287 989 1724 2146 1163 1747 1560 2098
"g2786" 309 403 555 265 582 241 217 641 312 522
"g2787" 6809 7857 6001 3948 10061 7743 10921 7314 3869 16008
"g2788" 873 150 64 405 270 164 295 310 122 107
"g2789" 396 659 482 481 661 440 1056 777 853 1275
"g2790" 271 212 123 324 246 137 239 188 231 200
"g2791" 9185 3589 2018 5864 6841 5955 3938 5085 5072 5294
"g2792" 12999 6629 11663 5436 5800 8871 5495 4123 8329 12316
"g2793" 417 642 124 351 381 244 445 366 322 398
"g2794" 86 90 114 92 88 82 81 115 29 66
"g2795" 0 0 0 0 0 54 0 8 3 1
"g2796" 322 467 220 372 420 335 667 301 299 962
"g2797" 2118 2159 2682 1907 3299 4254 3031 1492 1882 2623
"g2798" 48 126 64 55 194 104 97 119 65 144
"g2799" 1331 2355 1456 1380 1048 5701 2958 5692 447 2930
"g2800" 2855 2017 5385 685 946 2476 4525 2050 1806 1476
"g2801" 1543 906 619 1064 1411 733 980 736 973 934
"g2802" 889 843 910 1005 1458 1600 647 2614 1356 2245
"g2803" 46 12 56 1 0 8 0 2 1 0
"g2804" 40711 48488 15881 27536 31751 33847 32109 29989 16714 37877
"g2805" 3085 3585 1042 5678 4376 2029 2790 4554 826 5170
"g2806" 48 280 43 112 454 164 69 240 49 40
"g2807" 23529 37363 5595 25449 20764 23281 15761 16115 17213 34879
"g2808" 14323 20620 9947 8742 23649 14876 13753 23816 4034 17531
"g2809" 10258 6975 5506 7061 6569 12308 5017 7131 5004 7546
"g2810" 177 187 236 365 389 196 463 250 291 626
"g2811" 58 50 2171 15 240 342 145 133 173 3628
"g2812" 2530 878 9936 6841 10273 2217 12530 4758 1372 4413
"g2813" 15 30 8 37 14 85 24 31 7 69
"g2814" 76421 37598 40838 52763 56485 62457 97002 46134 33048 101998
"g2815" 3577 3063 2788 2247 3402 1535 2178 2772 2978 4266
"g2816" 649 838 568 608 1292 972 475 925 533 1245
"g2817" 1561 1588 1425 2344 3637 1012 2382 968 1401 1738
"g2818" 2238 1037 1236 1487 1431 1378 1360 1797 800 1408
"g2819" 86 80 55 59 20 21 17 46 64 34
"g2820" 1271 1009 1284 704 1862 1050 1284 888 1145 1880
"g2821" 2980 3881 2352 3603 5292 3503 2855 3461 2628 3749
"g2822" 4874 4635 1986 7929 6629 8828 3025 4357 3322 7127
"g2823" 2056 3351 1433 4259 2865 2898 2794 1551 2961 6716
"g2824" 1194 803 571 263 242 441 679 544 304 689
"g2825" 1419 1156 1467 977 789 2541 1062 1707 953 1884
"g2826" 4022 4126 3144 3372 6384 5186 4530 4239 2814 5374
"g2827" 12257 10820 10798 13203 16291 14097 13094 14003 7256 17105
"g2828" 108 53 66 46 154 89 55 47 28 69
"g2829" 829 666 883 461 1475 963 809 2020 595 2069
"g2830" 24 134 226 88 83 50 0 10 14 88
"g2831" 489 336 129 24 562 424 15 499 8 701
"g2832" 14 0 9 4 2 0 26 130 16 109
"g2833" 106 71 9 325 892 284 130 1 160 1585
"g2834" 7487 6453 5348 2949 4988 9042 10661 2993 6846 5753
"g2835" 1278 1943 222 840 1762 1221 1898 1178 440 1815
"g2836" 53074 39157 23220 29565 61714 47951 49329 45289 39573 65950
"g2837" 184 1565 1102 451 391 1999 879 2168 1036 810
"g2838" 219 1685 583 1187 2021 1690 1346 861 425 3049
"g2839" 8003 9224 6604 6914 10755 2927 4723 4445 2085 4838
"g2840" 205 41 163 132 166 1581 513 7 361 387
"g2841" 5155 5913 7800 7551 6043 6611 9221 7275 4709 7164
"g2842" 163 86 42 58 146 176 75 43 112 170
"g2843" 37470 47150 37538 22531 32056 42899 38181 43866 40613 58348
"g2844" 30 17 10 4 27 58 30 18 12 60
"g2845" 88760 218571 92650 111086 34536 129488 16963 95893 61611 134218
"g2846" 1191 948 1245 1326 1129 1443 1058 732 267 1645
"g2847" 872 2038 59 646 15 219 2858 587 102 1505
"g2848" 2618 815 1037 1368 2450 383 1206 699 1561 1034
"g2849" 439 5 691 398 728 450 715 3168 181 1894
"g2850" 1597 959 838 1057 688 905 1124 1175 789 858
"g2851" 13700 8195 11711 4738 30966 13050 7742 15175 8230 19490
"g2852" 26040 24393 24596 20864 16426 27577 25695 16185 22437 26962
"g2853" 3027 1954 1215 2315 2352 1163 2499 1886 1227 1692
"g2854" 764 688 550 1363 1328 968 670 696 753 794
"g2855" 7 52 16 55 0 8 8 109 18 0
"g2856" 4137 2720 1422 2501 5182 3852 3924 1994 3623 2752
"g2857" 830 974 1405 839 1933 1426 813 1230 688 1645
"g2858" 1031 1478 1812 1111 2123 1437 1080 767 983 3825
"g2859" 250 246 64 135 300 118 141 145 117 140
"g2860" 461 1141 1315 1291 728 2132 1039 2713 874 2334
"g2861" 16831 16502 18118 22785 37171 11562 17277 13902 20544 31273
"g2862" 3712 2912 2398 1881 3832 3802 3324 2730 1448 3080
"g2863" 2210 1484 686 2015 1520 1208 1328 1906 877 2264
"g2864" 9 4 8 0 4 62 2 11 16 17
"g2865" 6416 8939 5273 8425 10490 9199 6912 7860 7885 14675
"g2866" 23 54 11 5 42 12 72 6 42 39
"g2867" 36 8 106 575 243 196 45 49 107 6
"g2868" 17698 12962 10459 8929 16643 13824 12411 11148 11981 17457
"g2869" 1194 1330 573 881 1040 1015 783 728 537 1358
"g2870" 335 60 282 491 12 167 364 470 61 575
"g2871" 461 657 290 511 869 532 392 463 451 632
"g2872" 17 11 42 32 10 13 0 11 64 90
"g2873" 387 886 202 148 504 204 403 446 209 443
"g2874" 23 35 19 38 40 16 46 48 30 58
"g2875" 307 411 466 425 595 322 378 722 380 311
"g2876" 1487 1931 935 1193 1495 1758 949 1043 1029 3415
"g2877" 883 625 599 264 1863 1228 765 1033 997 814
"g2878" 827 1604 405 514 950 1127 1797 2150 864 2097
"g2879" 747 533 52 178 176 49 277 1880 299 360
"g2880" 9741 19910 11835 12534 21024 18174 16290 28078 16214 21320
"g2881" 1731 2047 1535 1681 3574 1479 539 1005 481 1362
"g2882" 9573 7995 6066 3933 10671 9656 4147 4870 3727 4006
"g2883" 222328 113302 104961 73794 174073 113830 119179 39041 97417 102870
"g2884" 1911 2680 1618 1226 2947 2596 1907 2148 1473 1994
"g2885" 22 18 7 11 0 4 4 67 1 189
"g2886" 33452 85206 84823 145830 139313 91659 76037 89950 55294 151090
"g2887" 639 423 89 27 223 351 343 167 275 344
"g2888" 5411 4685 4277 4133 4243 4928 6367 8744 7137 5964
"g2889" 748 752 801 869 1165 1451 952 1125 758 1177
"g2890" 22 15 11 11 56 43 5 18 28 42
"g2891" 14551 10676 7376 8480 16062 12389 15438 10624 8850 19160
"g2892" 341 124 230 193 144 37 285 316 210 430
"g2893" 2101 2598 529 1027 3409 1989 503 1144 426 1095
"g2894" 2329 2556 3427 4138 3838 4533 1669 2121 2693 2260
"g2895" 94 47 35 34 117 139 113 129 44 52
"g2896" 9896 17022 10691 8410 15263 11953 13411 16130 9422 10993
"g2897" 369 135 676 384 262 387 369 520 382 583
"g2898" 235 167 125 360 129 372 404 132 336 223
"g2899" 157 101 66 78 88 66 27 64 45 108
"g2900" 102 181 78 138 119 119 98 67 40 85
"g2901" 225 48 153 118 312 166 226 75 63 234
"g2902" 1867 2079 1467 1532 2520 2273 1857 2522 1554 2413
"g2903" 36 88 175 192 65 404 260 21 166 391
"g2904" 168 168 114 132 243 57 93 136 121 133
"g2905" 10368 26440 9830 18432 11824 15052 13151 16707 11078 17564
"g2906" 10737 3994 3036 8159 6348 10425 2734 3980 5290 5249
"g2907" 33917 34943 34172 22493 44779 49424 39806 46305 27577 50436
"g2908" 18077 18416 7705 19374 15315 17346 16267 44269 4754 47912
"g2909" 1 91 19 13 61 3 0 103 5 141
"g2910" 13 12 6 36 63 23 27 14 18 202
"g2911" 0 0 287 2 0 284 0 21 0 16
"g2912" 324 208 14 1 0 24 860 105 6 2
"g2913" 52 40 47 33 75 130 35 90 49 141
"g2914" 9879 13384 9900 11461 23487 10225 11224 10111 7829 14238
"g2915" 768 278 535 388 543 276 166 235 373 538
"g2916" 14564 4639 11400 7951 16405 20784 12589 17732 12669 26289
"g2917" 260 266 100 277 426 283 142 295 226 227
"g2918" 2346 2259 966 1523 2752 2599 1744 1695 926 4216
"g2919" 40 10 3 24 1 2 46 1 1 17
"g2920" 1348 2115 2845 2478 3015 1756 3320 4091 1040 5863
"g2921" 5924 7378 5959 5267 7993 10923 8268 11089 4204 5935
"g2922" 842 1355 647 1024 882 1130 852 1542 1003 5738
"g2923" 7845 964 1207 722 5000 5445 2406 10764 5548 1769
"g2924" 236 535 355 263 520 182 279 454 262 336
"g2925" 3648 2311 1403 1551 2933 2001 3516 2080 2776 4721
"g2926" 259 459 567 464 570 374 380 618 638 385
"g2927" 24204 36031 11574 26727 23456 18759 14089 16106 21257 22185
"g2928" 6784 6842 5992 7608 9985 4853 7682 10168 4532 9253
"g2929" 788 400 989 330 1083 470 707 885 717 380
"g2930" 10 0 33 66 153 48 1 60 4 61
"g2931" 0 21 95 52 111 15 189 34 3 90
"g2932" 450 228 15 32 393 235 28 144 117 142
"g2933" 260 669 406 871 460 617 487 313 254 627
"g2934" 3428 2145 1847 6145 2810 7108 4104 6534 2838 13095
"g2935" 2202 1513 1724 2258 2136 3239 3166 1082 2445 1860
"g2936" 8427 9395 5367 20965 12204 11436 8414 24632 5526 20970
"g2937" 127 50 35 35 78 76 66 69 18 82
"g2938" 254 270 376 239 420 113 167 145 240 49
