"","truedispersions.S1","truedispersions.S2","truemeans.S1","truemeans.S2","n.random.outliers.up.S1","n.random.outliers.up.S2","n.random.outliers.down.S1","n.random.outliers.down.S2","n.single.outliers.up.S1","n.single.outliers.up.S2","n.single.outliers.down.S1","n.single.outliers.down.S2","M.value","A.value","truelog2foldchanges","upregulation","downregulation","differential.expression"
"g324",0.447968954603391,0.447968954603391,1.19512195121951,3.76784232475907,0,0,0,0,0,0,0,0,2.34800558978042,5.46442760627692,1.65658075336021,1,0,1
"g325",0.612483970460417,0.612483970460417,13.1052631578947,33.831630098181,0,0,0,0,0,0,0,0,1.7572747414128,8.80719815937096,1.36822636796481,1,0,1
"g326",0.152911309471291,0.152911309471291,89.0701754385965,181.319766334209,0,0,0,0,0,0,0,0,1.30102395687173,11.7305010161471,1.02552186635437,1,0,1
"g327",0.116163567170323,0.116163567170323,18.5614035087719,45.7643362726259,0,0,0,0,0,0,0,0,1.57375670070267,9.50371056573968,1.30191795409422,1,0,1
"g328",0.306742588272924,0.306742588272924,1.87719298245614,2.86075506704908,0,0,0,0,0,0,0,0,0.955820930784023,5.40951627274525,0.607819009632871,1,0,1
"g329",0.0406369152977672,0.0406369152977672,91.0731707317073,202.111522164277,0,0,0,0,0,0,0,0,1.24608007644347,11.731232769607,1.15005355274831,1,0,1
"g330",0.180262477278296,0.180262477278296,25.5365853658537,40.0997370928753,0,0,0,0,0,0,0,0,1.0857547231338,9.35423496540951,0.651027150500509,1,0,1
"g331",0.164138902522979,0.164138902522979,7.89473684210526,34.117405625008,0,0,0,0,0,0,0,0,2.45521166716666,8.83969123089469,2.11154486243262,1,0,1
"g332",0.187163041821206,0.187163041821206,339.463414634146,628.454553877003,0,0,0,0,0,0,0,0,0.433470002105338,13.4569024693644,0.888552323549413,1,0,1
"g333",0.13976791793599,0.13976791793599,7.48780487804878,11.2836084825146,0,0,0,0,0,0,0,0,0.623509570402422,7.94049155999616,0.591613767555834,1,0,1
"g334",0.049020891622183,0.049020891622183,1302.65853658537,3132.24551228947,0,0,0,0,0,0,0,0,0.895745208767902,15.5871792467397,1.26573833612628,1,0,1
"g335",0.0860505434967154,0.0860505434967154,0.707317073170732,1.24084493844974,0,0,0,0,0,0,0,0,0.263633411925762,4.56497490602777,0.810893850577886,1,0,1
"g336",1.6855047412587,1.6855047412587,13.7317073170732,25.0439787499334,0,0,0,0,0,0,0,0,-0.607756403777831,6.55059007061292,0.866952769616098,1,0,1
"g337",0.317120021551895,0.317120021551895,9.43859649122807,29.4845933457779,0,0,0,0,0,0,0,0,2.17963507909522,8.72768239910383,1.64331704300988,1,0,1
"g338",0.0963916215308672,0.0963916215308672,78.859649122807,237.754440822061,0,0,0,0,0,0,0,0,1.56900305626174,11.6117365445587,1.59211309180386,1,0,1
"g339",0.0235840859843669,0.0235840859843669,193.951219512195,501.361482862548,0,0,0,0,0,0,0,0,1.17658734140897,12.9157486463565,1.37015731809359,1,0,1
"g340",0.470238172023756,0.470238172023756,1.28070175438596,3.35503772403893,0,0,0,0,0,0,0,0,1.05507671677565,5.415197144644,1.38939444346217,1,0,1
"g341",0.112031856318246,0.112031856318246,2.29268292682927,3.84827978216202,0,0,0,0,0,0,0,0,0.650648834751824,5.94695505593652,0.747176844372819,1,0,1
"g342",0.0370454994431552,0.0370454994431552,1424.89473684211,7517.64931631069,0,0,0,0,0,0,0,0,2.47871525309805,16.3260817128905,2.39942627296833,1,0,1
"g343",0.0676649083817935,0.0676649083817935,162.947368421053,492.072484675633,0,0,0,0,0,0,0,0,1.92179546848766,12.8556294506239,1.59446479430431,1,0,1
"g344",3.58979152246855e-06,3.58979152246855e-06,5.31707317073171,13.3513888729729,0,0,0,0,0,0,0,0,1.2857963142865,7.74569697820576,1.32828560023151,1,0,1
"g345",0.0656263237843527,0.0656263237843527,1.31578947368421,2.33130664932296,0,0,0,0,0,0,0,0,0.558429824108978,5.42675078075582,0.825210106068087,1,0,1
"g346",1.36776723083809,1.36776723083809,1.90243902439024,5.67175566858588,0,0,0,0,0,0,0,0,1.63273371424183,5.62620512918792,1.57594517035867,1,0,1
"g347",0.110309435793382,0.110309435793382,924.609756097561,1800.7058127533,0,0,0,0,0,0,0,0,0.88872366050415,14.9845768809171,0.961646012164353,1,0,1
"g348",0.0837394906918766,0.0837394906918766,544.508771929825,1347.82340091299,0,0,0,0,0,0,0,0,1.47870295961711,14.486766265919,1.30760428344489,1,0,1
"g349",1.23482232065568,1.23482232065568,9.39024390243902,38.2019475101948,0,0,0,0,0,0,0,0,2.00737909428979,8.5503325661427,2.02441165170466,1,0,1
"g350",1.97063647104713,1.97063647104713,2.33333333333333,4.64027462728942,0,0,0,0,0,0,0,0,-0.127187170443402,4.31639927336951,0.991817770159498,1,0,1
"g351",0.452424399684249,0.452424399684249,2.97560975609756,6.10707242159945,0,0,0,0,0,0,0,0,1.31945900224752,6.54874369806479,1.0372956207451,1,0,1
"g352",0.0715510774943472,0.0715510774943472,271.780487804878,661.193637139623,0,0,0,0,0,0,0,0,0.960831695726112,13.3475275271273,1.28263095817371,1,0,1
"g353",0.131721967247292,0.131721967247292,17.0487804878049,53.0379725454543,0,0,0,0,0,0,0,0,1.74873217926827,9.28146926361466,1.63735708149371,1,0,1
"g354",0.0712821783856464,0.0712821783856464,29.5365853658537,67.3019413306255,0,0,0,0,0,0,0,0,1.28153470936821,10.075272660654,1.18814506991672,1,0,1
"g355",0.424579269018387,0.424579269018387,3.95121951219512,8.07797407254395,0,0,0,0,0,0,0,0,1.97700020720239,7.11456182569854,1.03169551723815,1,0,1
"g356",0.380012483057537,0.380012483057537,2.63157894736842,5.79830678658975,0,0,0,0,0,0,0,0,0.902811138415653,6.57351441778879,1.1397029916288,1,0,1
"g357",0.200848156024935,0.200848156024935,19.5121951219512,34.0195687896595,0,0,0,0,0,0,0,0,0.756595011440924,8.99553883115877,0.801988764166395,1,0,1
"g358",0.0602607597985589,0.0602607597985589,85.3508771929825,156.108270356587,0,0,0,0,0,0,0,0,0.883282275620356,11.3521762391783,0.871069085195849,1,0,1
"g359",0.102114600927214,0.102114600927214,933.292682926829,2105.01378307374,0,0,0,0,0,0,0,0,1.81795904672861,15.1736326369475,1.1734281897775,1,0,1
"g360",1.20545494296154,1.20545494296154,11.8536585365854,37.7002132363289,0,0,0,0,0,0,0,0,3.27645736561698,8.67729671071981,1.66924027944995,1,0,1
"g361",0.0813478584970719,0.0813478584970719,203.842105263158,866.918536289443,0,0,0,0,0,0,0,0,2.08768389223808,13.2775145687593,2.08844434799228,1,0,1
"g362",0.26339455626776,0.26339455626776,159.298245614035,245.004658268993,0,0,0,0,0,0,0,0,0.975799080527123,12.0878370541837,0.621078801183678,1,0,1
"g363",2.16617231203381,2.16617231203381,49.0175438596491,87.1391895588716,0,0,0,0,0,0,0,0,0.125463321470486,8.13499112213201,0.830023499121634,1,0,1
"g364",0.279654865598033,0.279654865598033,3.63414634146341,6.30386159034126,0,0,0,0,0,0,0,0,0.0281743892808697,6.49948642228613,0.794619343011059,1,0,1
"g365",0.2119445791525,0.2119445791525,3.1219512195122,7.6370385284235,0,0,0,0,0,0,0,0,1.02255390565731,7.12723537623458,1.29056530666971,1,0,1
"g366",0.230623294392248,0.230623294392248,59.2439024390244,128.773472172969,0,0,0,0,0,0,0,0,1.37865807689813,11.1326593027681,1.12009684312969,1,0,1
"g367",0.718910493579222,0.718910493579222,7.31707317073171,36.1284905259991,0,0,0,0,0,0,0,0,4.01637973465053,7.84421381052218,2.30379838821535,1,0,1
"g368",1.01749772586151,1.01749772586151,160.219512195122,555.167435457689,0,0,0,0,0,0,0,0,1.86214554933974,12.6423211876004,1.7928730901939,1,0,1
"g369",0.0755196369000561,0.0755196369000561,645.658536585366,1336.44248859003,0,0,0,0,0,0,0,0,1.19754450322048,14.2531782547783,1.04955446808607,1,0,1
"g370",0.249471140885555,0.249471140885555,63.3414634146341,240.995894470742,0,0,0,0,0,0,0,0,1.70247945292172,11.3051815834689,1.92778646508602,1,0,1
"g371",0.257144670492419,0.257144670492419,7.31578947368421,20.6698857963835,0,0,0,0,0,0,0,0,1.13394573739699,8.03263436756713,1.49844495332841,1,0,1
"g372",0.408712230211567,0.408712230211567,48.1929824561403,117.514083605032,0,0,0,0,0,0,0,0,1.11080444140272,10.7229727230224,1.28593867739475,1,0,1
"g373",0.621209762471724,0.621209762471724,1.57894736842105,6.13826195542457,0,0,0,0,0,0,0,0,1.36254376640046,6.15392949708087,1.95886713316175,1,0,1
"g374",0.151759328510228,0.151759328510228,26.6829268292683,42.4693735973092,0,0,0,0,0,0,0,0,0.230181864189621,9.68810720994541,0.670505906502037,1,0,1
"g375",1.1396196909062,1.1396196909062,1.75438596491228,3.34626794302542,0,0,0,0,0,0,0,0,0.897352061601901,4.26439798634649,0.931586794152787,1,0,1
"g376",0.111334692720074,0.111334692720074,24.140350877193,37.1181502010216,0,0,0,0,0,0,0,0,0.614376152813566,9.5337797678357,0.620678169279136,1,0,1
"g377",0.133537124237015,0.133537124237015,224.561403508772,455.392866281041,0,0,0,0,0,0,0,0,0.827844788776231,12.8675278526656,1.02000170603108,1,0,1
"g378",0.094877319163754,0.094877319163754,500.666666666667,1282.61145362283,0,0,0,0,0,0,0,0,1.69072268526253,14.3887207516281,1.35716188337194,1,0,1
"g379",0.772129662803417,0.772129662803417,12.0243902439024,23.8974018534873,0,0,0,0,0,0,0,0,0.802061497155298,7.33475741375492,0.990890038787823,1,0,1
"g380",0.258224024100371,0.258224024100371,4.03508771929825,18.0393302355436,0,0,0,0,0,0,0,0,2.47355627368594,7.42107168794577,2.16047383329762,1,0,1
"g381",0.230080765887759,0.230080765887759,132.463414634146,320.235498030557,0,0,0,0,0,0,0,0,1.5208972902298,11.941333231944,1.27353928559722,1,0,1
"g382",0.0543343559514905,0.0543343559514905,179.245614035088,370.967249580226,0,0,0,0,0,0,0,0,1.53388801263318,12.6480150962737,1.04935400776259,1,0,1
"g383",0.25558822562725,0.25558822562725,4.98245614035088,9.61999909906534,0,0,0,0,0,0,0,0,1.42177746780029,7.16955386582839,0.949179653543731,1,0,1
"g384",0.625954029398405,0.625954029398405,1.3859649122807,3.1248972928713,0,0,0,0,0,0,0,0,1.09117974807775,5.675717868445,1.17291803896228,1,0,1
"g385",0.0926520488962961,0.0926520488962961,355,599.673102366039,0,0,0,0,0,0,0,0,0.98452836226001,13.3217751505634,0.756357239242918,1,0,1
"g386",0.275266597523103,0.275266597523103,3.85964912280702,11.4822504245858,0,0,0,0,0,0,0,0,1.62139288362815,7.34026006475273,1.57286382135711,1,0,1
"g387",0.113316993551129,0.113316993551129,1223,1881.90156526441,0,0,0,0,0,0,0,0,0.947149556345227,15.2667754338617,0.621766764573706,1,0,1
"g388",0.0266988438675579,0.0266988438675579,216.438596491228,362.255860743603,0,0,0,0,0,0,0,0,0.583135390007181,12.8213023246877,0.743051239338862,1,0,1
"g389",0.104421691847988,0.104421691847988,74.1228070175439,127.67416492033,0,0,0,0,0,0,0,0,1.01421816811575,11.2570035246583,0.784477200714057,1,0,1
"g390",0.116600223574291,0.116600223574291,69.8947368421053,131.263873731619,0,0,0,0,0,0,0,0,0.428048015649056,11.1414022554326,0.909214186124521,1,0,1
"g391",1.39586770988031,1.39586770988031,5.63414634146341,8.5765588229375,0,0,0,0,0,0,0,0,-0.519812596018902,6.06579215447837,0.606201873756917,1,0,1
"g392",0.856155212075327,0.856155212075327,29.8536585365854,63.9171326136807,0,0,0,0,0,0,0,0,1.80885287683963,9.08280867804105,1.0982949457919,1,0,1
"g393",0.20034644673887,0.20034644673887,15.7317073170732,60.3535909655265,0,0,0,0,0,0,0,0,1.65734973655253,9.79698711466414,1.93976436133556,1,0,1
"g394",0.421621776475371,0.421621776475371,15.2631578947368,26.436102995649,0,0,0,0,0,0,0,0,1.59096676347603,8.47474684114924,0.792456039971723,1,0,1
"g395",0.276369023058435,0.276369023058435,149.536585365854,355.310113035221,0,0,0,0,0,0,0,0,1.58514455556099,12.0082422578724,1.24858025713095,1,0,1
"g396",1.00789427469464,1.00789427469464,1.07017543859649,3.43183211679157,0,0,0,0,0,0,0,0,0.998696917652365,5.67404334625382,1.68113165537276,1,0,1
"g397",0.051864396561718,0.051864396561718,191.684210526316,367.490145576432,0,0,0,0,0,0,0,0,0.594382879914107,12.4251796200868,0.938974060153391,1,0,1
"g398",0.103670743240123,0.103670743240123,971,1692.14285256807,0,0,0,0,0,0,0,0,0.535612239341896,15.0800363631723,0.801308166750402,1,0,1
"g399",0.121876094355227,0.121876094355227,117.146341463415,229.591507878654,0,0,0,0,0,0,0,0,0.687423015263496,11.6430671191704,0.97075738181042,1,0,1
"g400",0.416309123990387,0.416309123990387,27.6585365853659,41.7226305946462,0,0,0,0,0,0,0,0,1.3917996595068,9.513903995934,0.593105296615692,1,0,1
"g401",0.473423717219167,0.473423717219167,184.463414634146,776.735608195354,0,0,0,0,0,0,0,0,2.10637381554809,12.5721581215269,2.07408889632335,1,0,1
"g402",0.36654014613193,0.36654014613193,145.59649122807,281.372769575525,0,0,0,0,0,0,0,0,1.64921145612886,11.2940620655944,0.950507127540029,1,0,1
"g403",0.0670775530677663,0.0670775530677663,773.070175438596,1927.91525844129,0,0,0,0,0,0,0,0,1.62901182293673,14.8375636121101,1.31837035343126,1,0,1
"g404",0.179024480203958,0.179024480203958,1338.82926829268,4011.41508206973,0,0,0,0,0,0,0,0,1.55809894997877,15.7524482895359,1.58313926167194,1,0,1
"g405",0.0483911455524771,0.0483911455524771,398.951219512195,813.443446954905,0,0,0,0,0,0,0,0,1.19258652464096,13.7612817657849,1.02782969257104,1,0,1
"g406",0.220280657464583,0.220280657464583,251.631578947368,1181.95550792044,0,0,0,0,0,0,0,0,3.34117535800214,13.4975130457679,2.23179083725765,1,0,1
"g407",0.0932300008088288,0.0932300008088288,237.122807017544,548.613011105692,0,0,0,0,0,0,0,0,1.69176878579318,13.2312686331365,1.21015440684787,1,0,1
"g408",0.378973223788451,0.378973223788451,11.6341463414634,27.9120490944078,0,0,0,0,0,0,0,0,1.37983602452283,8.88153449044731,1.26252268369847,1,0,1
"g409",0.157437028702366,0.157437028702366,1.82456140350877,4.13980176239861,0,0,0,0,0,0,0,0,0.682265211173462,5.83352145601994,1.18201198083716,1,0,1
"g410",0.765584401914321,0.765584401914321,7.91228070175439,15.856653867118,0,0,0,0,0,0,0,0,0.617325192698088,7.72231081029527,1.00292284582773,1,0,1
"g411",2.23350935078954,2.23350935078954,19.9512195121951,50.8030114351318,0,0,0,0,0,0,0,0,5.07477915840124,7.49669413298144,1.34843708430448,1,0,1
"g412",0.113798685942145,0.113798685942145,734.609756097561,1799.27844578785,0,0,0,0,0,0,0,0,1.32248593572817,14.7187603085231,1.29236850565418,1,0,1
"g413",0.121425675544283,0.121425675544283,63.4912280701754,149.404883990183,0,0,0,0,0,0,0,0,1.55567412607048,11.1503992901355,1.23459812163015,1,0,1
"g414",0.230946538363969,0.230946538363969,8.3859649122807,19.0867401174946,0,0,0,0,0,0,0,0,1.35044059896446,8.2526837004337,1.18652202257052,1,0,1
"g415",0.201181426925262,0.201181426925262,33.8070175438597,65.1724601403769,0,0,0,0,0,0,0,0,0.144602322763628,9.73373409997312,0.946939707820135,1,0,1
"g416",0.222942424783019,0.222942424783019,3463.17543859649,12994.5890962054,0,0,0,0,0,0,0,0,2.75027629758401,17.6700780266338,1.9077436358774,1,0,1
"g417",0.507077736999376,0.507077736999376,1.95121951219512,3.5852927953405,0,0,0,0,0,0,0,0,1.80699012077719,5.9097789825853,0.877714852127046,1,0,1
"g418",0.0726245066755206,0.0726245066755206,239.017543859649,1025.57806198356,0,0,0,0,0,0,0,0,1.69123116226503,13.6718357995562,2.10124888603229,1,0,1
"g419",0.597883533951557,0.597883533951557,1.80487804878049,3.51109463314912,0,0,0,0,0,0,0,0,1.11198557198386,5.82673517574152,0.960019520122369,1,0,1
"g420",1.49786773120282,1.49786773120282,0.853658536585366,1.86287759945205,0,0,0,0,0,0,0,0,-0.978819825089212,4.36075812106124,1.1258018726533,1,0,1
"g421",0.146876003604518,0.146876003604518,10.0877192982456,21.2696970011549,0,0,0,0,0,0,0,0,1.20420252687824,8.09282714336373,1.07619944465977,1,0,1
"g422",1.63222796925925,1.63222796925925,1.15789473684211,3.53756446095797,0,0,0,0,0,0,0,0,1.7978964151604,3.05720717850678,1.61125233155847,1,0,1
"g423",0.978440812810497,0.978440812810497,198.90243902439,415.153948306901,0,0,0,0,0,0,0,0,1.03975831945808,12.8844934644803,1.06158545184092,1,0,1
"g424",0.801567063237927,0.801567063237927,1.54385964912281,2.34634679434306,0,0,0,0,0,0,0,0,0.630013847716982,5.09636017114562,0.603874657616428,1,0,1
"g425",0.029306179825609,0.029306179825609,731.859649122807,2383.75025505632,0,0,0,0,0,0,0,0,1.43044096660851,15.0862952187072,1.70359418262667,1,0,1
"g426",0.226444201169887,0.226444201169887,34.0975609756098,58.9256446290897,0,0,0,0,0,0,0,0,1.05745172711417,9.80704451869638,0.78922709034799,1,0,1
"g427",0.154536684138124,0.154536684138124,0.878048780487805,1.37871509726818,0,0,0,0,0,0,0,0,0.6474258220378,4.82000506281617,0.650951367044672,1,0,1
"g428",0.201458054732018,0.201458054732018,114.463414634146,205.449901521478,0,0,0,0,0,0,0,0,1.04984965089917,11.5763558466283,0.84390008834172,1,0,1
"g429",0.0508992264286591,0.0508992264286591,84.3333333333333,261.641119172541,0,0,0,0,0,0,0,0,1.89638677107809,11.9162126273787,1.63341440650205,1,0,1
"g430",0.0895645906414537,0.0895645906414537,128.80487804878,673.321471918703,0,0,0,0,0,0,0,0,2.17898781131326,12.9577848009389,2.38610824077931,1,0,1
"g431",0.0900472355886072,0.0900472355886072,544.157894736842,864.792384540711,0,0,0,0,0,0,0,0,0.441105870512404,14.0856579424394,0.668328488989149,1,0,1
"g432",0.10245293337918,0.10245293337918,39.1052631578947,110.032871671094,0,0,0,0,0,0,0,0,1.3905225885603,10.8543586222811,1.49249988745126,1,0,1
"g433",0.806731796979491,0.806731796979491,1.26829268292683,2.63090312917058,0,0,0,0,0,0,0,0,1.41495625985289,5.43535638955792,1.05267041539201,1,0,1
"g434",0.358049310170307,0.358049310170307,25.4146341463415,62.9499664236095,0,0,0,0,0,0,0,0,2.61441666746562,10.0294125731437,1.3085461456636,1,0,1
"g435",0.442543283271327,0.442543283271327,417.121951219512,1463.74140909626,0,0,0,0,0,0,0,0,3.11968372094997,13.9351995877848,1.81111956159599,1,0,1
"g436",0.697908032918699,0.697908032918699,56.9268292682927,91.7079096608909,0,0,0,0,0,0,0,0,-0.0208009746604247,10.4904957633232,0.687937423130185,1,0,1
"g437",0.138933739874474,0.138933739874474,150.631578947368,422.343406790324,0,0,0,0,0,0,0,0,1.34318867907583,12.4858391922593,1.48739227575961,1,0,1
"g438",0.181200177676764,0.181200177676764,81.140350877193,430.75064404209,0,0,0,0,0,0,0,0,2.45541066199521,12.063630925534,2.40836150716339,1,0,1
"g439",0.0629277213529877,0.0629277213529877,94.1219512195122,149.260810837672,0,0,0,0,0,0,0,0,0.461715015330723,11.4759404560508,0.665232294340322,1,0,1
"g440",0.661500350553545,0.661500350553545,0.853658536585366,1.88401559511838,0,0,0,0,0,0,0,0,1.03069150953972,4.23931143202589,1.14207989471874,1,0,1
"g441",0.522250611935693,0.522250611935693,2.68421052631579,5.91665024975509,0,0,0,0,0,0,0,0,1.9820563516846,5.90013463971387,1.1402827872196,1,0,1
"g442",2.67558863137334,2.67558863137334,0.902439024390244,4.05901024002955,0,0,0,0,0,0,0,0,-0.265895153483736,2.62541845694724,2.16922661864563,1,0,1
"g443",0.0319576255829717,0.0319576255829717,526.438596491228,1188.6871946393,0,0,0,0,0,0,0,0,1.58819738442279,14.3406921279083,1.17503194598562,1,0,1
"g444",0.111126388015528,0.111126388015528,2.34146341463415,9.11384217447917,0,0,0,0,0,0,0,0,1.97928686857963,6.96896596019375,1.96064889134773,1,0,1
"g445",0.773386334852024,0.773386334852024,1.05263157894737,1.64406758934136,0,0,0,0,0,0,0,0,-0.948424476510906,4.77088766997646,0.643269029499894,1,0,1
"g446",0.0855759301443417,0.0855759301443417,843.649122807018,1991.98028698027,0,0,0,0,0,0,0,0,1.17995162072986,14.847804691374,1.23948836439447,1,0,1
"g447",0.0149482771242345,0.0149482771242345,621.017543859649,2542.1926096535,0,0,0,0,0,0,0,0,2.11412814213977,14.9150112698912,2.033367409984,1,0,1
"g448",0.0440208058937615,0.0440208058937615,114.842105263158,269.671200301085,0,0,0,0,0,0,0,0,1.59304188219616,12.1012606947508,1.23154977320549,1,0,1
"g449",0.273233339945628,0.273233339945628,113.947368421053,215.038807454372,0,0,0,0,0,0,0,0,0.947254984830405,12.2057688236408,0.916229436068865,1,0,1
"g450",0.473954639737199,0.473954639737199,2.14634146341463,9.15093878938502,0,0,0,0,0,0,0,0,0.987377017536893,6.58435584322178,2.09204014219877,1,0,1
"g451",0.0215877731284806,0.0215877731284806,99.9268292682927,181.422127790511,0,0,0,0,0,0,0,0,0.828099045826177,11.6685823716555,0.860406446906372,1,0,1
"g452",0.171318963204508,0.171318963204508,47.4736842105263,157.476706491683,0,0,0,0,0,0,0,0,1.9486230955965,11.2067504189958,1.72993852499312,1,0,1
"g453",0.0221381617873804,0.0221381617873804,28.5964912280702,62.9705488008051,0,0,0,0,0,0,0,0,0.953442807534032,10.000874424619,1.13883910071271,1,0,1
"g454",2.83134603964207,2.83134603964207,6.46341463414634,26.5448274398482,0,0,0,0,0,0,0,0,-1.34132317417162,6.12948399683014,2.03806231300892,1,0,1
"g455",0.349659289387694,0.349659289387694,24.5263157894737,53.4611586687694,0,0,0,0,0,0,0,0,1.45437637853268,9.85534328707045,1.12416056926314,1,0,1
"g456",0.145363057187529,0.145363057187529,45.219512195122,77.6626416735987,0,0,0,0,0,0,0,0,0.0161271935545333,10.7315144656413,0.780275351839704,1,0,1
"g457",0.0553161459155294,0.0553161459155294,90.8771929824561,427.184401277802,0,0,0,0,0,0,0,0,2.19299841092966,12.2044048353952,2.23286878906043,1,0,1
"g458",0.0547437309683035,0.0547437309683035,387.146341463415,1275.14625578951,0,0,0,0,0,0,0,0,1.77080412829143,14.1567986424102,1.7197118159033,1,0,1
"g459",0.769867500217365,0.769867500217365,4.57894736842105,7.64224801790949,0,0,0,0,0,0,0,0,1.36335904234249,6.7377117027817,0.738981096593847,1,0,1
"g460",0.110658453161941,0.110658453161941,270.508771929825,739.772244313446,0,0,0,0,0,0,0,0,1.27666226439587,13.1148678970674,1.4514057948278,1,0,1
"g461",0.45412754460344,0.45412754460344,25,41.569085565488,0,0,0,0,0,0,0,0,2.08776674912351,9.04511675957372,0.733582917095947,1,0,1
"g462",0.265434119726778,0.265434119726778,51.3684210526316,90.8587430416478,0,0,0,0,0,0,0,0,0.337162549045138,10.5487002910472,0.822743617763809,1,0,1
"g463",0.062661642697965,0.062661642697965,6.6140350877193,17.8858922800833,0,0,0,0,0,0,0,0,1.66463862386121,8.09143321616171,1.43521948816975,1,0,1
"g464",0.225088922692517,0.225088922692517,227.684210526316,450.297093612338,0,0,0,0,0,0,0,0,1.06381879155648,12.8649853694674,0.983842919266983,1,0,1
"g465",0.154870674148662,0.154870674148662,205.59649122807,354.65011488661,0,0,0,0,0,0,0,0,0.855767270669176,12.3914762111442,0.786580771672739,1,0,1
"g466",1.01823399990751,1.01823399990751,14.5614035087719,37.0584735459849,0,0,0,0,0,0,0,0,1.85685343011495,8.06872511500194,1.34765404019508,1,0,1
"g467",0.0781465953562876,0.0781465953562876,43.7017543859649,99.2758034006552,0,0,0,0,0,0,0,0,0.878994058452019,10.6176625688878,1.18375093378087,1,0,1
"g468",1.90369077730047,1.90369077730047,0.926829268292683,1.4751732701254,0,0,0,0,0,0,0,0,-0.407771880158192,3.71757283414086,0.670508910916297,1,0,1
"g469",0.26324883234071,0.26324883234071,7.78048780487805,16.9996684018704,0,0,0,0,0,0,0,0,0.735374709271703,7.89708453822407,1.12757409094809,1,0,1
"g470",0.104089492920346,0.104089492920346,29.8048780487805,95.8632493402027,0,0,0,0,0,0,0,0,1.3720949559555,10.0226712573277,1.68542937145402,1,0,1
"g471",0.165348199143099,0.165348199143099,304.048780487805,515.614039758097,0,0,0,0,0,0,0,0,0.718301043392055,13.1536577275611,0.761988744648931,1,0,1
"g472",0.450531954608429,0.450531954608429,51.0487804878049,108.185109126143,0,0,0,0,0,0,0,0,1.61094985892919,10.9394610250661,1.08355353474835,1,0,1
"g473",1.39928560794789,1.39928560794789,4.09756097560976,9.88044534115761,0,0,0,0,0,0,0,0,2.46652417925206,4.87079695017301,1.2698106516857,1,0,1
"g474",0.0951477976528358,0.0951477976528358,2.49122807017544,4.46395273323442,0,0,0,0,0,0,0,0,0.452255307188509,6.61775581031454,0.841464645866288,1,0,1
"g475",0.322553429776239,0.322553429776239,10.0975609756098,50.816763940168,0,0,0,0,0,0,0,0,1.71833723449081,8.76009852381077,2.33129764813095,1,0,1
"g476",0.216154515944175,0.216154515944175,3.31707317073171,5.47230472818342,0,0,0,0,0,0,0,0,1.37143645905574,6.33977488535032,0.722237733064928,1,0,1
"g477",0.142015959644762,0.142015959644762,134.263157894737,335.883664623733,0,0,0,0,0,0,0,0,1.20538800303428,12.1369742223195,1.32289815282028,1,0,1
"g478",0.0794632604417233,0.0794632604417233,458.512195121951,1336.15484446692,0,0,0,0,0,0,0,0,1.52503821026125,14.2150912220998,1.54305519767669,1,0,1
"g479",0.510985393464526,0.510985393464526,33.9024390243902,125.871482652833,0,0,0,0,0,0,0,0,0.856234483604887,10.6395969254174,1.89249049097059,1,0,1
"g480",1.03313051290486,1.03313051290486,3.21951219512195,5.69155656087508,0,0,0,0,0,0,0,0,0.881956276996315,5.96596615543799,0.821981148608963,1,0,1
"g481",0.496016898989216,0.496016898989216,14.0175438596491,42.8692117420649,0,0,0,0,0,0,0,0,3.25958625321995,8.99415819866239,1.6127083059576,1,0,1
"g482",0.517436464782435,0.517436464782435,2.29824561403509,6.71433374217512,0,0,0,0,0,0,0,0,1.09559553166768,5.73714796490063,1.54671126193776,1,0,1
"g483",2.1138807207032e-06,2.1138807207032e-06,3.51219512195122,6.67332747042866,0,0,0,0,0,0,0,0,0.790598134412356,6.97107163539269,0.926033304025293,1,0,1
"g484",0.144023370776147,0.144023370776147,48.2456140350877,73.3001459826276,0,0,0,0,0,0,0,0,0.76971200863988,10.4029270985041,0.603418277347866,1,0,1
"g485",0.0349603668061715,0.0349603668061715,852.365853658537,2226.41597790756,0,0,0,0,0,0,0,0,1.51195618730719,15.0329830185076,1.38517846327123,1,0,1
"g486",2.23686027093725,2.23686027093725,5.90243902439024,9.34110041795442,0,0,0,0,0,0,0,0,-2.75641834175087,5.50338931607763,0.662281282375991,1,0,1
"g487",0.299260559413983,0.299260559413983,18.5609756097561,29.6342475856541,0,0,0,0,0,0,0,0,0.279564386515924,8.86497931861156,0.674992883906415,1,0,1
"g488",0.0319066438790175,0.0319066438790175,488.512195121951,1146.08152552347,0,0,0,0,0,0,0,0,1.19269017814597,14.0380500898415,1.23024318970591,1,0,1
"g489",0.245371738716583,0.245371738716583,38.4878048780488,101.024071375835,0,0,0,0,0,0,0,0,1.1551612626275,10.4131443489789,1.39222579455319,1,0,1
"g490",0.20185640353471,0.20185640353471,3.14634146341463,6.14400187351673,0,0,0,0,0,0,0,0,0.879588274598205,6.90347180631575,0.965503405181125,1,0,1
"g491",0.070689862439752,0.070689862439752,156.508771929825,250.625104257093,0,0,0,0,0,0,0,0,1.06458749652577,12.1076475243768,0.679287412796735,1,0,1
"g492",0.808853282182422,0.808853282182422,44.8780487804878,275.757743799423,0,0,0,0,0,0,0,0,2.9481380640641,11.8027336834607,2.61931954344155,1,0,1
