"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g2793" 480 840 862 1213 49 179 90 147 51 427
"g2794" 5352 6332 4759 10290 7511 11190 13846 5301 5553 4681
"g2795" 5704 9370 6332 3133 6051 6538 3812 5353 4150 4448
"g2796" 327 1717 868 24 322 2435 609 1239 118 203
"g2797" 86 123 86 247 227 191 163 176 212 470
"g2798" 1221 2128 1555 1247 2788 1436 1794 2630 1870 2037
"g2799" 254 527 317 747 151 587 516 760 136 90
"g2800" 115 570 411 50 63 173 262 152 334 179
"g2801" 18 52 40 2 17 161 225 105 162 84
"g2802" 14235 9624 13396 25255 15478 14805 5182 18482 7640 7886
"g2803" 483 85 53 421 243 536 22 124 35 94
"g2804" 195 152 203 187 258 259 181 181 115 342
"g2805" 231 385 657 319 555 508 372 553 377 352
"g2806" 4186 2690 1583 2962 3272 3209 3270 2962 2818 2511
"g2807" 6115 1029 6635 2700 512 1176 1017 390 466 1092
"g2808" 43 93 28 161 427 914 144 613 179 26
"g2809" 775 901 931 2027 1156 813 328 538 604 1144
"g2810" 323 1332 968 1378 1940 1112 2757 2266 2776 2026
"g2811" 10 4 1 7 5 0 41 8 25 8
"g2812" 8 115 27 113 30 9 34 96 0 34
"g2813" 43432 37997 57311 39442 19006 47538 26228 52761 22703 26104
"g2814" 4526 5747 3975 7082 4691 5887 6287 5453 6096 4914
"g2815" 188 261 159 312 701 107 220 249 194 433
"g2816" 100 81 206 135 126 111 109 115 193 104
"g2817" 4114 4626 2954 5696 2418 7870 3175 4688 1362 4504
"g2818" 122 228 380 265 422 144 230 263 397 442
"g2819" 1815 1732 2415 1657 1837 2153 1448 2268 1853 1558
"g2820" 1009 400 777 406 971 791 384 976 334 1092
"g2821" 636 33 685 1352 156 178 909 622 537 199
"g2822" 47 72 47 44 86 25 14 38 13 22
"g2823" 26 31 30 37 23 45 36 47 20 36
"g2824" 111 81 537 331 38 344 229 138 35 273
"g2825" 362 350 699 1223 453 1189 351 753 603 1766
"g2826" 14288 190060 258950 31132 177993 316742 98795 141391 169957 270994
"g2827" 374 270 441 752 655 801 683 481 345 367
"g2828" 22315 17626 23903 13854 22126 18290 16903 18848 13241 13599
"g2829" 297 1639 535 1201 356 1618 1683 1445 760 386
"g2830" 836 497 1229 412 784 1349 1099 599 688 72
"g2831" 4436 3207 3026 3565 3626 4147 1177 3638 2383 3866
"g2832" 25 14 12 20 19 22 14 20 18 14
"g2833" 9701 11781 10313 10455 6927 11152 14239 18467 4153 12238
"g2834" 2169 5785 2147 1700 1574 5389 3196 1810 2740 2067
"g2835" 492 1747 964 2023 1013 1643 674 2316 1178 1302
"g2836" 68 134 22 74 49 49 133 10 36 95
"g2837" 1037 1015 2455 1334 1365 2673 3041 4609 2979 1535
"g2838" 554 634 711 114 1180 577 564 684 578 444
"g2839" 90 206 152 162 171 228 147 101 279 194
"g2840" 25700 18052 44925 27727 26742 37431 23435 46803 24556 40193
"g2841" 16751 10101 11296 19594 10196 24267 9417 12710 16153 10413
"g2842" 6 33 19 78 5 46 9 148 19 1
"g2843" 702 711 595 731 596 948 775 788 511 686
"g2844" 7 29 22 8 11 17 8 0 23 29
"g2845" 53 46 24 33 52 172 91 88 27 184
"g2846" 6456 7567 8151 9360 8630 8304 8404 12756 5094 6628
"g2847" 3544 4434 4608 3150 2674 3439 3591 5301 2790 3510
"g2848" 3426 1263 2717 2561 5011 6055 2329 3285 2185 3090
"g2849" 92 45 14 83 37 11 184 49 183 44
"g2850" 25 85 21 60 62 5 80 29 15 21
"g2851" 109 302 103 147 1814 139 399 170 316 962
"g2852" 1602 472 1607 661 417 1237 3059 621 2243 1383
"g2853" 171 194 15 281 407 155 11 341 111 136
"g2854" 60 47 48 61 58 79 56 73 34 67
"g2855" 418 211 739 391 527 334 628 254 104 152
"g2856" 37 13 29 26 17 34 40 30 16 18
"g2857" 57 47 44 88 33 201 148 99 62 76
"g2858" 708 441 270 452 590 1654 430 193 304 928
"g2859" 7501 7872 10278 5929 6727 11898 8807 25944 14096 13826
"g2860" 28 95 101 295 44 62 197 23 166 39
"g2861" 5615 12664 6777 8976 12357 14863 8144 9222 12755 11301
"g2862" 219 40 51 0 50 0 40 3 0 0
"g2863" 98 166 183 104 371 228 157 207 508 237
"g2864" 1868 617 4568 6687 3246 2558 1106 846 1255 2713
"g2865" 3855 2157 3125 6133 4479 2992 1852 2923 5043 3615
"g2866" 2059 3755 2161 2269 2159 4154 929 3272 1790 1830
"g2867" 45 122 160 120 142 29 101 29 202 71
"g2868" 23019 13622 14990 19547 12463 23398 11905 13132 10839 7390
"g2869" 1913 1571 718 7003 2819 1583 2589 449 2427 1163
"g2870" 53 31 16 85 16 16 44 43 58 18
"g2871" 3420 5533 6395 4145 3384 5818 4538 4902 2551 5945
"g2872" 223 713 69 92 346 498 45 71 284 289
"g2873" 2531 3775 2779 3743 2758 3397 4486 4721 2197 4276
"g2874" 2986 3024 2661 3348 5743 4894 2491 4238 3382 3575
"g2875" 4193 3381 3893 5605 4418 7083 2745 4780 3714 4211
"g2876" 76 62 403 31 156 16 47 4 3 33
"g2877" 123 113 58 168 94 227 55 88 55 35
"g2878" 21 8 118 35 7 101 10 114 21 1
"g2879" 1662 3504 3587 2490 2344 4001 2780 2604 2267 2694
"g2880" 1046 770 556 624 1110 816 1306 1242 431 745
"g2881" 2090 3896 4149 4420 4033 4046 2302 4168 2835 3724
"g2882" 68 96 161 224 241 397 190 280 98 111
"g2883" 7 9 33 43 116 4 33 71 1 2
"g2884" 145 232 109 142 198 30 167 252 83 206
"g2885" 0 0 2 238 0 2 603 35 51 6
"g2886" 972 1719 1068 2223 2880 1973 1358 2668 1339 1084
"g2887" 105455 46382 238432 67216 46703 141276 135436 102820 5395 51954
"g2888" 101 37 137 151 109 74 142 176 58 127
"g2889" 631 1050 699 2618 396 3331 2315 1526 1213 229
"g2890" 3648 4290 5116 3287 1888 2677 3346 5877 4169 4076
"g2891" 453 273 622 1265 1191 1086 414 442 577 607
"g2892" 16 10 9 63 25 11 63 17 17 56
"g2893" 8271 7074 8429 8709 9163 8262 7084 11349 6993 7060
"g2894" 5208 4413 3512 4436 3532 6109 6502 5983 3376 4382
"g2895" 289 86 135 211 54 116 60 114 67 156
"g2896" 2477 7984 2901 1399 2456 3349 4634 1847 160 2935
"g2897" 16 82 157 54 48 59 112 96 35 71
"g2898" 10773 13441 12245 15002 9392 16960 11554 14167 8281 13846
"g2899" 457 1268 1034 451 805 2475 528 942 1269 1652
"g2900" 689 498 125 154 1215 238 255 770 310 42
"g2901" 20063 27017 28357 29346 27244 32755 27078 32243 17550 28939
"g2902" 2890 3276 4993 3929 4304 3642 3982 4553 4321 3527
"g2903" 6083 7239 6085 7413 5944 6966 6701 4399 6977 5497
"g2904" 351 538 437 382 355 470 190 296 552 289
"g2905" 276 952 490 736 921 593 642 289 469 1289
"g2906" 35 5 38 7 15 28 14 13 35 3
"g2907" 637 949 731 1292 711 766 784 988 564 694
"g2908" 0 2 112 12 71 15 53 10 26 16
"g2909" 4323 4233 9060 8486 11347 8410 8061 11687 7408 3160
"g2910" 2733 3209 3645 2951 3555 3560 3169 3024 2807 2783
"g2911" 7 33 0 35 20 185 50 118 31 4
"g2912" 3 40 88 117 75 3 103 175 23 16
"g2913" 4553 1537 1060 599 1394 2480 2767 939 2587 2882
"g2914" 52413 72186 79618 47574 71924 62793 51108 54835 31817 34829
"g2915" 778 1023 779 1092 754 471 923 840 620 607
"g2916" 385 192 454 234 201 662 426 209 535 306
"g2917" 166 34 100 205 119 18 47 20 78 79
"g2918" 7223 6684 7841 8167 7436 6524 4873 5896 6064 8274
"g2919" 255 420 528 333 597 387 274 386 452 725
"g2920" 3220 2695 2902 4162 3426 2422 3080 2715 1899 4835
"g2921" 418 1130 982 1199 664 1103 580 1102 1099 2084
"g2922" 178 75 82 3 430 188 246 344 110 104
"g2923" 14921 15338 16675 15378 10561 15735 14715 17897 10819 20017
"g2924" 12380 16013 2297 4164 3909 30499 5117 9600 8355 1819
"g2925" 1 118 588 118 133 0 5 0 1 0
"g2926" 25386 24290 30795 32036 30505 24389 13100 37689 20355 21888
"g2927" 384 277 300 450 534 245 296 450 237 343
"g2928" 11 15 14 37 34 106 55 74 27 3
"g2929" 3101 805 2023 1031 2267 1025 2126 348 1715 2015
"g2930" 605 591 596 696 647 639 794 914 662 535
"g2931" 9 113 1 68 65 1 7 1 19 0
"g2932" 1 97 30 46 39 132 22 296 2 119
"g2933" 123 358 171 233 299 264 163 103 92 239
"g2934" 276 278 1118 1195 322 1142 388 378 438 71
"g2935" 3240 2019 2006 3794 3162 4899 3928 4930 1513 5028
"g2936" 743 467 1139 308 683 3218 992 3045 719 485
"g2937" 22996 24153 34301 41449 28764 42298 22834 60649 22158 42318
"g2938" 51 88 76 27 158 114 177 96 232 78
"g2939" 1076 302 1431 105 657 1282 255 2441 410 49
"g2940" 433 233 463 250 301 160 365 426 257 200
"g2941" 1578 2765 1623 2042 940 1385 1384 1182 1321 1635
"g2942" 6 22 43 3 40 8 1 4 4 5
"g2943" 1444 772 729 2217 986 2299 1103 1205 1107 1157
"g2944" 32 12 42 87 43 19 40 56 23 110
"g2945" 35093 44956 35839 36671 78799 41826 42896 63908 39327 28936
"g2946" 75604 81588 26408 33000 43484 72085 27711 52090 30788 55948
"g2947" 9851 14905 14505 9642 9874 9686 17120 9238 12638 6455
"g2948" 98 1228 672 601 379 197 611 34 40 69
"g2949" 431 585 589 803 467 498 671 521 397 348
"g2950" 1906 531 752 961 651 2036 747 2283 526 717
"g2951" 11 38 6 19 51 12 12 20 83 14
"g2952" 172 381 638 297 331 533 82 496 262 301
"g2953" 139 167 58 115 76 331 21 60 90 329
"g2954" 1824 1069 2076 1558 1582 2570 1970 2620 2688 2911
"g2955" 16 21 10 18 9 20 18 24 20 10
"g2956" 29 34 37 32 34 50 42 42 30 3
"g2957" 4180 2012 2196 5472 3243 2153 2809 3548 1978 2962
"g2958" 25 163 994 6 226 912 458 888 194 371
"g2959" 55 97 62 75 90 125 111 86 101 138
"g2960" 2204 2490 2186 1532 2276 2654 2218 2691 2536 1955
"g2961" 432 233 200 225 174 429 398 191 489 208
"g2962" 1196 655 1453 519 768 72 430 120 238 705
"g2963" 7848 9098 19143 8319 9695 14330 15870 16899 7962 9256
"g2964" 2661 2743 3785 2094 2217 2724 2131 4720 2347 3571
"g2965" 46143 10020 18981 20475 8240 19083 20172 29604 25476 17526
"g2966" 20993 16724 25657 21503 34231 37443 26358 21002 12870 31541
"g2967" 386 291 205 536 383 636 1676 194 211 649
"g2968" 1915 2120 2206 2442 2034 2423 1938 2114 1995 2703
"g2969" 25 133 7 132 90 61 93 75 137 31
"g2970" 4218 9292 6918 8140 8478 5211 4610 6302 6021 4960
"g2971" 21457 13028 12344 21560 23078 38601 20721 11836 11544 13965
"g2972" 25 39 45 52 40 61 23 37 23 25
"g2973" 325 273 179 350 446 402 369 600 186 370
"g2974" 454 324 565 745 435 848 591 390 374 362
"g2975" 4911 3550 3485 3839 5475 4113 4264 5482 2929 5225
"g2976" 967 841 1130 742 1262 1229 1255 1543 1452 1511
"g2977" 1663 1556 1028 2829 1312 1132 2888 1767 1186 2276
"g2978" 2805 3029 4658 4757 3965 3034 3135 3284 3254 2428
"g2979" 2879 2231 2221 2229 4530 7324 2493 3474 3039 3771
"g2980" 104 112 152 31 158 131 172 221 107 75
"g2981" 5004 4844 8268 3699 4339 8827 6638 6985 3833 4341
"g2982" 15 49 44 60 67 64 79 29 15 58
"g2983" 14661 10062 12889 14873 10052 19088 15629 24925 7101 10518
"g2984" 5630 7035 16747 11982 9343 10954 10353 19920 12613 13820
"g2985" 1650 5688 3630 4629 1526 3071 2591 1859 5067 4127
"g2986" 3323 4826 5920 4606 2393 7782 2596 3829 4458 4033
"g2987" 4844 5741 7764 7571 4377 7356 6344 4857 5756 8765
"g2988" 46567 42399 41141 48426 67724 67716 65940 51035 36973 40061
"g2989" 12572 16330 7949 17445 8689 11649 11895 14847 8575 8386
"g2990" 239 713 1397 1932 415 460 1811 491 641 546
"g2991" 10535 8747 9631 15842 9419 11633 8666 15646 12834 12026
"g2992" 2338 2578 3375 2441 3473 3207 2305 3501 1887 2715
"g2993" 15350 7763 3862 26898 7476 11539 10598 16000 18169 20716
"g2994" 278 267 224 137 282 371 355 655 149 204
"g2995" 11060 13913 12016 20036 10446 17839 10873 12280 7715 7820
"g2996" 25879 30092 14639 28245 28405 24131 14285 37924 16495 34377
"g2997" 17 14 12 22 21 37 5 14 27 20
"g2998" 50672 67843 61245 88374 71974 109348 84433 81977 64287 66134
"g2999" 584 532 876 402 1116 687 1371 967 730 565
"g3000" 137 122 262 133 207 180 150 159 99 164
"g3001" 878 837 766 615 663 904 466 619 673 987
"g3002" 716 540 308 304 199 487 639 260 327 158
"g3003" 72 162 117 9 134 191 67 226 21 81
"g3004" 2941 1902 2570 2455 1226 4805 1956 2010 1941 1628
"g3005" 517 391 727 337 232 541 380 521 559 326
"g3006" 135 59 99 117 159 158 86 129 73 81
"g3007" 244 334 283 391 342 353 328 303 265 308
"g3008" 48 57 54 51 56 46 28 30 25 26
"g3009" 1153 675 945 1147 981 1189 888 1045 916 1723
"g3010" 143 128 143 141 121 119 111 50 94 104
"g3011" 31405 43778 12393 25567 27928 41696 14051 38475 42827 34686
"g3012" 75 669 911 1883 32 66 26 694 493 22
"g3013" 16 17 12 8 16 16 11 23 14 16
"g3014" 5194 4862 6643 6851 3520 5495 4403 6417 3452 6362
"g3015" 18590 18878 26936 17791 27169 19333 26254 22081 15732 16745
"g3016" 3420 6385 5352 4040 2228 5958 2483 4628 2747 4538
"g3017" 3445 2982 3342 1707 2914 6700 5123 5768 5434 5167
"g3018" 495 104 440 176 426 431 311 681 286 137
"g3019" 9578 18445 79432 6784 26346 15416 26821 29527 24316 26658
"g3020" 2796 4446 2575 2403 4461 5817 5513 6211 1412 5878
"g3021" 9 17 2 3 9 46 1 24 13 37
"g3022" 10 60 58 11 32 78 38 25 45 5
"g3023" 6375 1750 2156 726 2506 2670 930 4397 993 3257
"g3024" 1387 2873 1641 1779 2039 2312 3252 2840 314 1369
"g3025" 14968 15986 10713 19229 13955 24966 17034 13375 10874 14461
"g3026" 1842 1523 5727 5046 3846 4177 2240 3449 2717 1726
"g3027" 6709 4419 7126 5637 3955 3053 8800 4726 4892 4227
"g3028" 4373 5837 11698 8163 6048 2355 7308 6071 7635 703
"g3029" 7454 9752 12150 15099 14781 17037 11742 9350 10925 11680
"g3030" 66292 82140 51067 79649 140923 62015 52197 75641 66678 79623
"g3031" 269 234 69 521 979 305 143 1116 493 708
"g3032" 342 584 1000 484 519 638 210 848 307 715
"g3033" 1106 462 2447 2384 1630 4071 1513 1936 1734 1904
"g3034" 2335 1547 2802 5220 2080 3084 4323 4097 2576 3218
"g3035" 165 85 60 15 53 89 37 171 548 29
"g3036" 28 18 20 10 23 52 3 16 55 19
"g3037" 687 598 772 611 650 571 646 577 499 566
"g3038" 21 3 26 31 0 49 114 0 0 183
"g3039" 1338 2245 1299 1815 941 1195 1032 1699 961 1821
"g3040" 766 714 619 854 587 812 505 685 750 759
"g3041" 313 32 185 194 106 135 163 364 172 308
"g3042" 13465 10820 16332 11891 11670 14654 15345 15983 14205 10126
"g3043" 27181 27138 34409 25292 27714 32096 29841 29566 22058 25642
"g3044" 673 416 1110 389 578 773 550 1135 741 321
"g3045" 1333 1065 926 1816 1467 2431 1828 2350 1589 1314
"g3046" 27240 22851 20718 30443 21639 29367 19023 29258 22983 24185
"g3047" 223 374 267 414 295 492 158 529 143 261
"g3048" 3698 1399 1734 5724 3945 4102 1750 11861 2343 2452
"g3049" 32 34 101 53 68 54 34 14 72 13
"g3050" 613 730 498 616 453 1600 256 835 1209 1366
"g3051" 3439 5004 4942 4418 4684 1787 3132 6814 4734 5683
"g3052" 83 120 85 117 88 115 72 120 70 86
"g3053" 1617 2934 3113 2906 3288 3427 2798 4553 3990 2782
"g3054" 9 3 17 27 40 46 18 71 2 66
"g3055" 226 162 188 35 82 216 53 322 110 121
"g3056" 562 519 460 622 492 866 650 590 589 626
"g3057" 20660 8337 8256 9263 10546 13686 18273 13346 8845 6882
"g3058" 11122 10204 10217 11448 9179 13062 12560 10704 7353 9447
"g3059" 548306 490234 536021 341151 486565 232948 219736 367881 448121 409011
"g3060" 107 13 0 96 6 0 0 23 20 63
"g3061" 11712 9661 18443 14994 18156 15666 18402 19550 11837 16564
"g3062" 413 802 514 470 532 1483 660 789 844 481
"g3063" 113 138 81 162 115 142 117 114 101 101
"g3064" 15879 15741 20985 18258 19257 28812 21602 19287 11680 22221
"g3065" 5787 4156 4620 4675 4060 8033 4944 6775 3864 6295
"g3066" 0 1379 683 181 1389 645 1 43 0 423
"g3067" 160 12 52 3 381 262 106 93 20 511
"g3068" 10 35 6 24 6 47 16 86 15 13
"g3069" 113 46 1 0 481 0 2 0 1 0
"g3070" 17872 27544 24228 35570 26333 43355 27036 45273 23803 18395
"g3071" 419 439 96 600 1693 575 984 1051 182 562
"g3072" 9381 5684 7095 8757 4835 17879 9014 12784 10531 8675
"g3073" 14 7 89 56 10 94 38 10 56 0
"g3074" 2356 1614 2248 2482 2123 2147 2364 2701 1753 1588
"g3075" 938 2308 2089 2516 1255 1361 1179 1779 790 1464
"g3076" 252 383 602 543 342 83 252 770 396 1309
"g3077" 19791 11804 12698 15111 12834 34409 17718 22705 20905 25390
"g3078" 91 12 62 258 52 85 244 122 70 134
"g3079" 37 51 28 17 42 81 40 67 53 37
"g3080" 8433 8162 9028 14652 8487 13559 13484 11881 5855 8940
"g3081" 466 1240 1216 675 1734 1813 1235 1910 966 918
"g3082" 4658 2472 1586 2675 2767 4031 2346 1934 1641 2071
"g3083" 983 1183 1132 1900 1304 1228 1143 1305 845 897
"g3084" 69 15 73 33 49 21 97 4 20 67
"g3085" 695 1784 1775 1732 308 1629 797 305 712 553
"g3086" 55 126 37 33 104 56 66 100 57 62
"g3087" 900 1643 1610 1976 3173 948 1377 689 852 1080
"g3088" 24066 32153 49386 20007 37758 48813 35862 36453 30028 34952
"g3089" 3239 1579 3794 5132 3817 4591 2796 5645 2562 4898
"g3090" 3822 4254 5532 5460 6866 6844 8474 6832 5277 6441
"g3091" 77316 75195 41216 68485 94030 96684 66591 75342 61975 45262
"g3092" 825 705 422 897 523 1160 1457 677 1230 616
"g3093" 8293 23638 25032 15096 13949 20077 14089 10465 15174 16617
"g3094" 32 32 40 35 30 47 20 39 22 36
"g3095" 6533 11313 772 1247 2300 7107 1173 8552 641 6077
"g3096" 1567 482 1085 728 712 1445 654 1218 983 831
"g3097" 10 71 15 17 11 27 9 65 4 26
"g3098" 1981 3481 2324 4524 1001 2173 3539 13237 3002 1067
"g3099" 1069 866 1000 1570 2755 1827 1693 2616 1731 1151
"g3100" 116 48 77 102 145 119 79 99 54 28
"g3101" 2146 1479 1795 1408 1970 1838 1467 2488 1254 2244
"g3102" 2933 1999 1339 3149 2788 1243 3552 2440 2000 2216
"g3103" 481 334 537 701 629 617 742 709 405 498
"g3104" 531 258 616 229 458 191 218 131 200 135
"g3105" 4679 4624 10405 5635 5434 10738 9746 7046 4571 4887
"g3106" 599 10159 4635 2661 1437 4748 1172 4549 2353 2263
"g3107" 5926 6552 6833 6624 5814 6986 4015 8493 5120 6334
"g3108" 9391 8333 8401 8739 8841 10547 9200 11798 8041 8139
"g3109" 2775 5991 5020 5566 4067 2700 5125 2112 3816 2284
"g3110" 5723 3942 4432 7104 6108 5700 5778 6691 5145 4411
"g3111" 226 241 403 252 159 203 218 158 204 475
"g3112" 345 586 736 944 791 748 446 991 672 601
"g3113" 137 34 241 192 695 294 313 817 474 231
"g3114" 34 74 47 42 7 44 53 59 7 60
"g3115" 18340 14157 7402 18494 17945 17539 10860 10355 16710 20763
"g3116" 9074 5662 8721 7739 7470 8355 5944 9570 5673 8369
"g3117" 22 33 20 44 15 85 42 21 32 15
"g3118" 780 399 810 554 1198 784 992 1133 324 848
"g3119" 13 59 35 2 1 50 173 2 3 1
"g3120" 19 24 25 17 26 20 21 24 20 17
"g3121" 4871 5930 10662 9258 11668 11914 5807 5723 3058 12250
"g3122" 4356 10242 6275 7526 11487 8551 8412 14572 3851 15686
"g3123" 60 17 25 15 34 35 8 35 9 22
"g3124" 1429 1289 343 1123 208 632 373 1441 1149 1682
"g3125" 5074 14759 10933 14193 11014 10755 12357 15694 12753 12269
"g3126" 164 46 118 168 54 261 53 49 45 56
"g3127" 1708 1560 1512 3070 1761 2292 2734 1601 1763 979
"g3128" 141 115 145 332 91 115 52 126 136 227
"g3129" 236 145 59 58 285 51 37 263 79 153
"g3130" 239 244 485 368 325 324 119 462 135 236
"g3131" 3727 3669 6355 9534 4046 8248 4210 2082 4254 10849
"g3132" 3349 11774 3383 2116 3354 3542 5243 1465 3072 7005
"g3133" 315 572 857 896 952 1160 804 491 439 836
"g3134" 2851 2686 3788 4872 3003 3596 3705 4472 2491 2316
"g3135" 8 34 7 61 10 13 13 24 18 12
"g3136" 2282 1731 1325 1406 2076 2473 4133 1735 1171 2527
"g3137" 297 417 511 475 727 490 200 899 711 398
"g3138" 6838 14714 7906 15180 8864 12132 10406 17333 10502 10498
"g3139" 357 1116 380 683 227 1224 1789 271 220 814
"g3140" 911 493 813 703 966 1241 1239 1004 654 828
"g3141" 4296 1842 1510 1800 2987 3837 2199 1747 5482 2241
"g3142" 2453 3036 1379 1763 2366 2471 2429 3462 1748 2183
"g3143" 103 222 133 486 140 225 65 97 111 86
"g3144" 52 61 9 13 48 20 50 47 52 12
"g3145" 20 29 57 42 34 31 45 64 24 46
"g3146" 3303 2430 1469 3219 7006 968 1976 6208 515 3051
"g3147" 27 0 8 15 27 12 12 6 15 42
"g3148" 3720 3196 4078 8481 3299 6291 2879 4874 3703 5433
"g3149" 6326 7020 2276 7495 8879 3212 2141 4141 6996 4031
"g3150" 26 22 30 25 34 38 22 32 24 23
"g3151" 9997 12079 14621 25770 11740 10216 16580 7971 6679 16699
"g3152" 2551 1677 2287 2297 3104 1194 2431 2366 812 2563
"g3153" 228 185 230 429 364 734 350 256 590 199
"g3154" 3449 1900 4693 869 1212 725 5002 2733 3116 44
"g3155" 573 893 721 769 774 791 727 893 472 684
"g3156" 5578 6070 6379 12760 8290 9888 7733 9627 6283 5947
"g3157" 1848 2339 2377 3261 1496 1958 2036 2550 3634 1914
"g3158" 5 60 122 246 17 255 131 512 404 258
"g3159" 1184 1085 1402 1942 923 826 799 853 770 686
"g3160" 25040 33195 48676 29946 6446 49972 12736 31050 42109 19711
"g3161" 71 105 41 86 61 35 56 118 43 69
"g3162" 798 1009 716 755 640 551 689 1000 418 829
"g3163" 737 0 0 56 631 2 47 9 413 0
"g3164" 194 268 3608 876 305 3 2252 2039 2444 1166
"g3165" 714 975 2596 1210 549 615 605 2262 1120 1000
"g3166" 415 2940 4121 2904 2900 3980 3028 2287 2826 1936
"g3167" 26 8 19 0 1 11 8 64 10 8
"g3168" 21647 19713 23183 23616 23067 29342 26376 20516 21664 18948
"g3169" 153 10 79 412 11 13 127 2 68 2
"g3170" 2852 1569 2453 2028 1787 2490 1623 2673 1590 2472
"g3171" 618 1462 1326 1338 527 499 1953 918 717 1391
"g3172" 42 26 7 56 39 46 29 74 12 12
"g3173" 6189 5524 6119 5902 3718 5124 5356 2212 4042 3750
"g3174" 138 149 161 129 123 127 80 149 69 150
"g3175" 50 411 144 263 172 86 360 247 25 75
"g3176" 263 260 77 98 215 39 16 267 87 157
"g3177" 290 218 215 89 119 126 123 555 141 273
"g3178" 7854 6568 10248 4453 6821 9686 9966 11704 9285 9083
"g3179" 14 16 15 20 21 20 18 14 11 12
"g3180" 1 15 47 78 203 205 170 173 131 182
"g3181" 1910 2289 666 1480 1776 1156 1343 1018 1568 3481
"g3182" 66 143 211 228 106 125 160 166 123 163
"g3183" 86 95 190 287 229 214 88 363 118 98
"g3184" 210 188 180 86 181 147 229 337 196 162
"g3185" 39091 65233 43454 50465 31198 65771 41816 68207 66877 61901
"g3186" 424 519 483 526 516 486 513 593 450 496
"g3187" 40066 28174 28443 35565 30088 58408 42835 78084 30529 45264
"g3188" 77 1 13 54 77 39 88 37 5 129
"g3189" 33 0 0 106 0 0 1 0 18 15
"g3190" 3145 2256 4073 3301 2086 3102 3381 3184 2257 2432
"g3191" 13198 9346 12788 8944 9994 18356 8182 17056 10492 7894
"g3192" 55 55 40 51 44 61 43 60 37 40
"g3193" 49 77 741 125 38 370 451 468 162 722
"g3194" 12099 8642 4080 8892 7097 9433 11501 20059 4454 12306
"g3195" 24 36 25 15 24 5 23 39 36 56
"g3196" 188 106 291 242 87 382 157 372 439 280
"g3197" 366 4 370 566 145 552 162 34 7 78
"g3198" 14119 13495 9102 24027 29111 15212 14757 20940 14653 14621
"g3199" 267 169 215 408 77 403 278 194 89 173
"g3200" 1993 553 971 512 720 984 1845 1051 650 781
"g3201" 278 1911 635 547 428 766 855 255 324 1255
"g3202" 195 621 242 184 631 244 344 191 221 241
"g3203" 340 353 160 497 351 415 572 751 312 93
"g3204" 12363 3020 3451 4434 8276 5450 6975 11542 4553 3224
"g3205" 42 42 54 28 67 43 50 49 30 54
"g3206" 51765 87141 25034 61537 64733 56893 37613 72800 31637 64598
"g3207" 226 63 19 119 430 303 118 113 327 130
"g3208" 3340 3776 4701 2195 8187 2824 1732 4043 6732 1020
"g3209" 504 568 199 489 368 1006 377 638 171 595
"g3210" 116 19 28 26 39 17 38 38 22 58
"g3211" 4 71 63 198 19 43 26 49 8 166
"g3212" 101 29 24 28 43 111 17 64 6 7
"g3213" 751 625 1459 1221 768 1263 709 521 414 610
"g3214" 13130 10405 29420 19977 16051 19630 22868 29597 25732 6329
"g3215" 1816 1635 2092 1381 1288 1781 2241 1533 1809 1527
"g3216" 4407 7680 6506 4616 5790 4233 2946 4741 6419 5825
"g3217" 308 223 314 299 303 330 224 434 143 239
"g3218" 421 397 433 265 395 596 306 496 261 389
"g3219" 1910 3723 3627 1224 4876 1965 2510 3700 1845 2228
"g3220" 10818 15287 12726 14915 10921 13284 16505 8146 7290 12768
"g3221" 9310 194 9474 3083 13335 3281 1495 12014 1021 6484
"g3222" 10170 7874 10211 10658 9785 10230 7803 9193 9228 8218
"g3223" 1166 1313 834 1602 1151 1396 966 1587 984 1645
"g3224" 5153 3748 6809 3474 2396 5621 5686 5544 3485 2849
"g3225" 684 543 1092 1029 1023 2081 1202 1981 1113 779
"g3226" 220 167 425 316 319 855 382 254 213 195
"g3227" 320 984 2108 889 113 4244 384 2712 3710 59
"g3228" 14999 15691 20805 17076 24480 20151 16591 24810 19766 16376
"g3229" 391 154 302 208 453 576 291 583 280 509
"g3230" 0 129 5 16 28 7 14 1 108 27
"g3231" 24 16 31 28 31 32 24 24 21 12
"g3232" 13801 8031 4301 11255 9902 22726 25134 12218 11983 23687
"g3233" 683 558 703 646 577 776 601 626 496 541
"g3234" 301 498 198 765 283 148 252 349 367 195
"g3235" 472 569 807 1019 933 1422 777 699 779 816
"g3236" 78 90 126 100 114 59 27 132 39 80
"g3237" 2478 7525 9741 6722 3981 6459 1635 3629 2123 3233
"g3238" 1908 1412 899 2888 2740 1253 834 1233 2041 1051
"g3239" 5047 5913 6621 4427 5875 4165 8351 4399 3896 3023
"g3240" 484 2828 986 1344 2139 899 2437 2799 263 1409
"g3241" 7346 5583 8734 8501 6630 9399 8045 7510 4808 5918
"g3242" 1521 1419 2843 2192 1731 2271 903 1570 1810 3429
"g3243" 955 1045 629 995 779 833 1025 799 836 1249
"g3244" 3140 4599 4708 5982 3073 5024 4263 3416 2354 3975
"g3245" 2851 1912 1117 2965 2740 2198 646 923 1405 2368
