"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g957" 148 90 270 76 128 31 26 24 90 20
"g958" 1150 1092 1247 2265 1018 539 425 378 952 339
"g959" 76 317 98 80 104 69 104 32 41 15
"g960" 30202 26327 27492 47389 36683 2825 5154 8990 13245 6691
"g961" 266 272 181 781 774 36 26 96 85 61
"g962" 16 24 63 63 27 1 33 46 16 64
"g963" 70 83 213 87 76 39 26 14 77 28
"g964" 1957 1481 2124 1034 2737 656 357 233 499 214
"g965" 46 54 69 16 26 6 11 16 14 26
"g966" 40795 36057 31869 55381 76085 10737 7449 11026 7081 8729
"g967" 97 96 71 117 62 31 13 18 94 20
"g968" 3426 378 782 347 511 127 179 324 619 734
"g969" 413 526 295 408 1748 192 290 244 239 73
"g970" 3321 5396 11962 4478 11046 1403 1099 2156 1259 1080
"g971" 10294 2804 4182 1337 5456 2581 2314 2409 3383 1324
"g972" 46 22 227 2 31 124 9 36 3 1
"g973" 895 659 264 2209 1417 55 250 723 434 631
"g974" 15214 13759 16890 13030 17219 3036 3261 3513 4799 3624
"g975" 56536 21509 43380 40629 67641 21163 16132 19754 32628 15738
"g976" 7590 6773 5678 18084 9438 3435 7505 4017 4424 5113
"g977" 200981 99186 168921 224577 199582 84998 54836 103167 166327 143792
"g978" 37 67 8 23 59 11 7 12 6 0
"g979" 6102 3917 21840 12233 16716 8974 6560 12974 9878 8248
"g980" 10502 6266 8161 7771 11748 3735 2308 3115 3984 3477
"g981" 2904 1262 2545 1050 3155 315 87 474 1021 316
"g982" 6589 6548 9345 1553 4537 2298 2517 2280 1162 2183
"g983" 4329 4492 5064 5295 7070 2065 1214 1927 2086 1628
"g984" 15 1 1 12 27 0 11 0 5 0
"g985" 17 189 35 526 112 13 30 0 334 29
"g986" 277 98 1212 34 211 505 86 91 36 146
"g987" 4421 4221 6155 8078 5098 2254 1274 2235 2279 2515
"g988" 5020 6262 4588 5778 3719 1189 2396 2518 2453 701
"g989" 66340 45806 58597 48796 150393 30162 12949 20989 32680 10520
"g990" 42 28 165 54 61 23 16 4 56 18
"g991" 7 932 31 346 212 35 16 410 270 242
"g992" 760 1122 1815 1645 4353 758 256 751 503 382
"g993" 774 780 2862 1551 4046 75 15 1143 253 467
"g994" 2840 712 1038 873 2364 284 430 260 686 278
"g995" 36861 25215 8322 28820 58588 12760 13097 22587 15014 9730
"g996" 7275 6024 9749 5234 10276 2831 1895 1677 3335 2980
"g997" 291 695 304 715 274 308 303 1224 377 34
"g998" 8 11 60 26 8 11 22 25 22 24
"g999" 160 307 114 286 138 13 35 31 24 8
"g1000" 7137 1781 2918 3111 8165 1451 1100 2182 2116 2330
"g1001" 45708 20542 15947 14278 21505 4613 3681 1708 1770 3146
"g1002" 35 26 14 6 37 2 4 3 10 3
"g1003" 307 183 207 255 391 246 110 120 250 226
"g1004" 181 160 147 139 186 53 16 55 70 28
"g1005" 3 0 1 16 36 0 0 0 4 2
"g1006" 220 149 23 27 159 43 56 38 186 82
"g1007" 119 211 198 38 118 125 184 80 58 70
"g1008" 14 57 8 64 12 3 7 61 8 59
"g1009" 2214 1577 2231 1382 1948 495 712 1368 422 324
"g1010" 2202 3048 3315 3512 3433 1054 1641 941 895 1021
"g1011" 2649 3548 4854 5134 4031 1810 1849 1856 923 1032
"g1012" 47365 42400 44276 23164 42008 7088 7731 5967 5596 1205
"g1013" 1259 1525 1926 608 1363 944 354 869 1129 553
"g1014" 10280 8662 14394 9732 7864 5234 3862 3056 6779 2740
"g1015" 467 258 559 460 485 125 110 148 71 82
"g1016" 0 0 64 0 0 0 0 11 0 0
"g1017" 347 1866 2530 1857 3824 1084 761 548 354 398
"g1018" 16 13 71 20 63 16 0 14 16 56
"g1019" 2601 1744 1595 980 1703 726 516 301 504 163
"g1020" 12 23 61 81 29 15 22 38 58 59
"g1021" 596 3427 672 3593 4003 292 676 622 234 138
"g1022" 9663 7594 7009 1277 2567 386 1955 2528 495 1576
"g1023" 654 999 905 1304 1126 387 288 496 403 356
"g1024" 1479 2087 3457 1538 2371 273 212 221 285 340
"g1025" 64647 65673 71095 65931 92567 21345 21900 29561 34477 19486
"g1026" 2583 1667 1592 1534 2484 416 381 361 367 684
"g1027" 3428 3493 3998 2689 3267 590 981 786 1757 848
"g1028" 32 43 26 18 44 15 30 10 8 11
"g1029" 5528 4749 2472 4460 4778 1876 1398 3933 4088 2107
"g1030" 8017 6830 15265 8380 10667 1422 3508 1271 1503 1924
"g1031" 24924 22464 27700 22254 25326 6628 6407 4138 10499 4827
"g1032" 16777 9448 13738 16146 14676 3570 2406 3505 3061 3299
"g1033" 14594 8076 14348 13363 20611 4961 4203 5733 5375 3799
"g1034" 585 1080 926 511 510 12 77 92 88 773
"g1035" 433 357 609 816 549 166 249 184 228 126
"g1036" 929 170 306 402 151 14 31 49 15 22
"g1037" 3050 1982 5924 4296 3517 572 715 605 1174 1255
"g1038" 1975 2388 1297 2861 4618 1147 432 678 1187 667
"g1039" 69 158 210 16 34 595 111 34 66 68
"g1040" 1714 923 1148 2372 2502 467 158 288 425 235
"g1041" 31393 45825 37931 59356 52150 13510 7485 8664 12720 10341
"g1042" 3 112 150 125 2 2 0 0 0 0
"g1043" 24430 15093 27314 15401 28704 6870 5544 5413 7983 4240
"g1044" 4633 4251 4636 6096 10705 1306 1156 1801 1964 1149
"g1045" 958 81 384 381 438 262 36 588 284 700
"g1046" 4417 8987 8598 13156 18858 2262 2784 2728 1911 1033
"g1047" 7504 12492 6453 10094 6579 3044 3369 3407 5063 3688
"g1048" 2150 1279 3002 658 3571 268 347 368 791 293
"g1049" 4 11 29 32 96 14 39 4 27 3
"g1050" 427 819 2627 2056 2809 1745 1702 2504 690 1912
"g1051" 2527 59 202 3779 132 75 284 1050 112 34
"g1052" 4296 4218 6626 3422 4212 2961 2524 1702 2391 2952
"g1053" 209 150 142 69 158 40 179 39 25 12
"g1054" 994 294 338 242 997 55 133 75 192 204
"g1055" 31 3 65 33 118 7 59 12 7 4
"g1056" 973 56 230 33 266 18 57 147 58 31
"g1057" 905 542 845 2460 1615 409 679 728 715 414
"g1058" 2258 2179 4856 2099 5777 780 697 817 904 494
"g1059" 5910 3737 6123 5799 4190 1680 1132 1116 1797 1203
"g1060" 0 1 0 25 83 0 0 8 2 0
"g1061" 372 375 587 525 145 481 127 231 163 131
"g1062" 265 128 89 65 173 27 106 18 170 69
"g1063" 117 78 20 35 3 16 29 0 4 27
"g1064" 4415 5004 7257 5154 7204 2577 2239 2939 2940 1878
"g1065" 93 81 106 82 122 29 31 31 48 30
"g1066" 39 30 12 4 16 8 10 8 1 1
"g1067" 204 2 390 242 1385 245 36 218 35 118
"g1068" 3704 3568 5534 5578 5908 1599 1001 1345 1853 1098
"g1069" 434 439 809 108 213 257 22 93 48 236
"g1070" 11 129 259 101 63 49 33 3 13 33
"g1071" 300 497 444 1327 794 101 589 179 332 148
"g1072" 218 287 160 164 1086 224 49 151 245 91
"g1073" 61 43 25 28 21 20 12 13 23 22
"g1074" 0 1 0 0 0 253 32 0 0 0
"g1075" 5405 2654 3338 5648 9934 2381 2037 2202 2538 1464
"g1076" 13 418 251 45 282 44 53 476 56 45
"g1077" 51621 53639 125891 61337 74307 17114 21150 29258 39870 11156
"g1078" 6600 6399 5098 7948 9507 4044 2079 4625 3312 2631
"g1079" 320 236 74 1337 2243 76 173 295 28 44
"g1080" 169637 145640 187698 182563 332409 62831 24382 32183 38236 36410
"g1081" 6442 4434 5091 1872 10280 1082 1284 426 1868 442
"g1082" 61717 47018 66369 31491 32524 10486 7537 11687 13189 7157
"g1083" 2759 2767 5308 3045 4079 1619 1127 2811 2831 1395
"g1084" 14259 5327 9463 10484 7641 2721 1867 1509 5319 2276
"g1085" 3970 3497 2942 2294 9605 1266 605 1418 1605 1220
"g1086" 31460 15765 26348 14827 23122 8657 9457 8178 10178 6087
"g1087" 7864 2734 3498 3292 16828 2523 3785 2077 2218 1698
"g1088" 79 70 89 133 176 22 18 19 26 20
"g1089" 11713 2854 2949 3648 4703 1704 814 1440 3349 2964
"g1090" 17448 14833 23933 15798 29321 7452 4020 6199 5986 4428
"g1091" 20 12 18 21 19 7 4 7 12 6
"g1092" 0 1 0 0 9 130 27 7 705 277
"g1093" 29246 35307 22196 22026 34164 17961 7806 5109 11698 15489
"g1094" 12395 9375 38324 18426 16861 2752 4197 8784 10939 4919
"g1095" 2633 1755 3816 3083 6493 639 792 1074 960 417
"g1096" 15 11 24 20 14 6 6 7 6 3
"g1097" 3401 3791 6659 5454 8776 1948 1987 1513 5301 2405
"g1098" 192 0 0 0 2 0 0 42 0 0
"g1099" 3565 8407 7497 3376 6924 580 5245 1267 4540 1319
"g1100" 158 265 197 71 139 61 41 64 43 41
"g1101" 202 421 836 147 520 155 299 608 92 182
"g1102" 392 828 369 394 349 337 264 229 250 306
"g1103" 4023 7712 8197 5153 6270 1079 1505 1804 1602 1149
"g1104" 1972 1341 1876 1480 1426 708 435 535 380 570
"g1105" 4683 4766 6172 4841 11528 2831 2129 1501 3410 3012
"g1106" 10 1 2 11 12 3 0 3 15 3
"g1107" 223 217 2126 357 1491 381 1341 392 311 675
"g1108" 3978 4355 12299 2617 9719 1516 1167 1438 3572 1273
"g1109" 66 32 8 57 219 12 85 50 15 4
"g1110" 668 445 694 1643 7603 802 572 1614 197 411
"g1111" 35 431 150 225 429 82 50 221 71 42
"g1112" 1800 2799 2726 1609 1438 108 241 457 1641 281
"g1113" 5067 5056 4897 4595 6430 1591 1211 1435 1312 1653
"g1114" 59 43 29 18 36 26 20 19 24 47
"g1115" 163 79 41 97 110 16 16 24 30 8
"g1116" 78 1219 486 1834 490 510 79 240 118 120
"g1117" 348 706 338 335 477 116 93 211 301 81
"g1118" 80 173 29 4 106 8 9 15 53 35
"g1119" 4478 4507 2808 6096 8596 2339 1572 819 1003 1757
"g1120" 24 15 21 18 49 7 4 8 12 9
"g1121" 0 47 0 27 0 0 2 1 8 30
"g1122" 29206 21362 36699 31936 37571 13000 15665 14261 14571 10959
"g1123" 1926 1042 2469 813 4015 657 106 1305 1334 370
"g1124" 31 49 14 40 22 11 17 11 24 15
"g1125" 94210 57795 104541 83557 87337 38898 37535 34374 44187 31719
"g1126" 123 4 19 337 315 1 141 3 49 11
"g1127" 581 6196 7698 1399 2406 2753 1896 1073 2398 801
"g1128" 2156 1485 2170 1565 1376 256 268 623 234 421
"g1129" 124 68 108 105 173 33 26 24 41 22
"g1130" 9709 6086 6275 23024 12600 6294 3547 1688 531 807
"g1131" 394 0 239 781 203 542 731 187 63 10
"g1132" 60 7 193 128 24 81 109 42 141 29
"g1133" 2279 2460 1780 4532 5129 316 347 747 264 448
"g1134" 18 8 78 20 15 23 8 7 19 15
"g1135" 143 81 64 95 140 13 60 26 5 27
"g1136" 3771 5421 7208 6870 5926 2060 2185 3177 4039 2834
"g1137" 8864 5012 7694 12921 8093 3129 2233 2198 2132 2360
"g1138" 2209 3660 3033 3549 1567 449 2283 2609 687 127
"g1139" 905 790 968 2431 4770 181 247 483 297 378
"g1140" 3556 1368 3529 4091 1081 2034 1562 1980 3521 1721
"g1141" 6 10 5 10 17 16 16 14 34 3
"g1142" 141 64 29 36 138 0 0 59 8 55
"g1143" 57 42 87 24 97 15 11 15 28 4
"g1144" 7245 6435 6110 8421 15756 4250 2792 4577 6336 3927
"g1145" 2 21 16 9 39 1 5 16 7 0
"g1146" 966 504 456 643 801 493 80 16 150 12
"g1147" 9267 6936 14041 8333 8931 1196 764 2462 1092 1629
"g1148" 6295 6829 7561 7830 11381 3051 2954 3383 3426 2864
"g1149" 1219 467 1345 749 588 207 146 160 224 329
"g1150" 211 225 269 239 276 94 55 40 41 57
"g1151" 6 10 30 21 34 7 1 37 9 17
"g1152" 14 30 21 13 32 1 4 5 5 5
"g1153" 1262 36 369 621 1130 22 230 4 122 39
"g1154" 2783 1323 1431 4876 2341 1194 508 1237 969 1780
"g1155" 1691 18 10511 6 26614 47 2 20930 1843 257
"g1156" 4830 5950 8844 5018 10091 2353 2480 2642 2284 1758
"g1157" 5658 5190 2770 2652 4735 361 2568 710 2310 2892
"g1158" 976 236 407 1404 2330 340 718 724 1698 193
"g1159" 2948 4339 7247 8001 3856 2781 1450 730 2126 808
"g1160" 43 90 244 91 61 18 0 41 29 37
"g1161" 1011 1160 1938 606 742 246 237 508 395 109
"g1162" 181 230 658 666 235 125 361 344 499 262
"g1163" 18411 11531 16441 12562 28625 4336 5045 4017 3973 3280
"g1164" 48809 23753 56752 18845 58802 11926 11871 13459 18473 13090
"g1165" 7073 9955 10951 10987 16924 4147 3748 5331 6636 4000
"g1166" 169 29 122 56 106 14 8 13 38 14
"g1167" 60 53 87 107 142 21 33 26 52 31
"g1168" 12664 8213 28575 9727 21906 5920 11555 16767 22117 8642
"g1169" 6202 5664 5196 6167 5265 729 1181 1301 1163 1280
"g1170" 5678 4445 3832 3802 8262 1557 2847 2361 2357 2038
"g1171" 5105 5469 5495 2936 13783 3256 2516 3442 3497 3217
"g1172" 170 245 417 161 607 96 71 86 110 44
"g1173" 10183 6426 8748 6733 10881 3063 808 2871 1825 6184
"g1174" 358 186 221 101 256 69 59 150 70 85
"g1175" 76 47 7 19 14 5 1 2 7 2
"g1176" 621 618 629 546 390 122 251 68 111 133
"g1177" 53 228 235 96 450 99 159 343 87 157
"g1178" 44 2 71 10 27 3 2 1 1 5
"g1179" 212 65 41 50 248 194 160 67 62 37
"g1180" 1071 721 1535 1166 1080 236 370 335 574 264
"g1181" 929 482 898 1562 2375 522 156 138 155 443
"g1182" 467 30 0 4 184 1 1 2 15 1
"g1183" 1749 1312 1547 3773 319 159 738 66 779 238
"g1184" 909 154 40 219 105 59 50 60 118 9
"g1185" 3671 3435 5725 4185 8249 1306 2400 3111 2453 3809
"g1186" 11657 6839 19842 15910 18498 2674 3937 8413 6082 4631
"g1187" 39 13 42 8 12 5 4 11 30 9
"g1188" 88 0 0 10 0 97 0 22 10 20
"g1189" 1028 1404 1952 976 1191 149 179 166 339 160
"g1190" 16261 12264 8345 13902 17708 8609 7737 6921 5874 7810
"g1191" 6843 595 2765 1436 572 520 462 1414 637 308
"g1192" 2 2 3 7 17 10 8 3 6 1
"g1193" 35290 21484 18876 27075 27058 10596 7992 9431 11160 13166
"g1194" 0 1 6 4 66 10 1 3 20 0
"g1195" 9022 13312 18687 16574 3306 4229 3888 4501 7364 6883
"g1196" 0 0 0 0 0 0 0 0 0 807
"g1197" 6278 3761 3220 2961 3612 330 677 527 1252 649
"g1198" 74 51 87 81 235 14 7 11 32 5
"g1199" 11802 12075 10020 11595 11255 3136 2847 3171 6667 1841
"g1200" 2216 2272 1307 2388 7126 3236 4482 2340 1426 1788
"g1201" 15845 5920 10175 20039 26162 2072 1853 2113 6508 3223
"g1202" 119 46 87 113 240 10 8 11 48 16
"g1203" 17 4 31 2 31 5 0 0 37 17
"g1204" 3167 3503 4259 2263 7498 847 749 662 688 834
"g1205" 19578 21069 14240 19033 18452 4602 3145 2577 4377 4702
"g1206" 3748 32 27 7 213 2138 44 8 5222 2116
"g1207" 44 59 56 73 107 19 34 33 36 32
"g1208" 455 1095 103 1970 176 327 133 43 238 260
"g1209" 248 56 79 4 49 19 20 17 259 6
"g1210" 2721 1628 2152 1465 797 810 612 580 709 691
"g1211" 263 580 796 708 481 431 218 416 102 202
"g1212" 492 930 290 799 6617 717 621 200 374 133
"g1213" 510 750 497 711 1207 264 385 67 154 117
"g1214" 22961 15845 19423 23132 22457 8346 6848 9106 12300 9482
"g1215" 0 8 1 0 0 0 0 0 0 0
"g1216" 141 16 0 1089 5 0 49 4 0 0
"g1217" 86 100 126 41 78 28 26 53 24 19
"g1218" 23 51 131 33 55 15 12 13 11 26
"g1219" 20208 12165 20804 20655 30487 13108 7636 7008 16381 7504
"g1220" 27511 62763 77084 36526 49952 16888 29850 22627 22278 18239
"g1221" 164 522 328 464 372 67 48 101 146 61
"g1222" 2671 4364 8285 5309 8210 329 747 497 1766 768
"g1223" 335 231 565 434 405 103 81 59 5 66
"g1224" 717 1179 290 10 764 210 221 232 27 130
"g1225" 2605 2276 2367 2866 5205 1536 780 1095 1560 1125
"g1226" 21627 12594 14602 17977 11579 6219 6443 2545 8627 6437
"g1227" 5025 7561 7098 6746 10586 2225 1854 1441 2032 887
"g1228" 32 32 12 43 51 21 5 30 21 5
"g1229" 1651 822 786 1026 2795 370 348 386 618 588
"g1230" 12740 10349 4495 10778 12464 4494 1838 3335 3612 4224
"g1231" 3766 3529 4858 2924 7971 3372 2218 1078 3783 2374
"g1232" 18302 20816 23979 16336 17781 1618 2388 2588 3844 1485
"g1233" 10850 205 1816 8723 1880 2294 3764 2963 2545 1594
"g1234" 144 68 114 111 117 28 76 145 67 25
"g1235" 825 233 1690 1262 3208 551 71 2129 818 2172
"g1236" 331 195 150 105 602 68 36 184 205 40
"g1237" 3278 3965 3423 2513 3374 832 725 571 612 522
"g1238" 2272 1844 3025 2949 2663 662 567 806 1024 277
"g1239" 98 127 242 111 255 33 17 29 85 36
"g1240" 9 17 18 12 18 3 7 4 12 2
"g1241" 3886 2919 5935 4676 2413 1658 2413 2764 1874 1850
"g1242" 6 10 0 24 39 1 0 11 7 1
"g1243" 5362 5339 5658 4213 5742 979 542 868 1292 794
"g1244" 74 26 61 53 75 13 14 54 29 14
"g1245" 106 190 176 85 34 29 22 59 47 25
"g1246" 0 0 5 0 8 0 0 0 0 34
"g1247" 7167 5170 5319 5809 6517 1381 1031 1325 1833 1012
"g1248" 3762 2004 2984 3956 6279 1276 1286 934 1278 1304
"g1249" 411 304 277 147 595 233 272 164 282 167
"g1250" 1 24 33 45 3 5 2 8 18 1
"g1251" 4678 1423 6326 5790 8013 2545 2255 1601 1485 547
"g1252" 82796 36566 45670 60901 133095 19829 23263 26616 35021 18610
"g1253" 382 448 321 291 385 200 197 238 179 147
"g1254" 3297 1971 5847 2057 3675 704 736 598 523 441
"g1255" 117 68 119 69 68 19 42 46 80 26
"g1256" 72 23 35 3 9 15 3 11 29 10
"g1257" 4309 4084 8407 5616 7084 2015 2397 1997 2116 1778
"g1258" 7120 5070 15832 6375 24124 4295 3935 8580 6385 4734
"g1259" 211 136 173 186 326 120 69 83 103 83
"g1260" 21 29 204 43 22 8 14 18 24 6
"g1261" 7610 8851 11015 6055 10102 1531 2268 1367 3670 3191
"g1262" 368 78 34 63 251 40 44 47 53 29
"g1263" 77 104 33 37 381 55 84 16 22 7
"g1264" 12414 10392 13181 11198 19358 1955 1657 1745 2620 1798
"g1265" 5163 4790 6036 5649 6375 2420 1840 2376 2965 1968
"g1266" 4267 4210 5444 2867 3275 2068 1794 935 1913 1688
"g1267" 29370 28213 29216 16448 45990 4235 16067 5346 12427 16731
"g1268" 6 4 20 21 80 7 3 28 14 7
"g1269" 40231 15209 53820 48354 56275 14629 11257 5954 7422 8322
"g1270" 6573 3221 6763 3557 13767 3193 292 3123 3856 5063
"g1271" 1156 6325 7251 2180 13534 2265 1410 1038 1965 2815
"g1272" 32331 32303 26665 28169 33921 11924 9550 9043 14541 9061
"g1273" 503 186 852 234 887 354 105 124 89 59
"g1274" 10 11 10 13 47 9 7 4 13 1
"g1275" 5 108 201 112 49 17 6 16 22 32
"g1276" 763 802 1342 456 2318 386 184 214 196 170
"g1277" 968 1114 515 566 1084 143 225 136 330 219
"g1278" 6835 6816 5961 5313 9464 1794 1406 1656 1828 1621
"g1279" 1686 706 2507 1866 764 694 775 1059 595 1054
"g1280" 38554 36212 24362 34534 39694 12205 10405 7257 11394 6975
"g1281" 135 142 124 69 309 70 121 123 116 69
"g1282" 12413 10557 26231 16973 24443 6270 4484 5317 14057 5911
"g1283" 14320 8276 15638 13613 40234 6502 5380 3064 7538 6272
"g1284" 131 20 28 9 1 209 13 55 0 5
"g1285" 44 1 64 29 26 0 2 20 2 1
"g1286" 1929 2257 3091 1668 3704 932 923 907 1062 1537
"g1287" 42044 20007 17910 42271 44401 15133 17923 15416 28471 11101
"g1288" 6445 5845 7058 10513 3083 3117 1561 2351 3892 2195
"g1289" 3352 2366 2405 5060 4587 1581 1040 1059 3260 1932
"g1290" 2745 3927 3122 3285 4313 1168 653 1423 1142 1293
"g1291" 934 1096 1318 816 1293 304 454 287 344 193
"g1292" 158 52 248 129 362 194 117 267 135 79
"g1293" 221 121 414 196 429 122 130 98 120 103
"g1294" 331 191 85 401 299 130 25 119 44 45
"g1295" 48 29 42 24 46 25 11 17 11 47
"g1296" 132 9 246 11 10 39 5 12 0 14
"g1297" 56 46 35 49 156 67 13 30 105 119
"g1298" 274 335 787 684 1099 205 105 224 178 140
"g1299" 93 110 90 117 143 57 54 62 61 47
"g1300" 11324 10165 12986 8300 22692 7022 4140 4178 3821 3702
"g1301" 3789 5467 4971 7751 15181 7627 9992 6059 9473 6373
"g1302" 99 37 31 170 47 86 41 39 71 53
"g1303" 97 79 50 73 83 50 45 147 133 33
"g1304" 856 35 1600 2632 800 1439 1429 5 3159 113
"g1305" 62 43 37 86 387 82 47 25 67 34
"g1306" 14450 4459 20482 13662 21383 8110 5351 10481 20313 7635
"g1307" 1106 704 447 415 497 180 1065 184 1477 237
"g1308" 690 319 1094 74 55 591 201 492 144 485
"g1309" 1 28 32 22 36 3 25 0 13 12
"g1310" 2018 2186 4319 1759 3543 1306 2236 2026 1161 900
"g1311" 20 62 83 207 48 18 1 89 73 51
"g1312" 9291 6392 8588 9106 8761 5944 4178 6754 8126 6642
"g1313" 233 264 277 282 486 270 553 159 848 152
"g1314" 140 764 23 128 55 161 120 287 83 167
"g1315" 8 103 94 26 39 1 45 0 0 18
"g1316" 1491 2040 2729 1135 1704 1490 1187 2662 843 1487
"g1317" 4343 4034 4790 2621 2541 1759 1909 2363 5410 2607
"g1318" 200 91 2 99 116 128 211 153 107 264
"g1319" 321 198 497 182 2330 1109 419 111 576 568
"g1320" 365 196 307 240 394 140 116 88 386 110
"g1321" 95 55 3 0 20 1 0 12 8 0
"g1322" 12243 12261 12528 9704 18565 7812 5221 6715 11365 8759
"g1323" 5177 6819 6003 4343 10676 3457 3629 5514 7063 4740
"g1324" 683 369 1306 599 855 620 764 388 371 426
"g1325" 9853 7744 12675 12710 9753 6159 5594 9175 7995 9045
"g1326" 643 13 38 0 213 6 11 43 217 118
"g1327" 202 224 212 374 342 257 62 347 187 165
"g1328" 42555 35853 43026 28439 38156 28289 18950 29480 21324 23035
"g1329" 11539 5599 5119 6830 11638 6946 3146 2240 2109 7758
"g1330" 532 1568 3002 587 1597 662 349 981 1329 1334
"g1331" 18 17 34 50 30 17 23 23 58 24
"g1332" 2803 6830 3516 5770 4610 5090 3688 8049 12079 5578
"g1333" 69 9 6 7 6 10 13 22 5 2
"g1334" 400 763 889 974 1198 502 576 944 851 603
"g1335" 112576 156596 152379 185501 268361 140737 106993 124426 98161 85658
"g1336" 136 490 735 180 2736 224 399 1029 1277 99
"g1337" 0 0 0 0 2 0 2 34 107 0
"g1338" 642 213 1091 213 2670 2443 86 704 553 392
"g1339" 7491 4909 7842 5921 8132 4744 3364 6614 6562 3266
"g1340" 169 151 225 188 217 200 126 162 151 143
"g1341" 16624 9982 14522 12879 23571 17146 13131 10190 17698 11654
"g1342" 43582 30764 27151 40003 38248 21325 18574 39264 40437 24800
"g1343" 20 31 19 9 45 17 11 25 34 14
"g1344" 11535 7069 8370 9146 12445 6005 3605 5470 2943 3456
"g1345" 1075 259 492 532 1577 451 218 184 474 1131
"g1346" 7 114 27 80 54 27 8 7 33 11
"g1347" 8 26 124 170 300 110 49 46 86 47
"g1348" 170 140 237 229 200 46 145 46 186 80
"g1349" 112 50 118 103 312 39 12 146 56 72
"g1350" 6403 6482 4749 5373 6135 4532 3735 2800 4097 3239
"g1351" 26 120 337 3 69 6 3 12 0 0
"g1352" 28582 51083 20198 17974 74769 39253 35998 27649 30663 32762
"g1353" 299 280 82 324 221 120 98 206 188 6
"g1354" 71 140 126 74 39 100 70 54 121 43
"g1355" 50 162 691 213 412 74 302 711 253 556
"g1356" 1323 16 1244 334 1326 575 128 221 1504 0
"g1357" 11 117 14 18 2 101 49 44 72 86
"g1358" 1443 899 730 594 1030 669 1016 1119 816 461
"g1359" 19151 5775 8780 10833 9918 8895 8114 8445 8803 5333
"g1360" 537 358 346 365 455 385 219 325 574 315
"g1361" 154261 59101 95820 140015 138767 51677 39690 92224 103299 52957
"g1362" 702 1655 261 694 129 1103 55 263 304 254
"g1363" 45 198 65 25 29 29 20 109 48 137
"g1364" 2407 687 2148 1945 1505 1236 1394 1364 2373 1805
"g1365" 3138 718 417 2087 1650 297 955 1356 2263 553
"g1366" 40 5 28 55 2 16 3 21 61 6
"g1367" 24528 18216 28092 23474 29769 22203 15104 19033 27904 15867
"g1368" 735 5346 2598 1510 4962 4764 2566 578 5181 3250
"g1369" 3637 2816 1352 3303 5845 2121 3672 2314 2846 2330
"g1370" 2476 6675 16158 3666 21818 5106 4964 1443 7225 3220
"g1371" 3029 2602 2709 5221 3715 3599 4944 3596 5700 6065
"g1372" 88 177 152 31 325 51 136 2 648 18
"g1373" 29 28 29 14 3 9 2 4 18 3
"g1374" 158 892 666 1207 1850 1970 1676 2158 2431 914
"g1375" 718 1638 1530 3821 5007 1386 1596 1303 2879 787
"g1376" 39 15 88 119 75 71 17 36 89 131
"g1377" 67 156 120 117 118 61 62 30 127 30
"g1378" 981 1987 1460 450 2796 454 594 663 105 386
"g1379" 21 17 60 27 36 34 33 37 55 19
"g1380" 25671 25142 44130 39670 57194 33839 21706 33452 24568 30010
"g1381" 2179 1326 2200 1103 2531 1571 449 956 1058 718
"g1382" 1144146 727345 835683 810220 1902509 602630 706161 853280 1011532 560305
"g1383" 153 0 0 0 7 19 1 124 150 14
"g1384" 44 15 91 36 34 35 15 19 52 22
"g1385" 651 834 330 262 593 753 491 380 629 397
"g1386" 16 121 229 40 53 47 3 142 79 299
"g1387" 829 714 444 905 1708 833 977 994 703 1318
"g1388" 5299 2487 2826 2510 1618 3025 3647 3151 4909 8750
"g1389" 40805 39582 50596 24678 55420 21155 35308 16997 45997 48122
"g1390" 7 32 8 11 22 11 9 2 19 21
"g1391" 1202 993 1863 1199 1939 795 1177 890 1421 1181
"g1392" 202 445 8 147 1311 110 348 76 1024 145
"g1393" 185 107 107 288 283 47 138 83 290 201
"g1394" 26 113 18 23 148 52 62 100 40 50
"g1395" 52 288 31 83 43 73 36 255 115 171
"g1396" 9 30 2 27 57 4 33 58 9 48
"g1397" 1547 744 530 2562 1800 1564 917 1145 1871 1049
"g1398" 39 24 116 152 324 105 43 21 61 77
"g1399" 32 29 0 170 69 2 22 18 1258 6
"g1400" 818 1518 2365 1840 3818 1789 1841 2743 2198 1850
"g1401" 4040 2673 3373 4891 2687 1814 1489 4378 1739 1957
"g1402" 35 4 68 15 16 1 3 0 58 24
"g1403" 1586 978 1711 1597 2430 371 1462 1703 1899 1838
"g1404" 0 5 12 12 15 0 0 7 0 0
"g1405" 2975 498 1281 3948 1675 2052 1795 1088 2548 1753
"g1406" 21333 13073 33919 9715 20270 10301 9356 9823 19413 15793
"g1407" 205 2157 2159 1905 1291 837 1252 1282 493 792
"g1408" 430 275 271 297 438 224 91 205 411 170
"g1409" 1688 0 0 99 13 2 0 0 0 1
"g1410" 16079 12828 27920 17586 18727 16276 7188 13496 13488 10340
"g1411" 5225 4808 9230 4086 5653 5425 2948 4736 4485 5234
"g1412" 51565 28879 103569 46766 71774 35821 42526 54058 92028 27824
"g1413" 22 113 30 53 224 165 24 22 95 57
"g1414" 49545 20438 36947 51260 29849 44327 19245 34223 33037 24049
"g1415" 91 75 72 102 227 60 43 54 71 114
"g1416" 1699 3056 2757 2691 3166 1219 3332 1379 1633 945
