"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g1034" 877 2009 786 1185 1173 884 936 856 1188 636
"g1035" 130 258 146 166 354 36 154 30 79 186
"g1036" 222 160 178 171 255 180 134 153 141 88
"g1037" 2996 2303 3332 2878 3713 3136 2120 2564 2555 1620
"g1038" 154 532 342 138 220 177 80 112 148 56
"g1039" 2198 8146 983 421 14493 239 442 4213 2812 159
"g1040" 79 652 718 290 210 140 418 75 196 129
"g1041" 514 746 747 947 935 472 269 531 357 321
"g1042" 26 210 49 86 199 89 37 16 86 47
"g1043" 2201 2278 1291 1528 2002 957 749 736 1131 696
"g1044" 13349 7470 8214 8891 15568 7781 7294 6727 6013 4114
"g1045" 41 22 119 78 64 32 6 2 3 7
"g1046" 140 309 226 221 211 103 6 93 330 114
"g1047" 71 89 96 62 87 46 34 33 34 30
"g1048" 0 0 0 23 0 0 0 0 0 0
"g1049" 29 10 13 84 70 41 59 4 24 32
"g1050" 2737 4268 2136 1304 3248 2441 1735 2008 1210 904
"g1051" 25 31 25 46 46 22 4 19 27 19
"g1052" 542 759 878 638 1607 439 319 535 507 183
"g1053" 42041 59813 59390 73403 67451 43317 15873 23241 30861 18197
"g1054" 15878 15537 22377 18213 43519 9340 11353 4653 11769 3729
"g1055" 1638 6024 5251 6210 12223 6050 4691 4879 9231 2588
"g1056" 254 669 403 771 696 325 154 170 39 41
"g1057" 554 208 416 243 379 507 478 278 170 56
"g1058" 332 527 812 111 1292 198 75 16 247 85
"g1059" 3982 4053 3957 2096 3846 1094 2182 1119 1489 796
"g1060" 3392 5875 5591 1509 6193 7767 2347 3082 5449 3603
"g1061" 73 21 29 41 1 15 9 7 6 2
"g1062" 262 220 70 58 308 8 3 411 69 2
"g1063" 164 10 0 48 2 5 1 0 20 37
"g1064" 1383 195 734 397 105 797 268 366 118 299
"g1065" 1594 2944 2559 2414 2759 402 399 338 502 283
"g1066" 6465 10628 7910 6018 11857 9329 3968 6368 5663 2380
"g1067" 1370 2793 5032 7028 2633 352 1005 2071 933 874
"g1068" 7918 9239 8536 8270 15682 9367 3887 5007 3957 1794
"g1069" 3769 4989 5845 5242 8994 4064 2573 3228 2665 2316
"g1070" 8 2 34 84 42 11 0 16 0 13
"g1071" 1922 1771 777 2289 1394 580 227 242 410 101
"g1072" 82621 118496 109176 70855 156672 84407 144040 148630 99009 39323
"g1073" 3204 2884 2898 2508 3024 2436 871 1375 1064 772
"g1074" 173 965 852 1046 588 441 221 359 312 74
"g1075" 28366 33486 46076 32283 38987 32506 19355 29046 42418 16767
"g1076" 188 54 202 88 415 109 57 165 136 57
"g1077" 6775 6027 17273 6696 13364 6004 1061 1315 2710 1355
"g1078" 2581 3116 2943 3410 7707 4037 1476 1485 1916 1696
"g1079" 6 18 61 25 259 0 14 24 21 24
"g1080" 2910 3853 5840 6503 6587 1631 1408 1288 2724 1374
"g1081" 114 152 327 129 92 76 40 76 48 70
"g1082" 7680 15305 14762 24325 27094 7733 10083 15717 17984 6313
"g1083" 1197 1156 69 1792 1580 1044 467 261 125 1131
"g1084" 3943 6041 7577 5023 12952 5412 5389 4680 5888 2798
"g1085" 43797 52235 63332 49415 64160 44920 36752 37101 59400 36884
"g1086" 262 225 756 1080 1686 359 413 520 206 251
"g1087" 36 549 1924 0 2124 76 2879 257 693 704
"g1088" 41515 25275 99157 88415 56576 34472 24714 28042 36392 27286
"g1089" 938 1350 4139 6335 8784 3194 1541 1964 2695 1820
"g1090" 676 702 790 1153 922 1091 167 104 1641 221
"g1091" 104 76 84 56 111 80 36 31 50 36
"g1092" 167 83 48 18 126 18 4 30 2 8
"g1093" 8 2 0 1 0 0 134 81 924 13
"g1094" 226 1084 1535 590 1066 239 144 157 292 195
"g1095" 36 121 48 41 16 7 9 24 6 11
"g1096" 540 1153 414 532 891 1321 717 261 779 282
"g1097" 89 137 163 157 174 78 41 40 78 21
"g1098" 223 0 1 30 0 0 0 0 16 0
"g1099" 4 57 3 41 0 42 17 5 0 33
"g1100" 147 239 143 17 120 24 173 47 66 27
"g1101" 12259 27602 17532 16789 23660 6423 5672 4512 8793 3311
"g1102" 36971 17355 27533 20479 46609 14991 18363 14945 18570 11784
"g1103" 1385 4914 1105 10056 20252 1433 2583 2264 977 373
"g1104" 11934 9542 12557 7426 14700 3915 2450 3171 4229 1964
"g1105" 11297 12333 17650 15131 18277 8405 8224 13057 15793 6041
"g1106" 2521 4497 4595 3071 3866 2052 2259 2059 3555 883
"g1107" 131 227 81 121 183 150 69 46 84 34
"g1108" 732 923 1323 932 1319 520 450 437 568 302
"g1109" 5405 6222 9325 6866 11302 4879 4735 4867 5842 1543
"g1110" 1337 1533 1635 1085 2885 1020 866 894 1746 515
"g1111" 2885 138 2011 4337 2754 27 654 294 4557 2120
"g1112" 8814 7819 3306 5469 22664 1820 1285 3452 2730 1000
"g1113" 16 201 77 49 195 48 24 136 74 69
"g1114" 1866 1920 2647 1648 2721 1429 1245 1414 1770 1154
"g1115" 2104 1219 1652 1942 3315 2391 964 1031 713 442
"g1116" 919 553 1307 695 2156 231 167 572 487 179
"g1117" 74 38 161 44 101 29 48 66 71 27
"g1118" 14549 39321 15948 5009 39602 18456 2679 9902 3495 4279
"g1119" 1811 2177 1633 1981 3734 1540 1368 1536 1068 1132
"g1120" 6046 870 263 1151 1097 1748 152 310 699 45
"g1121" 281 308 253 248 337 127 182 211 225 74
"g1122" 17 35 105 67 245 57 60 20 6 14
"g1123" 335 567 235 206 419 72 86 75 125 90
"g1124" 267 352 314 258 384 52 52 116 241 82
"g1125" 16743 21735 20584 18935 26996 4266 3896 3596 6976 1901
"g1126" 1988 1751 2658 1450 2656 1050 834 716 1380 488
"g1127" 348 647 278 172 821 298 73 68 63 44
"g1128" 4134 7068 15800 13458 19897 10894 2041 8356 6665 5580
"g1129" 2227 1901 2145 1047 3071 550 806 1380 976 256
"g1130" 1247 2296 1710 1773 2639 834 686 767 784 393
"g1131" 10172 14139 12207 13703 10794 4445 5329 6144 6552 5334
"g1132" 6647 9108 11058 13901 9667 6845 4697 7620 15008 8681
"g1133" 14821 13009 20270 9437 17591 8181 6434 8107 5758 3831
"g1134" 13 44 56 19 57 25 14 20 24 10
"g1135" 22235 38011 29804 40786 18803 7831 2599 8239 4921 8925
"g1136" 50 52 288 30 0 20 12 61 19 2
"g1137" 6452 9973 7494 9273 7924 5437 3322 1577 5553 1639
"g1138" 649 2001 1516 536 1092 616 309 588 1039 378
"g1139" 1502 1710 3909 1534 1575 1152 923 903 1301 794
"g1140" 3854 5983 7992 3900 9788 4559 3803 3111 2655 7023
"g1141" 241 205 77 803 1182 691 0 553 102 3
"g1142" 3614 1471 919 1426 1574 590 154 610 480 151
"g1143" 275 147 203 195 361 148 42 103 159 62
"g1144" 131 55 144 100 51 35 6 19 9 0
"g1145" 30 11 12 2 40 12 8 16 1 4
"g1146" 31872 45936 36485 43143 42538 14706 14082 11384 23794 9710
"g1147" 65 20 49 125 71 30 31 45 23 35
"g1148" 4905 6006 8526 8579 9542 2678 1309 3149 3581 2528
"g1149" 4097 3850 3425 2629 4624 838 1965 3290 2797 1562
"g1150" 0 7 1 0 0 0 1 0 13 0
"g1151" 9232 9560 10143 7596 7989 2450 1759 1420 3974 1978
"g1152" 83 352 3718 57 26 109 185 315 480 0
"g1153" 24 10 25 2 7 11 16 0 46 11
"g1154" 27 15 53 58 50 15 38 12 35 7
"g1155" 36 49 51 67 56 28 8 14 41 10
"g1156" 9 8 10 13 17 12 5 9 13 5
"g1157" 3818 5859 5756 5770 5870 3021 3676 2255 2708 1782
"g1158" 169 149 128 151 178 74 77 58 95 116
"g1159" 145 197 67 40 34 29 37 40 93 26
"g1160" 1357 1283 1337 1272 959 530 332 137 508 373
"g1161" 3535 3696 3728 2624 2756 3258 1832 3871 3699 1852
"g1162" 751 201 1788 1010 940 366 255 133 1215 181
"g1163" 1 12 25 2 11 1 18 2 9 2
"g1164" 3031 642 5466 8448 3403 9560 2069 8632 6568 2754
"g1165" 8578 14286 16070 7805 12138 7741 4115 4051 5157 4025
"g1166" 1375 959 308 293 64 251 535 131 35 445
"g1167" 3307 4959 3402 3251 3966 2108 2848 1559 1355 1079
"g1168" 5718 15146 9481 10588 10103 5566 3258 4470 4893 2669
"g1169" 7128 9953 4011 3449 12506 1818 2665 2781 2941 1580
"g1170" 5954 6433 4782 10737 26233 12523 4230 5277 4192 2708
"g1171" 702 1748 692 568 1695 454 328 372 318 309
"g1172" 89 142 325 252 104 58 350 346 501 111
"g1173" 639 1042 1767 8549 3685 2242 3553 2494 1984 2463
"g1174" 22010 33655 46178 38148 54914 17304 16780 20976 13384 8320
"g1175" 15 244 125 647 6728 7 42 0 100 10
"g1176" 29 31 14 24 29 16 14 10 11 9
"g1177" 775 639 527 813 1317 114 179 227 215 124
"g1178" 1078 1218 955 819 1010 513 353 351 841 233
"g1179" 4347 6177 7684 5610 10562 3088 3089 2994 3461 1551
"g1180" 1589 952 2894 4173 2258 835 782 634 1081 640
"g1181" 16 16 17 5 58 16 7 5 1 3
"g1182" 327 736 383 460 404 528 337 421 580 481
"g1183" 2113 3239 2899 2178 3989 1207 875 943 503 539
"g1184" 3680 4798 8149 6420 8071 2387 1735 4283 1481 1306
"g1185" 857 912 2657 1249 3187 1248 832 1332 1288 889
"g1186" 37 507 139 374 514 89 226 153 161 70
"g1187" 1534 2458 922 2459 3317 2340 999 555 788 294
"g1188" 65 50 13 37 169 24 18 37 13 8
"g1189" 3554 6300 4247 5884 7164 794 730 491 1232 758
"g1190" 328 322 78 1005 374 121 41 64 9 206
"g1191" 220 208 4 27 425 85 6 214 213 50
"g1192" 22178 13315 23970 25301 35603 14386 15062 12032 16178 6230
"g1193" 2858 3838 1503 2971 3002 1163 434 659 1228 786
"g1194" 244 256 530 426 650 256 205 191 166 135
"g1195" 3732 5030 2749 3189 7214 5867 4377 1853 2818 1124
"g1196" 1244 1109 748 419 1137 752 314 296 443 297
"g1197" 11999 15253 10465 15477 37196 8689 4747 3769 7632 7131
"g1198" 39248 52158 32621 20306 17633 10150 5501 8660 14914 5371
"g1199" 16459 14247 9857 10070 19963 8308 5764 4014 9055 3868
"g1200" 80 192 53 92 63 35 9 29 10 30
"g1201" 10667 7361 1382 20168 28781 6760 1209 918 4643 3186
"g1202" 668 992 1197 275 1234 1019 874 1135 1227 450
"g1203" 7703 27646 15411 7184 10402 6195 5983 11858 6406 3341
"g1204" 9382 13193 9821 9626 6667 6401 2154 3451 2309 1737
"g1205" 25 2 8 115 19 11 8 21 8 14
"g1206" 123 91 153 98 232 110 70 151 98 69
"g1207" 2551 4261 5405 2056 3109 2360 2793 2347 3718 1441
"g1208" 6 165 38 6 213 87 10 20 1 6
"g1209" 2443 1851 2170 4260 1053 1966 668 731 890 332
"g1210" 41337 18759 22720 28837 16239 35336 10532 10476 10752 12367
"g1211" 49 2 5 2 92 4 1 50 18 2
"g1212" 4143 8773 9761 11979 7405 1603 2432 3357 2879 1865
"g1213" 83 94 171 93 74 43 43 41 60 18
"g1214" 203 65 701 478 501 110 68 101 267 42
"g1215" 100 4 19 54 42 22 4 1 25 58
"g1216" 22 76 246 86 45 66 8 25 42 37
"g1217" 475 759 43 159 2356 57 58 37 18 32
"g1218" 358 424 314 565 287 77 35 132 173 161
"g1219" 419 1055 560 403 385 1053 177 271 426 285
"g1220" 19934 41349 25113 22214 89089 38218 15086 16838 2891 11515
"g1221" 8 5 32 28 16 27 24 17 22 12
"g1222" 3991 7205 5558 2511 5243 2599 2978 1841 1404 1109
"g1223" 3085 7617 3835 7540 7920 3706 3119 5357 5165 2306
"g1224" 3699 3628 6279 6289 7564 2045 3818 2363 6543 3283
"g1225" 249 364 132 283 249 273 112 226 203 149
"g1226" 3533 4965 5010 6555 8654 3629 2908 3336 5853 3680
"g1227" 24 23 23 20 36 24 23 14 19 11
"g1228" 2194 5 1386 1854 810 1543 1476 1313 83 802
"g1229" 1448 1773 697 975 1279 694 414 564 496 231
"g1230" 1203 457 622 1595 5483 288 728 701 571 788
"g1231" 30 249 515 245 136 72 148 293 123 73
"g1232" 6726 5907 5743 10172 7061 6452 5817 4032 7232 3457
"g1233" 18 28 15 9 100 81 3 5 6 3
"g1234" 635 603 568 750 881 383 361 411 519 310
"g1235" 11474 14458 5810 6412 8329 9847 511 1450 1700 1918
"g1236" 202 20 1597 269 89 670 763 45 295 65
"g1237" 17089 17576 13234 10926 37022 14667 8982 7601 16268 7554
"g1238" 2025 2133 2208 1393 2950 2210 1618 2354 2207 1004
"g1239" 29902 25084 33452 6319 108738 13547 17668 10364 42998 18989
"g1240" 2031 2015 3565 1547 297 835 1962 2001 2295 1124
"g1241" 32 39 30 42 114 16 29 10 11 2
"g1242" 9 20 16 36 26 10 15 5 2 3
"g1243" 566 249 123 102 178 71 67 6 114 33
"g1244" 282 473 396 864 666 987 375 378 1371 467
"g1245" 15661 17914 24541 13699 31363 9674 5641 9276 11735 5360
"g1246" 307 393 237 173 625 55 58 49 72 23
"g1247" 3151 1445 1122 8642 6532 1013 1150 354 1398 545
"g1248" 2292 1524 1846 1313 2083 1283 409 499 1455 784
"g1249" 1122 1017 683 347 2571 1007 195 659 749 350
"g1250" 32235 20378 42819 34779 44146 20963 16097 18891 18522 9670
"g1251" 163 20 138 67 31 101 31 22 4 38
"g1252" 3637 4358 7464 5560 24305 5094 4626 3054 2698 3136
"g1253" 2845 4112 6566 1261 4733 1579 1682 1354 1948 1256
"g1254" 592 983 1152 469 1258 406 247 331 521 348
"g1255" 19806 18109 22291 15142 16457 9496 7995 8879 8325 9243
"g1256" 3884 3046 3606 3216 5351 3199 1248 2215 3308 1887
"g1257" 372 1216 522 273 1285 485 145 617 446 360
"g1258" 54 37 68 25 41 32 47 5 36 24
"g1259" 264 404 493 403 393 276 252 254 289 144
"g1260" 204 181 614 702 487 65 136 95 136 66
"g1261" 631 716 756 714 911 717 352 423 549 187
"g1262" 649 675 724 627 709 392 456 335 617 201
"g1263" 2803 2508 1652 2900 5114 2421 1413 2225 2295 1120
"g1264" 17 11 2 12 55 1 3 13 15 8
"g1265" 23076 27881 23700 21037 30384 19438 15724 16375 23568 12684
"g1266" 109 163 7 85 145 43 9 39 10 32
"g1267" 9993 16545 17243 11842 14892 15737 6352 7319 5839 4312
"g1268" 12680 13074 10360 10736 13812 9097 5780 8869 9624 4609
"g1269" 548 883 362 586 1333 514 582 393 343 226
"g1270" 455 870 315 745 739 565 194 406 691 280
"g1271" 17913 19365 13492 11061 22216 15883 9372 6989 10497 7232
"g1272" 443 872 591 393 992 428 320 454 565 202
"g1273" 25388 10620 14830 45127 117027 12510 16520 9940 20774 10268
"g1274" 240 479 477 1273 90 615 447 610 54 179
"g1275" 3185 2951 7323 4379 8275 6889 5498 3762 8889 717
"g1276" 2738 4163 5113 3457 4288 853 1078 1050 1233 1107
"g1277" 474 670 921 1217 1164 679 705 1074 826 361
"g1278" 47 27 38 67 24 13 3 14 14 1
"g1279" 8986 3497 15142 4873 1664 1949 1549 1834 3969 1881
"g1280" 39 54 137 70 94 85 24 42 34 55
"g1281" 1380 9382 3341 1825 2929 687 1463 570 1032 1133
"g1282" 349 473 954 298 623 719 245 163 451 217
"g1283" 25 461 84 168 143 39 11 89 49 35
"g1284" 19 26 42 31 17 25 37 2 16 7
"g1285" 2153 2374 2349 2311 4207 1933 2264 1474 2027 1554
"g1286" 645 1009 721 1252 832 1219 878 434 1539 434
"g1287" 2482 1253 1007 805 1840 1473 597 318 1047 190
"g1288" 11304 11273 14821 13059 21507 8608 4514 8847 5880 4249
"g1289" 7654 11358 10697 16275 13031 7655 3179 7674 7384 2187
"g1290" 418 920 553 1072 558 566 405 518 333 84
"g1291" 3949 5354 3927 3334 6428 2131 1546 1528 2452 1381
"g1292" 936 526 654 597 506 150 337 258 388 216
"g1293" 9320 13733 10437 15600 26027 10768 6108 4371 10128 3644
"g1294" 1083 1268 774 1327 1810 1027 601 880 856 426
"g1295" 23 41 13 11 11 20 14 3 4 3
"g1296" 10 7 26 41 15 14 19 4 0 6
"g1297" 157 105 19 34 259 99 113 71 81 15
"g1298" 783 647 424 637 752 163 479 325 390 296
"g1299" 25066 79860 20429 59462 70874 50176 33534 22686 15830 49685
"g1300" 32 13 15 9 13 17 0 42 30 14
"g1301" 446 647 117 175 102 886 421 122 673 157
"g1302" 6271 15588 7229 9122 15038 8205 4167 6378 5031 5754
"g1303" 269 932 212 400 633 677 290 671 448 299
"g1304" 652 905 133 697 1190 396 443 706 1585 460
"g1305" 2055 2235 2235 4022 3244 4751 848 4541 5341 1186
"g1306" 9 37 31 14 35 27 30 37 34 20
"g1307" 8432 7912 4766 4718 5539 3230 5227 9767 12264 5344
"g1308" 349 399 87 593 694 286 950 439 1218 477
"g1309" 676 762 966 792 1181 889 867 1144 1161 614
"g1310" 381 288 73 263 366 409 176 37 330 573
"g1311" 227 326 280 268 472 532 356 398 306 314
"g1312" 56 118 24 11 7 152 0 0 14 8
"g1313" 15 65 52 92 48 58 52 48 83 24
"g1314" 7591 10554 15783 22564 17457 23353 9259 16184 24371 6988
"g1315" 1141 1542 3034 1341 3147 1579 1428 2574 2940 1655
"g1316" 3 16 0 8 0 3 6 13 22 34
"g1317" 2173 1546 1834 1118 4443 3363 1967 2717 1384 1205
"g1318" 3285 2532 3990 1835 4867 4046 3083 3145 5393 1659
"g1319" 101 116 143 128 89 162 85 129 138 92
"g1320" 27 29 19 24 53 60 26 38 42 8
"g1321" 8537 12043 10735 7594 18906 12123 13738 9835 14161 12603
"g1322" 36 36 0 3 82 92 0 175 305 83
"g1323" 13757 14093 18162 11761 36064 19400 9100 25506 30537 12758
"g1324" 1724 2116 1935 3167 3160 777 2002 2426 3560 1929
"g1325" 4523 8163 7607 4932 4590 5946 3056 3994 16186 3641
"g1326" 15345 18616 15527 18462 16910 16486 11623 14282 18302 9872
"g1327" 153 135 345 944 1236 127 1909 859 471 176
"g1328" 1 12 16 0 11 11 6 24 2 10
"g1329" 6037 6296 5548 5879 6753 7953 4407 4564 7047 4468
"g1330" 419 299 233 767 1148 825 478 407 255 365
"g1331" 3010 7333 5924 4855 9942 13463 8138 6895 10460 4308
"g1332" 9469 6715 10662 8811 14718 13400 12214 11272 16111 9784
"g1333" 13 27 19 23 38 36 31 27 41 14
"g1334" 31 288 0 0 0 18 116 76 112 58
"g1335" 16667 31162 33275 32441 29761 50448 18857 19888 23111 23965
"g1336" 21138 21342 14880 10165 20107 13582 32646 14314 20220 17535
"g1337" 475 487 324 844 608 3380 574 885 550 504
"g1338" 3172 7378 5038 4694 8378 5207 5294 4869 7661 4465
"g1339" 371 28 139 292 336 201 316 380 540 255
"g1340" 881 1156 10139 714 30683 10567 6191 500 3131 5354
"g1341" 54 46 132 18 63 42 51 72 78 33
"g1342" 82 153 103 43 85 79 50 104 98 108
"g1343" 9 11 188 22 49 290 5 67 38 135
"g1344" 35 45 58 33 31 32 72 42 41 22
"g1345" 6003 4718 4592 4740 6775 5501 3086 7602 6142 3017
"g1346" 6578 838 3134 4857 3456 1860 2189 5347 2155 5262
"g1347" 131 4 62 2 22 61 43 51 71 40
"g1348" 25 46 68 15 34 93 7 40 62 146
"g1349" 723 1085 410 775 926 591 726 542 2530 762
"g1350" 554 709 579 468 950 1017 345 633 1304 615
"g1351" 28 49 34 38 38 52 28 54 61 35
"g1352" 7042 12559 9915 7248 15646 10710 8669 7662 10080 7232
"g1353" 2007 3958 3166 2131 7892 2629 4057 4438 7518 2635
"g1354" 1727 1559 4167 1661 1668 4729 2811 1971 3981 2151
"g1355" 549 643 436 405 391 826 625 421 558 476
"g1356" 5371 5988 17771 23883 10070 12103 6046 9480 968 5762
"g1357" 3901 2774 1656 1751 3317 5010 1263 1877 2436 553
"g1358" 760 1499 1279 2273 1709 1856 859 1883 1207 1118
"g1359" 4338 12045 5090 3598 13169 10065 4857 8429 17283 3157
"g1360" 9 81 60 2 40 1 6 42 67 3
"g1361" 7557 4341 4687 3159 5907 3428 5329 1530 9004 1404
"g1362" 30676 6434 8283 20058 25089 51831 21512 13709 16446 10956
"g1363" 1784 3441 2511 2661 3343 5641 2186 2427 5913 4856
"g1364" 1275 2720 1473 1841 2055 2007 2689 1950 3415 887
"g1365" 138 226 241 115 385 155 310 214 364 350
"g1366" 28950 34801 33221 26136 36637 39867 28361 40693 42770 21733
"g1367" 1505 2993 5033 1772 1592 3508 3253 3500 2579 1436
"g1368" 1255 2734 2984 2081 3001 3161 1603 2508 2290 1495
"g1369" 45 14 42 52 103 24 76 53 49 33
"g1370" 1011 1414 582 476 909 648 676 19 446 498
"g1371" 1044 2128 2247 3017 2320 3040 872 1575 2411 1385
"g1372" 17 19 19 17 27 31 21 24 35 12
"g1373" 634 389 175 49 71 1133 1154 160 118 1273
"g1374" 863 685 1438 1145 704 1668 1605 691 905 1269
"g1375" 644 891 872 274 1304 1656 220 123 442 329
"g1376" 960 1431 780 756 1297 1386 1047 1776 1824 991
"g1377" 0 19 0 0 406 0 0 87 0 653
"g1378" 182 384 186 153 225 243 118 486 173 197
"g1379" 517 664 828 467 944 1383 1001 836 914 553
"g1380" 47 24 6 10 118 9 48 12 74 10
"g1381" 794 532 709 1458 651 1354 936 1011 1248 747
"g1382" 1706 5258 2988 8039 5468 7369 3619 4028 2087 2021
"g1383" 232 277 736 532 748 1163 732 866 358 346
"g1384" 6214 9039 14062 5223 17310 9648 12178 10079 19810 8414
"g1385" 6 94 94 35 19 38 21 47 14 30
"g1386" 133 98 396 31 148 522 254 89 281 110
"g1387" 8252 11968 7064 16340 13832 13207 13646 20285 19965 6096
"g1388" 1164 769 928 1071 2067 751 1045 1013 2316 774
"g1389" 4486 6396 3480 16339 11764 5021 7663 6120 8355 9651
"g1390" 45 211 280 238 348 49 210 155 374 116
"g1391" 58 85 95 16 104 96 63 128 174 43
"g1392" 2048 2282 1283 3012 3121 2492 2302 1480 2273 512
"g1393" 99 158 141 41 250 290 114 76 93 46
"g1394" 2879 4409 2997 4344 6501 2670 5116 2390 3884 2426
"g1395" 3934 5540 3398 3686 6248 9044 5135 6456 7818 3867
"g1396" 1877 1992 1855 1666 2465 1809 1506 2388 3103 1181
"g1397" 30706 33224 17644 47314 44320 28213 25538 24942 41284 15034
"g1398" 373 517 313 521 644 441 325 702 554 441
"g1399" 358 252 253 371 395 189 40 368 72 263
"g1400" 172 231 167 165 180 130 138 66 167 93
"g1401" 917 847 2500 1480 1260 1408 821 248 2498 1560
"g1402" 15173 20475 20656 18965 26865 39739 12330 15531 20335 16826
"g1403" 3755 6153 6247 5472 8328 10448 7754 7215 4788 4104
"g1404" 1324 648 548 565 1419 1343 954 1940 716 241
"g1405" 12 4 43 43 32 6 19 19 100 7
"g1406" 5569 10655 6234 10306 9450 7782 8293 2801 10752 6345
"g1407" 766 794 636 704 1175 603 235 865 1951 807
"g1408" 64 99 55 129 79 136 148 130 102 50
"g1409" 47 168 139 87 230 424 115 137 90 153
"g1410" 9 19 51 123 15 14 30 2 1 20
"g1411" 85 178 223 82 273 269 88 152 181 206
"g1412" 5076 6174 2864 2964 1841 174 766 5023 3991 1106
"g1413" 98 70 496 199 187 149 205 70 437 53
"g1414" 460 1495 1032 588 1308 639 1481 1106 910 265
"g1415" 1271 596 1732 1263 2875 3392 2311 3203 1553 1843
"g1416" 67 22 3 13 12 0 58 66 61 1
"g1417" 195 429 346 227 380 652 801 200 450 827
"g1418" 303 126 146 163 110 320 125 212 33 18
"g1419" 1854 2260 631 1643 995 2243 1072 1371 2818 785
"g1420" 24 32 1 13 50 48 0 0 11 16
"g1421" 12 34 47 55 53 68 16 47 33 15
"g1422" 1566 1900 871 982 1668 3930 1567 1710 2396 870
"g1423" 12 15 71 0 0 5 2 65 11 13
"g1424" 4950 3379 4075 3797 4978 6049 4401 4066 6121 3193
"g1425" 150 233 127 132 156 75 80 95 125 114
"g1426" 1930 2598 3330 3418 4518 3930 3262 2615 4833 2031
"g1427" 42 86 73 99 196 76 111 95 155 76
"g1428" 34 104 90 9 271 69 5 142 38 142
"g1429" 3987 5303 4725 5037 5819 6251 5728 4543 7134 4146
"g1430" 374 7341 2794 1024 1352 5891 1538 2230 1080 6178
"g1431" 132 92 112 105 210 149 80 116 123 79
"g1432" 79 89 82 80 106 105 96 204 81 48
"g1433" 12767 11320 14023 11242 21567 24444 17954 14922 17128 15337
"g1434" 16 7 0 0 89 0 0 0 55 4
"g1435" 1298 1325 1579 1617 2581 2073 2065 1728 3065 1086
"g1436" 41 66 40 62 75 54 65 51 72 20
"g1437" 403 376 435 682 727 601 676 712 883 423
"g1438" 48 22 32 30 59 30 8 16 17 24
"g1439" 316 390 371 397 1396 1067 182 1112 855 325
"g1440" 163 95 198 135 392 365 178 266 261 215
"g1441" 1012 2250 338 387 2005 1429 323 655 204 1220
"g1442" 6441 10901 12715 15588 25003 13163 7592 13698 14583 11756
"g1443" 10252 6189 10806 8221 16853 8427 6055 10344 6179 6183
"g1444" 22392 27345 22920 13267 34714 17675 22756 21064 20047 9828
"g1445" 4082 12343 6872 9953 10442 12881 3484 6869 7155 2545
"g1446" 47004 35614 28321 25976 19160 38024 36878 43959 27784 17918
"g1447" 866 916 1659 537 725 1092 1038 679 952 587
"g1448" 6217 5648 9061 5127 4649 4432 4203 6260 6924 3901
"g1449" 10664 3554 8617 5400 3902 4012 7108 7756 4468 3199
"g1450" 6483 3520 2630 14578 8003 22769 1087 7673 23817 204
"g1451" 14 412 337 1029 444 359 692 1051 2043 1623
"g1452" 18480 9840 14808 17749 4251 23733 278 21802 29532 2606
"g1453" 264 667 106 104 610 348 87 826 287 27
"g1454" 1767 3904 2666 2091 3610 4225 2762 3109 3802 2280
"g1455" 21 3 49 14 64 2 0 24 42 11
"g1456" 2459 6305 3031 4685 4656 16266 6453 5709 7305 2412
"g1457" 13994 17083 26840 16416 20025 24499 17815 15887 23895 15597
"g1458" 2025 2548 2974 2701 2133 1956 2167 3100 4724 1784
"g1459" 8227 13671 8638 8931 13056 16866 9810 11553 15872 8578
"g1460" 1324 2175 1984 1777 2593 2061 1641 1757 2859 1965
"g1461" 2362 3412 2492 4525 7616 2785 2752 4277 1867 2652
"g1462" 7 944 266 78 23 802 143 6 0 0
"g1463" 22 58 20 70 92 18 24 75 46 29
"g1464" 349 374 456 411 431 545 583 511 492 192
"g1465" 8491 8347 6154 5770 7032 11508 5293 6309 10071 6313
"g1466" 3125 3321 2728 3218 3450 5217 3006 2970 4299 2385
"g1467" 117 131 173 141 290 234 214 215 368 148
"g1468" 4878 2563 5715 2260 4881 6681 3332 3263 5320 1604
"g1469" 34529 9957 22045 17095 22963 13341 27439 13718 28787 6771
"g1470" 270 211 458 249 613 412 131 449 535 265
"g1471" 9253 13454 4420 11543 6643 21057 9832 10356 26576 11342
"g1472" 215 140 216 760 193 406 58 496 271 45
"g1473" 749 1754 4940 2697 2268 1782 4714 3364 5128 1315
"g1474" 0 1646 453 958 26 313 20 2 414 1200
"g1475" 329 882 1433 36 118 399 85 196 156 108
"g1476" 20 25 10 25 40 18 40 33 27 19
"g1477" 31 38 32 59 72 46 59 89 67 50
"g1478" 5546 9150 6251 8991 7556 8047 5631 9552 9520 7447
"g1479" 13 55 16 52 44 5 2 83 10 14
"g1480" 303 440 614 294 396 327 383 536 403 342
"g1481" 83 58 33 94 136 73 445 1152 189 312
"g1482" 2220 3548 2738 3074 2292 5551 2533 3220 3493 3079
"g1483" 10224 15999 15321 11947 14850 15593 11340 15762 17477 8097
"g1484" 285 428 636 386 337 577 409 114 604 131
"g1485" 0 101 3 6 0 5 45 32 79 0
"g1486" 3233 3280 9431 749 2073 6461 7117 3083 8679 3510
"g1487" 1219 1757 2360 2359 2341 2964 3131 2675 1882 1500
