"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g3515" 32847 28345 38053 36176 22544 30627 25200 13094 57302 31224
"g3516" 28555 12548 6756 24518 20075 24277 12955 12852 8220 12146
"g3517" 135 259 195 358 114 214 86 149 257 236
"g3518" 31 43 69 103 41 59 10 79 46 50
"g3519" 608 673 731 657 466 405 310 369 713 588
"g3520" 894 760 1245 636 582 1227 480 426 904 834
"g3521" 9 16 34 130 35 88 5 3 10 6
"g3522" 571 67 7 287 135 116 102 249 472 145
"g3523" 3165 1127 3873 999 2623 1050 834 1728 973 1072
"g3524" 1977 3436 1724 1810 1145 1653 2262 1996 3951 1661
"g3525" 738 226 260 280 151 90 148 118 292 188
"g3526" 11333 8211 7230 10634 4494 3534 5895 6419 7060 15103
"g3527" 8282 5693 6754 6298 3006 9285 3729 4506 7822 8862
"g3528" 217 50 77 0 61 21 16 174 245 49
"g3529" 1615 2166 2303 1680 1010 1830 2040 1958 4364 3882
"g3530" 91311 87082 118514 148394 71979 89989 60724 75591 112454 91797
"g3531" 5251 2698 780 2867 755 1017 1548 2419 1670 683
"g3532" 63 64 41 23 67 44 21 54 70 39
"g3533" 74 0 21 27 0 0 10 0 6 84
"g3534" 6012 5312 5063 6794 4924 4805 4138 3825 7327 5631
"g3535" 1094 623 1918 645 631 685 317 836 1363 857
"g3536" 1 13 58 79 1 69 5 45 9 12
"g3537" 552 258 725 306 167 229 236 403 782 128
"g3538" 6 0 1 0 0 0 0 7 218 1
"g3539" 308 1119 464 863 733 265 489 319 429 541
"g3540" 1698 808 1718 953 143 680 261 436 614 1827
"g3541" 228 460 915 258 218 178 113 373 703 1141
"g3542" 333 178 204 125 148 39 199 139 204 242
"g3543" 6717 38821 11890 5227 6660 13570 23697 35899 30550 19650
"g3544" 1316 1035 636 1062 610 854 672 927 858 847
"g3545" 1205 621 497 713 518 387 360 370 1034 200
"g3546" 6426 4315 1022 11357 538 7330 2914 969 945 3094
"g3547" 14569 6030 8042 12078 5820 7309 5703 8238 8786 10835
"g3548" 2095 2366 1931 2562 1073 1305 1682 801 2573 1627
"g3549" 9667 8828 14934 14227 13026 6767 8893 5276 16562 15341
"g3550" 9504 4493 10103 12529 6307 12608 9970 6964 9311 9083
"g3551" 34486 12476 11438 10697 2151 10041 18424 2978 7874 6157
"g3552" 14927 6711 8882 12883 5999 8402 5254 8898 15289 10602
"g3553" 32612 22573 47265 49396 29706 35453 21117 28223 50525 38054
"g3554" 8174 6705 5761 5966 3742 2771 5184 5068 8958 4378
"g3555" 63 189 221 295 165 127 53 57 154 80
"g3556" 88 35 40 43 31 35 5 39 40 25
"g3557" 12708 7710 14247 15479 8847 8387 6309 6701 15701 10830
"g3558" 75 402 208 539 12 123 274 232 287 42
"g3559" 353 148 273 135 350 174 187 174 178 635
"g3560" 99 578 855 109 616 1089 573 638 263 149
"g3561" 8272 9052 11258 9908 2059 10898 5617 11290 4763 10721
"g3562" 20131 8026 16676 11319 5384 4309 6736 4450 14074 6411
"g3563" 9894 9672 10919 2281 3219 5595 3104 7140 2317 6227
"g3564" 802 397 166 449 292 435 132 501 714 468
"g3565" 321 99 196 274 108 188 65 248 194 112
"g3566" 35252 15623 14081 30466 10904 18301 23488 23881 38514 24485
"g3567" 248 161 305 29 94 176 186 30 433 41
"g3568" 1007 920 553 1929 855 1271 482 378 1771 1095
"g3569" 230 455 92 548 153 138 143 333 111 25
"g3570" 7302 5223 4419 2321 1522 10260 1382 4075 3965 4789
"g3571" 1674 3887 10856 2901 1495 6147 5513 18126 4146 1966
"g3572" 0 0 19 31 19 47 8 31 30 19
"g3573" 5316 2483 3529 4214 2759 4022 2376 2365 4021 3994
"g3574" 12970 5919 12213 9283 10266 13481 5344 4542 9848 15068
"g3575" 716 905 730 1429 941 392 929 950 435 747
"g3576" 664 398 154 263 84 357 49 95 135 376
"g3577" 326 241 217 194 182 308 219 213 435 190
"g3578" 7808 11177 598 6923 1243 468 259 1611 17476 4199
"g3579" 297 167 67 662 344 376 434 622 543 237
"g3580" 5619 3255 4342 5296 2407 1982 2294 2408 4133 2580
"g3581" 1413 1017 1111 589 650 946 437 893 1282 715
"g3582" 35 146 26 193 271 404 5 98 114 20
"g3583" 13796 14693 14023 12933 7835 18845 16193 7151 19421 18226
"g3584" 18374 15156 12181 13250 12081 11778 12172 8615 15325 9189
"g3585" 1920 1708 527 267 1159 96 592 770 939 622
"g3586" 4935 4760 5189 5919 3783 3766 2535 2484 6744 7090
"g3587" 352 246 196 410 29 284 274 281 280 69
"g3588" 1019 581 730 1081 559 625 341 578 810 532
"g3589" 2179 902 1429 1180 863 1576 591 938 1921 815
"g3590" 3213 2265 5659 4319 2004 3369 2166 858 2821 4832
"g3591" 832 321 710 409 319 702 342 540 752 475
"g3592" 6173 5350 5300 4329 3457 3543 5423 2875 4965 3830
"g3593" 4809 3541 4980 8820 1307 651 2115 3733 11669 3034
"g3594" 117 105 140 121 43 79 67 59 158 65
"g3595" 147 33 28 124 35 17 25 35 122 76
"g3596" 331 243 57 79 0 124 85 401 31 154
"g3597" 21866 19311 18346 21966 10252 21546 19720 14437 27283 27093
"g3598" 392 326 711 477 523 455 375 252 526 274
"g3599" 3933 2430 3859 2598 3178 3532 2292 1747 7054 2742
"g3600" 3 43 45 7 9 24 22 39 0 1
"g3601" 31 11 6 4 11 2 17 20 13 32
"g3602" 9991 12781 9522 9739 6761 8963 4793 5129 8645 5574
"g3603" 968 477 416 724 323 509 351 436 836 431
"g3604" 553 524 516 449 253 214 253 446 670 583
"g3605" 7946 7088 8149 10420 4644 5651 4715 3876 10157 6242
"g3606" 1929 2581 3332 6258 4406 4071 2383 3202 5709 5374
"g3607" 115 14 65 0 49 45 17 76 10 121
"g3608" 7 74 326 43 68 5 5 21 22 25
"g3609" 9758 8765 4445 7609 3044 4700 6663 4354 6371 7051
"g3610" 9094 6654 12847 14741 8474 8250 5699 6617 12277 12311
"g3611" 11369 3961 7028 15842 4040 4108 5236 2654 5962 14135
"g3612" 13462 13237 13157 8476 5618 11714 2843 11417 14269 13729
"g3613" 480 510 207 114 158 293 35 108 203 1
"g3614" 11899 7500 20855 19096 6005 8127 7606 13334 21440 6644
"g3615" 48856 29082 53478 43163 27346 26936 26092 22011 44248 41685
"g3616" 1106 1270 687 1185 544 558 668 366 933 1307
"g3617" 434 236 96 247 88 121 65 196 251 181
"g3618" 55 23 9 1 4 14 9 27 49 35
"g3619" 13300 6965 10463 11464 11780 6620 10490 6151 18579 12135
"g3620" 263 123 273 309 168 107 162 162 364 148
"g3621" 325 332 210 567 274 219 165 192 355 353
"g3622" 143 91 178 193 56 175 112 102 231 132
"g3623" 20775 13982 15019 12570 9774 8690 6866 11574 16365 11979
"g3624" 12946 8542 10911 10199 7049 7536 5771 10467 9951 7263
"g3625" 53515 27904 38424 48756 12671 21957 13644 24118 52201 23731
"g3626" 23 14 12 15 12 17 13 19 28 18
"g3627" 51942 31301 45004 60527 34619 26295 27005 31262 56427 46735
"g3628" 29035 21851 8517 12935 8365 4906 13301 6693 13611 10773
"g3629" 351 318 171 525 155 182 168 220 417 397
"g3630" 8588 5465 5508 7324 3742 6272 4545 6476 6855 3884
"g3631" 312 150 154 256 90 146 86 110 124 159
"g3632" 63 10 5 8 64 3 0 125 0 0
"g3633" 18332 11775 14990 14257 8208 14380 10375 10136 11416 15411
"g3634" 40424 13861 30276 34566 21030 14357 21448 21930 11827 32581
"g3635" 654 689 923 756 375 267 663 428 461 674
"g3636" 12994 3530 4531 8514 4694 5097 3094 3991 8224 4275
"g3637" 169 270 343 434 107 103 183 212 153 124
"g3638" 1028 8 313 171 70 63 25 387 40 3079
"g3639" 42 8 7 60 11 17 103 0 118 17
"g3640" 10378 11068 3252 8499 4853 5255 1397 1300 3410 3197
"g3641" 1172 671 1583 711 576 847 422 620 1851 648
"g3642" 35936 21732 35673 29499 16751 20944 19248 25763 42754 15653
"g3643" 490 4 183 92 139 62 60 15 84 142
"g3644" 14302 12739 6997 14194 6368 10568 2501 6431 14248 10080
"g3645" 180 115 297 500 189 113 110 136 322 360
"g3646" 168 501 549 1161 316 342 507 174 318 229
"g3647" 0 156 77 5 24 171 11 66 43 5
"g3648" 18940 11943 12614 14527 11962 14219 9150 14012 21643 14711
"g3649" 56 69 133 51 23 91 25 17 158 66
"g3650" 2 25 8 2 3 186 2 167 101 8
"g3651" 835 165 156 366 503 163 140 235 212 336
"g3652" 988 247 490 1254 439 491 366 429 395 471
"g3653" 294135 146251 150528 70972 60281 199155 111017 49198 142054 63713
"g3654" 154 763 226 275 162 74 434 307 28 857
"g3655" 176 39 361 348 61 601 24 27 82 162
"g3656" 2381 1410 1641 2420 1334 996 481 1236 1357 1383
"g3657" 97 71 168 249 119 95 110 98 125 177
"g3658" 1259 33 2831 258 868 889 174 376 1737 1172
"g3659" 26384 10331 10182 28338 28196 27938 12634 13299 36333 6739
"g3660" 0 7 13 21 3 38 1 5 21 34
"g3661" 22248 19481 13426 17644 17461 18722 12642 11584 14112 21988
"g3662" 625 309 436 469 151 398 277 305 464 441
"g3663" 664 107 52 249 68 312 122 170 196 301
"g3664" 12891 9522 1105 9625 6251 3081 7726 2570 9169 4415
"g3665" 314 263 327 274 197 147 176 65 469 532
"g3666" 4643 2118 4434 3376 2628 3169 3212 2808 6942 3691
"g3667" 208 368 181 310 154 304 105 162 324 170
"g3668" 1077 2241 1260 3323 789 318 185 252 2202 3998
"g3669" 59967 68977 49603 42960 32618 45621 68257 54027 39340 47248
"g3670" 635 536 172 391 428 125 195 212 354 216
"g3671" 2246 1790 2125 1502 929 1056 1489 778 2543 1768
"g3672" 7697 3875 5208 6444 4317 3471 2258 3250 4784 6796
"g3673" 1280 826 924 736 656 388 242 651 373 886
"g3674" 30509 20956 16587 30738 13903 17050 11504 12142 19018 18360
"g3675" 186 224 86 49 437 269 126 190 941 37
"g3676" 7 21 17 1 11 4 7 18 121 31
"g3677" 931 1186 2453 871 554 1343 1705 562 1548 2615
"g3678" 3194 577 2567 591 1197 667 929 1216 1018 1447
"g3679" 16 19 11 10 15 37 40 34 24 46
"g3680" 25750 22203 43974 33745 29415 14492 15830 55861 33066 15798
"g3681" 9684 7918 7353 8688 5321 5253 4688 4672 6249 9072
"g3682" 42618 17728 25612 30038 14472 15293 27890 20771 34111 41966
"g3683" 14964 8753 13092 9084 10393 5646 6511 6375 20959 11446
"g3684" 74 74 712 196 79 59 134 81 176 138
"g3685" 12861 9036 21807 8116 5737 5040 7988 6680 16028 9022
"g3686" 592 697 287 65 235 984 187 363 224 237
"g3687" 8696 10668 7126 4076 5779 6995 5631 4985 10492 8068
"g3688" 304 109 245 111 181 92 194 132 87 260
"g3689" 10362 5055 7381 11393 4552 6569 9040 6276 5406 6872
"g3690" 49190 47083 38759 48089 28447 48859 36589 30079 69668 33314
"g3691" 78 320 517 8 2 25 15 72 83 249
"g3692" 417 270 87 875 194 222 268 382 168 546
"g3693" 203 391 230 42 26 20 284 126 147 251
"g3694" 6032 2732 2996 4482 4976 2122 2872 2492 4949 5382
"g3695" 1239 1839 335 2051 1167 1204 1118 2593 3002 2219
"g3696" 17563 4155 12977 11463 4462 16189 10096 9360 7842 7629
"g3697" 12777 6503 7488 5772 4266 4585 7983 7712 8523 7948
"g3698" 45 78 90 166 43 74 46 98 66 288
"g3699" 295 56 99 429 23 52 18 28 592 66
"g3700" 92 19 75 92 11 40 20 150 51 9
"g3701" 26 88 26 161 171 91 77 109 44 53
"g3702" 56 14 10 45 36 24 1 16 18 31
"g3703" 87 121 63 185 105 189 4 2 80 263
"g3704" 689 125 2088 410 331 863 218 762 1484 822
"g3705" 68 33 19 73 7 32 1 13 2 17
"g3706" 1367 505 588 656 681 518 506 400 929 598
"g3707" 636 257 476 449 241 633 257 579 584 291
"g3708" 397 259 384 344 322 386 338 380 349 555
"g3709" 232 44 197 790 105 371 152 536 1006 158
"g3710" 8385 3107 4951 6584 2869 6309 2405 3258 3107 6584
"g3711" 69 10 6 29 18 45 0 6 50 33
"g3712" 4631 3611 4732 2839 2760 4330 1806 2930 2924 3698
"g3713" 3148 11467 836 643 1979 83 121 1630 1713 1776
"g3714" 34 28 28 30 21 23 13 21 47 44
"g3715" 90 37 89 71 56 40 30 37 58 45
"g3716" 5591 5725 7763 6918 3461 6263 3254 5116 6368 5234
"g3717" 457 318 411 516 206 201 176 421 692 257
"g3718" 663 478 349 464 326 242 254 229 402 447
"g3719" 34110 35636 22678 33554 23359 12147 14043 20316 14190 25842
"g3720" 735 883 864 746 269 217 255 663 517 556
"g3721" 18970 12638 21769 16209 6254 13317 6714 12114 18363 13519
"g3722" 2461 1267 2305 2510 1029 1394 1371 1446 1546 2040
"g3723" 31 57 441 76 195 27 186 116 168 6
"g3724" 23163 4814 18865 15099 13241 12018 10658 13139 14726 13030
"g3725" 5 17 0 0 0 1 24 8 6 0
"g3726" 1179 1054 484 1567 1609 654 1105 1023 707 1658
"g3727" 82 31 29 13 58 60 21 23 63 18
"g3728" 3245 1934 6344 260 177 953 1134 1170 2801 960
"g3729" 19 23 5 14 38 12 44 4 108 13
"g3730" 57 43 57 27 32 48 45 28 48 15
"g3731" 10492 12805 12940 13466 10259 10649 7518 12029 14570 10019
"g3732" 20796 21101 16189 23194 10537 10800 10459 14805 29601 23203
"g3733" 1376 1331 1489 846 685 1000 973 1006 2094 616
"g3734" 5854 1981 2714 4790 2556 3022 1672 2491 3168 2507
"g3735" 42798 13935 32981 14455 15104 9031 14282 16836 29266 8086
"g3736" 6191 2581 5338 3189 6015 3607 1811 4013 7395 4051
"g3737" 50 40 46 45 8 30 11 30 66 37
"g3738" 2141 1696 1167 1694 648 525 1160 1145 1217 1377
"g3739" 3733 2359 1065 2158 783 991 1035 2128 2321 2976
"g3740" 50 43 11 88 19 9 27 30 37 38
"g3741" 13447 13295 21492 16206 8047 8271 7503 9323 13187 13526
"g3742" 389 428 77 46 140 41 305 115 782 411
"g3743" 15147 12224 8464 19635 5018 6735 9523 2530 22029 8766
"g3744" 41 129 316 368 104 230 152 50 264 115
"g3745" 49 69 40 30 11 9 29 28 29 25
"g3746" 4367 5037 5822 3881 5143 4017 1764 2632 6136 7604
"g3747" 68984 53911 65390 68226 35301 34076 38233 50175 72513 45985
"g3748" 5085 5055 4544 4481 3559 3252 1601 3198 3012 3590
"g3749" 331 1443 956 250 1197 116 7600 197 1596 4277
"g3750" 19728 9567 17493 15895 12770 22061 15165 9654 12189 26271
"g3751" 16054 7934 5444 15014 4558 13470 5543 6581 18677 9556
"g3752" 1548 397 513 1104 556 1099 1030 256 489 907
"g3753" 823 1208 1139 2746 635 1539 1046 855 937 1243
"g3754" 53 123 45 325 3 4 24 70 177 6
"g3755" 158 6 2 63 28 52 0 76 50 261
"g3756" 11402 6119 11414 7728 4548 6305 7300 6272 10020 7747
"g3757" 484 158 151 349 293 563 253 251 309 520
"g3758" 47589 46152 54834 46352 36681 41003 40209 34767 57656 45838
"g3759" 165 102 713 510 451 152 50 185 426 338
"g3760" 434 463 574 610 280 812 320 589 328 704
"g3761" 395 356 574 502 245 323 190 340 338 330
"g3762" 6318 2759 1128 2360 1085 3810 2299 1708 2517 4251
"g3763" 48 6 9 8 1 13 7 11 6 31
"g3764" 155 25 143 16 37 14 30 22 63 75
"g3765" 349 12 9 41 60 1 17 42 118 161
"g3766" 532 721 364 571 296 434 387 351 545 552
"g3767" 2299 2289 2684 3978 1560 2124 1712 1649 3484 2331
"g3768" 2395 6145 5656 6319 2628 2505 3894 2083 4024 3652
"g3769" 10523 5265 7100 10398 5347 6929 4687 5713 10253 7733
"g3770" 1781 1272 998 1455 1084 1575 1175 1485 1927 1054
"g3771" 8168 4775 7644 8914 3477 4426 4563 4703 7873 5714
"g3772" 11726 12337 8554 7379 4589 18488 8948 5020 12883 7275
"g3773" 24624 3567 11569 29690 5096 10240 8987 9987 21838 20823
"g3774" 255 353 146 2851 573 2119 176 90 5224 5886
"g3775" 931 237 1495 10 85 27 3892 125 739 458
"g3776" 4 0 2 13 0 1469 1 2 0 0
"g3777" 7262 2543 3732 4812 1592 3576 5642 1452 5039 1612
"g3778" 213 4763 2389 971 1384 1807 101 1450 3405 1213
"g3779" 52 27 47 47 34 25 6 25 14 57
"g3780" 16852 13349 17460 23549 16423 24741 7941 18878 78884 12725
"g3781" 10736 4019 5652 4581 3422 2941 2156 5988 6228 2696
"g3782" 60101 30469 31875 47384 29177 29690 24869 31109 50832 23311
"g3783" 92 830 412 400 90 95 67 107 88 604
"g3784" 45 161 18 14 28 6 156 54 3 20
"g3785" 554 563 909 1072 619 293 729 674 1115 762
"g3786" 11144 6885 6934 29166 5959 5608 6732 2849 3025 1906
"g3787" 15 17 13 11 24 52 26 22 21 57
"g3788" 147 96 139 193 144 74 47 25 153 50
"g3789" 2116 1459 1616 180 1049 2593 162 328 304 3595
"g3790" 31428 16687 18182 27326 13362 14786 13999 13973 19866 22400
"g3791" 2038 1371 2654 2907 1005 1843 1275 1894 3874 2063
"g3792" 46846 32461 29153 50227 21708 27916 15781 34520 79153 10837
"g3793" 3809 3063 4804 5156 1841 2197 2056 2200 2673 4141
"g3794" 5962 5343 4428 6552 3867 5703 4284 3312 9568 8169
"g3795" 11998 4138 8768 2321 4731 5642 477 479 15479 2574
"g3796" 1516 1269 2982 2567 2737 2524 610 2493 5291 4568
"g3797" 31 12 57 92 23 7 8 20 50 13
"g3798" 222 377 708 682 210 147 207 189 536 183
"g3799" 1118 1031 1418 1304 810 1140 2325 384 768 440
"g3800" 6869 6392 7280 7193 3198 2369 2421 3457 10087 7792
"g3801" 2964 1754 3168 2634 1609 2130 1929 1099 4373 1980
"g3802" 1105 1699 1635 2050 842 934 917 1419 1778 1578
"g3803" 83 105 100 100 37 27 52 92 164 39
"g3804" 49 29 42 52 31 32 24 37 56 46
"g3805" 87375 33920 55865 30848 24621 32610 26918 48506 33494 52759
"g3806" 2225 1314 1832 1534 2040 1604 1276 1278 1138 1183
"g3807" 1418 54 160 187 93 215 312 110 1102 739
"g3808" 3267 1027 253 3945 820 1460 426 465 1730 4426
"g3809" 1235 864 517 1181 518 865 336 682 1294 570
"g3810" 4677 1657 1231 6260 319 1049 2704 1721 6919 3350
"g3811" 39202 14973 33352 28151 16251 18664 17020 15822 11664 9653
"g3812" 17166 12739 11950 15170 7209 10437 6527 8950 11873 14061
"g3813" 53 58 82 321 125 87 133 31 5 44
"g3814" 17620 13563 16103 18832 6722 11326 9521 13117 19035 15008
"g3815" 6831 8761 3535 11720 374 8746 8866 9171 3834 10840
"g3816" 76 65 84 83 43 69 38 47 109 112
"g3817" 176 61 42 128 40 8 83 32 55 43
"g3818" 970 809 514 830 347 681 633 203 1647 639
"g3819" 69 70 97 117 56 23 25 38 60 57
"g3820" 9620 3801 6787 8995 4378 10320 5112 4414 10285 8672
"g3821" 34084 6563 18788 11497 10486 13656 5936 7728 17773 10714
"g3822" 1 3 5 148 288 293 541 7 0 0
"g3823" 324 234 328 331 55 171 440 410 362 227
"g3824" 2632 3504 3994 1647 1728 1180 1498 1920 11202 3898
"g3825" 560 159 378 375 455 168 316 361 261 483
"g3826" 35 10 5 12 6 36 32 17 21 45
"g3827" 224 237 72 333 76 216 59 75 354 268
"g3828" 6103 667 2643 7543 1492 136 3709 2417 3633 1959
"g3829" 10002 3408 7350 5794 6892 1736 3514 4560 7867 9056
"g3830" 283 133 114 221 91 88 71 165 108 122
"g3831" 1442 723 1655 1708 798 1097 1279 1726 1478 1708
"g3832" 20 14 15 19 10 10 17 11 23 15
"g3833" 32125 26839 26708 64936 28290 32456 21389 18124 37516 39749
"g3834" 72 135 161 102 83 56 122 267 90 264
"g3835" 148 85 116 179 157 31 173 135 166 226
"g3836" 14028 8156 8993 20275 10598 17169 12032 16620 29010 24770
"g3837" 9338 5570 5674 13334 5839 6867 3861 4694 10570 7761
"g3838" 4478 4096 4709 3038 3491 3979 1972 1993 2501 3257
"g3839" 445 250 127 698 207 689 173 223 433 245
"g3840" 141 429 216 127 170 327 171 151 806 151
"g3841" 66 213 158 1579 443 58 587 738 488 279
"g3842" 1593 1792 2601 1718 1346 2280 862 1748 2039 2144
"g3843" 25 21 38 32 16 28 19 39 43 20
"g3844" 2683 3096 2439 610 1245 200 806 826 1872 2404
"g3845" 257 555 300 614 561 732 64 261 121 34
"g3846" 9 13 27 91 55 3 20 104 20 223
"g3847" 8 11 21 61 36 62 9 53 52 62
"g3848" 18 20 101 164 57 195 38 99 103 27
"g3849" 11407 7424 6171 12002 4662 10901 5200 4424 10129 8541
"g3850" 834 187 480 527 275 202 131 135 445 111
"g3851" 1827 1538 1929 1952 1215 902 1054 1076 2520 1721
"g3852" 9975 5392 9515 5673 13611 16786 8290 11768 10938 8516
"g3853" 111 22 56 93 10 5 6 26 14 9
"g3854" 6335 3651 4295 6825 5452 5817 5223 3563 1772 19823
"g3855" 5904 5303 8917 3382 5928 7260 2620 4377 2059 3272
"g3856" 583 3138 1091 3070 1765 1667 2721 1804 3738 2993
"g3857" 699 858 1225 1464 547 160 392 306 811 260
"g3858" 22392 26294 9615 59149 6657 6452 7706 5357 24785 34214
"g3859" 72 238 194 451 212 430 82 211 103 201
"g3860" 445 53 247 72 171 1351 88 75 825 730
"g3861" 2345 854 804 466 858 303 259 441 971 17
"g3862" 50 22 37 262 383 119 97 6 84 76
"g3863" 7953 7489 24097 30400 6804 4803 6207 6812 27240 11602
"g3864" 954 1390 934 1078 757 1005 532 892 1812 901
"g3865" 4647 1696 5791 2459 2219 5784 2497 3431 8218 5614
"g3866" 1298 494 865 1230 424 475 627 875 983 825
"g3867" 186 594 412 489 167 132 345 49 386 157
"g3868" 149592 100668 74130 148658 37522 90685 55751 93630 164873 53203
"g3869" 267 9 130 2 60 160 0 269 108 0
"g3870" 1046 788 505 590 525 507 353 675 643 300
"g3871" 3896 2755 3006 4037 1881 3213 1975 2738 3965 3601
"g3872" 7741 7851 13722 14684 5761 4923 9219 7915 11260 15617
"g3873" 124 5 135 27 12 12 5 11 10 3
"g3874" 376 648 541 354 115 81 29 28 110 41
"g3875" 71 18 20 68 54 26 15 54 52 23
"g3876" 14608 12701 17275 15668 10470 11681 8435 10442 17164 13141
"g3877" 2227 560 1829 2164 1104 1547 1028 896 2209 1802
"g3878" 2572 1145 1397 1372 844 687 468 678 906 412
"g3879" 1336 1089 650 229 204 252 298 236 74 137
"g3880" 1068 466 994 1157 530 525 477 294 1049 1099
"g3881" 34269 21668 26361 28908 17702 23845 13596 20187 37291 17661
"g3882" 314 19 5 423 22 0 17 3 47 70
"g3883" 238 232 134 154 61 31 8 527 1 40
"g3884" 53071 35497 45712 52336 22126 28983 19522 27732 41593 28380
"g3885" 660 630 138 602 553 729 540 264 443 291
"g3886" 1030 202 409 147 193 35 41 165 752 790
"g3887" 21 0 125 0 87 0 167 8 0 4
"g3888" 4448 2324 5912 5541 2850 2330 3061 3327 3341 2895
"g3889" 1255 877 2246 1573 702 981 575 651 2511 938
"g3890" 24095 25077 7735 23209 14896 22861 9864 7881 34419 17716
"g3891" 824 329 651 83 460 192 538 334 561 290
"g3892" 3681 716 2477 2754 1064 822 1494 1650 2284 1641
"g3893" 99241 58426 88463 63874 39273 33643 56004 26771 99916 55163
"g3894" 246 54 220 166 145 84 99 324 640 435
"g3895" 644 632 938 1108 263 1250 539 310 611 670
"g3896" 301 287 1017 773 774 125 565 2498 2678 2363
"g3897" 6303 3837 3709 4662 1923 3856 3221 2726 5109 3228
"g3898" 709 935 255 566 385 645 507 306 410 75
"g3899" 7094 14597 5485 9313 9690 6862 3014 11148 17729 5068
"g3900" 42032 21646 37758 28799 19815 20541 18229 18867 34857 25556
"g3901" 4257 3141 1527 1438 4878 739 4578 1422 5647 4757
"g3902" 10 28 58 1898 95 844 44 0 3 1
"g3903" 25816 19075 17843 24490 13104 18112 19021 19828 21943 26990
"g3904" 490 530 432 497 366 536 338 406 457 390
"g3905" 159 174 285 243 82 166 81 159 118 111
"g3906" 6 0 0 7 5 161 50 85 229 0
"g3907" 118086 64896 74512 108278 53475 27257 50551 60189 84234 78545
"g3908" 1426 829 405 3591 1268 1186 592 888 1487 3285
"g3909" 8350 10575 9383 12412 6168 7267 4550 5088 16336 6810
"g3910" 653 2760 3438 2936 2170 3426 1139 2110 1489 10841
"g3911" 215 116 163 148 74 169 68 182 242 49
"g3912" 12033 7905 12163 15076 6954 9984 5820 7671 5948 2861
"g3913" 1354 590 873 2319 681 512 179 1193 442 978
"g3914" 4142 1654 2267 2834 1998 1841 1656 1642 2477 1987
"g3915" 781 948 600 11518 1644 1487 901 130 1265 5322
"g3916" 54 31 63 46 52 47 27 42 79 45
"g3917" 21163 11511 18482 17579 5387 9853 12177 5667 18257 10011
"g3918" 694 683 632 774 488 497 558 390 967 401
"g3919" 17248 11726 13229 20044 11867 12579 9249 9873 21201 19829
"g3920" 49 80 91 103 51 65 95 92 116 218
"g3921" 135 144 686 223 255 498 126 403 66 80
"g3922" 49 43 61 62 37 31 64 28 115 91
"g3923" 7300 3353 6460 2705 4614 2526 2169 4501 5660 2863
"g3924" 15421 6981 4509 14249 7786 6854 5327 7994 10585 6984
"g3925" 169 57 217 96 133 118 9 36 381 269
"g3926" 15456 13563 12748 11285 11167 17130 13336 10852 11372 12899
"g3927" 107 13 64 19 72 34 17 5 155 18
"g3928" 1793 685 3951 1982 1203 1700 620 1830 2598 913
"g3929" 448 424 412 710 445 428 530 315 1176 456
"g3930" 6601 9374 8708 10636 3950 5556 5908 4278 9966 8837
"g3931" 22639 31304 23383 18216 14723 26201 12364 13729 29003 24654
"g3932" 52 24 67 89 74 74 3 30 79 18
"g3933" 4003 1421 2061 3431 3256 578 3902 3788 5970 2882
"g3934" 2225 880 1161 3383 1041 973 881 1632 1937 2012
"g3935" 27516 26716 14922 17566 14206 5656 8003 7284 12426 11390
"g3936" 252 117 1330 347 218 326 225 258 368 332
"g3937" 6 118 333 295 50 75 2 2 141 21
"g3938" 1292 290 1137 2915 1796 772 940 257 1375 1836
"g3939" 11495 7295 8573 10362 6981 6201 4490 7045 7806 13106
"g3940" 1494 1235 1671 3400 991 2443 1441 1839 4070 1236
"g3941" 1807 1022 849 1407 500 1062 926 841 1118 415
"g3942" 7445 6024 4430 5415 4384 5112 4288 3481 5781 5002
"g3943" 2963 1912 2595 2650 1061 1520 1277 1321 3530 3071
"g3944" 1032 426 514 604 183 478 227 305 885 455
"g3945" 965 1671 918 4602 263 1092 922 1102 2665 1525
"g3946" 15961 16371 28727 26491 11836 15916 8029 10201 16781 18765
"g3947" 167 25 217 174 118 143 105 180 114 115
"g3948" 147 4 23 171 23 96 5 8 9 57
"g3949" 337 319 82 113 312 258 39 249 104 180
"g3950" 862 502 535 365 609 661 400 916 595 627
"g3951" 7381 3465 2752 7033 2077 3185 3938 3269 4811 5085
"g3952" 1252 1657 1454 555 1477 720 710 141 1510 579
"g3953" 59 34 166 89 50 88 44 22 31 13
"g3954" 884 212 1540 31 109 790 82 1776 4833 3014
"g3955" 12 0 1 68 3 31 18 61 18 65
"g3956" 247 257 210 277 175 196 135 180 277 212
"g3957" 9222 3061 2579 6306 3793 6164 4117 1849 10845 2299
"g3958" 1061 692 2907 234 581 1515 690 730 1882 1435
"g3959" 20491 9740 19164 8837 6390 9870 7060 11240 14335 8889
"g3960" 3337 3041 1904 1794 924 367 2477 2041 736 1444
"g3961" 13 0 6 2 1 0 3 0 0 0
"g3962" 224 1855 192 917 3 955 13 398 1048 11
"g3963" 420 86 109 241 35 514 157 26 157 275
"g3964" 65 58 10 5 28 32 33 18 42 29
"g3965" 34 15 83 97 7 22 14 33 32 56
"g3966" 58 105 110 41 66 85 40 23 57 38
