"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g888" 1174 710 952 963 1539 751 663 725 475 375
"g889" 8945 12745 16083 11204 13987 2078 2198 1774 2561 1209
"g890" 11653 16491 22556 10439 18848 8870 11687 8855 10113 6301
"g891" 7404 8355 11025 4780 9881 4626 4756 4136 5159 2249
"g892" 9095 12934 13028 7426 18749 5910 4274 5487 13551 4095
"g893" 8723 10940 10670 11523 2552 2258 3851 4993 2513 2052
"g894" 1013 1352 1820 895 1215 667 770 723 659 322
"g895" 3170 1712 6232 2020 2000 699 2026 1357 1869 1008
"g896" 23 85 1781 1432 558 31 24 0 105 62
"g897" 255 138 222 105 331 178 49 95 135 75
"g898" 95 88 0 45 10 11 9 3 12 2
"g899" 10677 7100 11429 11306 13588 5721 7459 4771 8482 4009
"g900" 8735 8891 13481 9308 15424 2440 4509 2757 2820 2550
"g901" 4855 6600 3810 2358 4798 436 719 542 1134 763
"g902" 64 16 14 19 27 39 14 2 16 1
"g903" 193 7 0 0 17 47 6 3 29 0
"g904" 455 2175 222 558 555 182 2895 3 586 10
"g905" 11517 13638 16618 12960 14019 11643 8284 9371 9572 10099
"g906" 17 1 20 5 17 116 143 109 0 64
"g907" 83 236 432 267 255 73 84 18 241 56
"g908" 60 69 234 152 47 143 469 18 92 13
"g909" 4 54 2 3 3 0 0 5 21 4
"g910" 559 839 1745 1320 1219 1118 525 529 451 352
"g911" 73 17 87 73 72 164 23 78 128 17
"g912" 7432 4671 8825 3236 12133 2621 3945 4902 2240 2176
"g913" 216 197 99 128 516 25 70 59 67 67
"g914" 62 98 135 54 7 7 36 27 2 16
"g915" 95 216 415 106 136 76 75 112 104 138
"g916" 189 235 606 836 142 135 47 270 543 160
"g917" 21 30 35 13 36 8 11 9 13 4
"g918" 9289 7006 9065 5677 16773 5046 6243 4456 5753 2728
"g919" 119 110 170 107 198 113 135 73 89 60
"g920" 1052 656 47 601 337 283 250 280 135 234
"g921" 5771 11310 8236 5568 10810 4039 6101 4501 9567 3167
"g922" 19790 51072 29919 23490 42874 22703 30526 18690 28449 20572
"g923" 146 65 128 20 78 96 46 43 110 114
"g924" 5212 3169 9493 3185 6876 2465 2841 1995 2932 1509
"g925" 1399 1602 1347 604 1031 752 667 517 1304 658
"g926" 407 417 305 112 205 89 58 94 95 52
"g927" 366 590 380 429 713 132 382 21 85 162
"g928" 332 1970 877 1424 1678 139 636 355 1124 281
"g929" 8764 10259 12911 11021 9279 9387 7611 5962 7452 5145
"g930" 8773 4603 5770 2312 1465 1621 1044 950 825 403
"g931" 114464 40154 33935 95350 143043 31393 41250 28021 55445 23916
"g932" 9222 19833 25884 13167 20455 7477 9948 5278 10362 10628
"g933" 6198 5821 20459 8189 13096 4870 1762 2796 2572 926
"g934" 47 52 21 12 1 20 35 11 97 8
"g935" 340 509 839 124 814 145 196 315 306 221
"g936" 4585 5471 5023 8866 3271 2152 5709 4067 3761 2053
"g937" 13 21 40 44 17 12 43 12 25 17
"g938" 11323 8282 32872 6713 26111 10624 6474 6410 10400 7333
"g939" 221 862 306 154 19 145 127 13 95 33
"g940" 1 6 0 27 0 38 20 0 18 8
"g941" 233 329 359 210 363 61 98 78 179 64
"g942" 16376 15767 17710 11166 22412 8117 7317 5537 10307 6857
"g943" 1182 315 189 31 485 175 24 141 25 252
"g944" 5 3 336 213 89 103 9 12 81 86
"g945" 20812 30695 21731 20212 43558 6355 5621 5189 5796 5722
"g946" 57 12 39 56 8 0 5 32 178 0
"g947" 8491 10909 12593 10332 16964 3880 3851 3051 4857 4202
"g948" 215 446 327 95 327 51 316 108 25 126
"g949" 50 17 20 37 136 22 22 15 26 1
"g950" 36146 36039 53627 27670 48401 14217 12306 12382 13285 10985
"g951" 67 121 167 74 82 46 36 51 38 5
"g952" 555 32 57 365 5871 322 399 99 337 531
"g953" 51 63 81 57 70 14 16 9 22 9
"g954" 45 79 82 59 61 49 41 40 46 39
"g955" 3579 5053 5667 3781 5448 2863 3252 2399 3044 1528
"g956" 9 1 0 60 458 0 53 16 12 18
"g957" 37288 50731 33151 26240 116827 12698 18747 13554 17253 17276
"g958" 262118 578947 213156 168385 191947 33051 132743 86942 118497 66995
"g959" 16683 21147 18248 10610 16690 6721 8671 7987 12507 6298
"g960" 16 205 24 30 199 45 95 128 61 54
"g961" 1125 1591 915 951 774 832 1094 246 498 565
"g962" 915 1257 1447 1974 2527 929 680 158 2158 1049
"g963" 76 320 151 197 339 87 98 38 34 44
"g964" 37098 37630 36506 24671 49429 35001 24817 22795 45296 33313
"g965" 210 147 224 146 204 18 42 35 62 17
"g966" 52 19 12 45 77 17 7 2 30 74
"g967" 5853 6721 10017 4144 7548 4061 6635 2085 4703 3764
"g968" 4520 6555 13297 5438 17477 5654 1186 5772 5166 1802
"g969" 13187 12220 16781 6294 14278 5478 5432 3016 12199 6513
"g970" 10434 15416 19095 11716 19134 5931 4438 7864 8187 4085
"g971" 65 49 423 145 518 81 37 257 233 186
"g972" 32377 71498 30326 40327 55975 26838 10292 14190 61817 13351
"g973" 30 49 98 30 0 0 63 1 12 4
"g974" 262 847 312 437 658 271 36 145 484 137
"g975" 260 272 173 153 232 17 138 30 49 84
"g976" 1052 1127 1698 667 2820 485 483 434 800 511
"g977" 8804 9100 17291 12441 18928 6064 5785 3748 5362 4632
"g978" 25 54 104 6 54 21 5 16 30 2
"g979" 4522 5009 6055 6647 6654 2165 2053 3088 2208 1135
"g980" 23407 36951 39545 9454 47259 6715 10355 7544 22650 9121
"g981" 27 45 40 7 16 14 31 16 39 18
"g982" 29 32 20 21 31 21 47 41 9 0
"g983" 99 18 2 4 3 5 3 7 4 14
"g984" 3511 5622 5866 3392 4299 3899 4231 2204 3436 2206
"g985" 280 649 841 259 753 121 67 155 232 163
"g986" 320 1968 252 1163 928 224 796 640 261 636
"g987" 3824 8472 9060 4825 7145 6095 5498 3142 2208 3786
"g988" 157 246 415 42 703 22 64 179 65 88
"g989" 1391 2002 1543 2035 1429 4393 2291 1374 4791 1256
"g990" 1269 4988 1227 1135 547 717 631 301 585 444
"g991" 4273 6633 7635 2411 8615 2405 1648 886 2047 1356
"g992" 1 79 5 0 14 21 2 18 28 10
"g993" 69 178 95 241 37 7 118 43 40 0
"g994" 12754 23371 17298 29092 24122 9132 10026 7368 12923 6041
"g995" 905 385 835 1008 466 453 761 198 502 257
"g996" 153 298 303 8 927 999 1218 229 1612 640
"g997" 26 2 23 0 1 0 7 0 0 10
"g998" 7563 3275 8889 1729 7654 1140 816 2160 1200 959
"g999" 12364 17801 13366 11181 16035 8054 9460 7005 7737 5350
"g1000" 82 335 136 68 140 503 115 464 117 369
"g1001" 4310 3188 1365 3992 3680 2276 1675 610 1823 959
"g1002" 3 503 802 67 537 44 291 29 2 5
"g1003" 1733 1865 2257 1810 1745 581 1250 1269 1461 1576
"g1004" 17318 18695 19669 18885 13441 13856 10471 5212 5282 7644
"g1005" 81 2 104 62 306 39 3 8 107 4
"g1006" 92 273 231 176 312 118 153 65 50 73
"g1007" 6600 26604 23846 3255 14472 5042 5601 2862 7503 2697
"g1008" 2999 4608 3324 4169 8860 3429 1567 868 1940 870
"g1009" 3685 4633 9108 8007 7818 3542 1198 3726 3794 1587
"g1010" 8882 23397 21836 15444 22838 5307 11835 6223 12116 5946
"g1011" 298 1066 275 1438 1018 402 502 791 880 1269
"g1012" 41174 58900 14133 76109 46449 4182 10402 4963 11846 4436
"g1013" 438 684 1358 794 1800 391 1864 156 718 757
"g1014" 2072 2647 3235 2216 2308 1208 1349 1073 1642 959
"g1015" 0 9 54 9 62 0 30 7 49 0
"g1016" 2 32 5 14 45 5 11 15 1 0
"g1017" 1406 5403 4320 2584 4064 1046 380 1354 872 124
"g1018" 16092 19582 22845 17371 30104 7733 8036 6010 9785 4097
"g1019" 1304 1833 2569 1693 2179 946 942 742 1446 856
"g1020" 2170 5942 4932 3954 6338 1953 842 1746 2777 507
"g1021" 2202 2821 2044 1142 3589 1250 1104 1347 852 1056
"g1022" 1117 2222 2937 749 5817 3713 888 4513 3499 1419
"g1023" 20483 30584 50927 30608 12155 6232 10353 5256 4782 4054
"g1024" 402 596 530 529 469 363 392 372 465 210
"g1025" 19 28 76 8 71 7 73 93 37 9
"g1026" 8150 19990 15265 14492 11379 6228 7454 6699 12282 3387
"g1027" 5424 8369 11699 3264 10564 1590 2879 2137 2756 1683
"g1028" 144 163 634 39 60 141 19 191 189 63
"g1029" 2805 1529 2292 1084 1824 514 406 350 641 415
"g1030" 258 366 556 157 520 118 275 83 97 108
"g1031" 77 30 67 20 81 23 50 35 48 32
"g1032" 85 103 194 47 54 37 57 33 39 47
"g1033" 123 420 60 47 443 0 89 36 1 0
"g1034" 1500 1785 1667 1076 2525 382 1329 805 1579 661
"g1035" 8 67 178 155 10 0 0 0 20 0
"g1036" 309 208 1160 424 887 136 61 130 319 89
"g1037" 13551 21707 15869 19707 26937 11854 11310 8070 10833 6161
"g1038" 36312 49265 67902 16941 66641 8510 31887 13376 18727 11623
"g1039" 148 50 6 64 920 74 168 34 228 52
"g1040" 8533 6630 13249 7166 8372 1754 939 4732 4015 1070
"g1041" 21180 9250 24455 10626 27432 2106 6116 2021 1683 1824
"g1042" 296 341 277 87 333 273 518 170 357 212
"g1043" 49 45 57 45 67 24 34 26 39 31
"g1044" 135178 185054 52242 140770 79098 52816 70395 25280 48689 21699
"g1045" 237 138 144 193 476 80 64 84 85 51
"g1046" 328 686 303 405 612 303 192 174 254 204
"g1047" 20 20 137 12 245 2 17 29 45 16
"g1048" 157 125 229 95 85 70 128 66 149 44
"g1049" 1979 2104 4571 618 326 1022 4827 256 182 880
"g1050" 233 391 430 194 474 139 122 124 148 83
"g1051" 27 47 72 142 151 18 16 12 35 14
"g1052" 5054 4854 5925 4115 6123 1807 1585 2895 2417 1231
"g1053" 2372 5013 7558 6426 6071 714 1478 855 1676 795
"g1054" 409 592 1056 888 865 385 307 211 233 112
"g1055" 3626 1450 3130 3397 4220 895 2798 791 1336 777
"g1056" 8540 5792 8954 2511 12025 2700 2249 1385 1601 1879
"g1057" 1701 3355 1649 3289 2276 738 1748 612 719 194
"g1058" 565 1607 423 560 239 356 277 52 61 126
"g1059" 21917 30296 33574 19366 36408 12709 11302 13452 13461 8545
"g1060" 12068 19012 14947 16665 19587 9291 10586 7479 10640 7131
"g1061" 44 201 22 265 103 31 173 35 9 65
"g1062" 1492 2619 2966 1486 2881 99 547 526 1921 821
"g1063" 43581 84652 47884 37362 30305 11407 23013 12170 24724 25676
"g1064" 580 732 1090 547 1036 519 371 106 182 215
"g1065" 2137 14424 1424 845 4069 1431 1391 3154 3577 5251
"g1066" 2 142 0 3 0 40 0 0 9 103
"g1067" 51 0 185 8 388 118 17 3 39 106
"g1068" 10177 8854 18000 8461 9125 9107 4286 7387 10168 6945
"g1069" 26887 32289 139838 21379 113857 4185 16988 6187 26243 6248
"g1070" 1546 1781 4246 1348 2604 691 922 604 528 519
"g1071" 353 813 767 357 836 452 735 421 772 350
"g1072" 731 1106 1263 913 1712 641 681 579 768 533
"g1073" 1766 1345 2238 1615 1942 195 243 192 344 89
"g1074" 3602 3983 4074 4296 6751 1201 1272 825 1060 853
"g1075" 19 0 87 109 9 28 33 59 12 95
"g1076" 56982 75572 70432 49146 42603 15192 13417 15531 24521 11014
"g1077" 3267 29526 2797 4178 8917 2720 13867 6158 3026 635
"g1078" 34255 51321 46645 28660 50349 9382 8792 8805 14084 7532
"g1079" 5 30 18 53 14 12 13 15 34 20
"g1080" 733 3160 3845 1721 4171 2324 2831 1269 667 1755
"g1081" 11307 13894 17324 7918 11583 5140 5719 4031 6694 3584
"g1082" 305 547 456 338 529 76 93 86 147 201
"g1083" 126 199 205 269 330 73 75 84 125 62
"g1084" 5474 28220 13242 3464 441 2584 1814 880 277 2292
"g1085" 848 415 565 695 460 267 460 136 323 247
"g1086" 15162 13422 15306 16824 26590 5335 5023 3923 2372 3448
"g1087" 117 31 0 25 127 7 4 12 44 26
"g1088" 2565 1847 4835 2759 6304 2100 2087 3646 4236 1837
"g1089" 4197 1501 3346 2148 8092 547 648 1143 1028 605
"g1090" 4453 7193 10643 4268 9029 1332 2637 1174 5341 2247
"g1091" 35 47 115 98 157 48 42 45 20 58
"g1092" 4221 6889 4910 2265 5806 1009 1429 1532 1932 1187
"g1093" 26499 27988 23966 27109 49491 18218 18276 12852 20569 16367
"g1094" 260 277 236 168 449 246 116 129 137 10
"g1095" 553 462 583 1119 1457 426 435 1159 538 317
"g1096" 527 447 398 342 24 41 81 70 91 9
"g1097" 15561 11583 16217 6756 25780 5626 7822 6344 5990 4471
"g1098" 302 602 208 101 290 186 45 12 73 47
"g1099" 1282 2592 881 517 2855 371 724 267 125 72
"g1100" 488 936 1435 384 735 325 394 231 575 226
"g1101" 231 208 176 164 274 70 278 39 73 191
"g1102" 765 6945 20392 9046 18762 1133 5444 9322 6331 13734
"g1103" 734 4940 303 923 2518 471 859 1630 753 793
"g1104" 27 0 0 1 0 31 0 15 0 4
"g1105" 950 39 1606 384 1034 153 204 8 212 62
"g1106" 88 238 211 123 117 75 98 37 81 45
"g1107" 6390 9142 9928 7243 14121 3851 5159 3471 7089 4927
"g1108" 53 101 75 207 101 15 13 23 24 18
"g1109" 4309 1581 4852 1771 5403 1721 2625 1674 2158 627
"g1110" 3719 2962 3183 2610 6164 1488 3233 1151 2627 345
"g1111" 32075 27184 32554 20535 42765 8910 8937 9420 8619 6230
"g1112" 13530 16729 19676 15857 20584 10664 10159 8061 11829 10129
"g1113" 6610 8614 9734 7471 12440 4729 4951 4114 4531 5258
"g1114" 2010 2905 2669 2983 2643 1809 1749 1712 2866 1699
"g1115" 8517 10310 12827 8833 14058 5722 5116 5254 7650 3457
"g1116" 216 354 590 172 478 50 162 62 176 151
"g1117" 109 109 225 135 177 72 90 79 113 25
"g1118" 10231 6628 2656 3037 5423 1085 2367 978 3367 1962
"g1119" 5 5 18 14 22 13 2 28 8 6
"g1120" 282 173 459 92 207 90 86 62 106 67
"g1121" 5081 0 1490 595 2765 0 226 705 651 1639
"g1122" 8 22 44 0 76 17 0 6 12 1
"g1123" 3996 3046 5866 9265 6684 1306 1211 688 461 1654
"g1124" 428 200 604 162 406 37 79 125 147 43
"g1125" 338 243 315 156 278 101 83 86 35 116
"g1126" 388 1014 636 2012 988 677 107 105 142 818
"g1127" 2118 2942 2788 2416 2985 1531 1346 860 1425 997
"g1128" 3051 4451 5099 958 3419 668 765 498 968 1361
"g1129" 262 406 0 44 81 17 16 0 45 0
"g1130" 4320 5622 3258 3042 9085 2247 1041 1294 1638 2451
"g1131" 974 3453 2311 1007 2052 513 561 770 743 651
"g1132" 226 192 158 19 230 108 120 75 123 31
"g1133" 408 302 199 153 226 95 126 76 92 88
"g1134" 539 526 16 301 446 66 88 34 174 66
"g1135" 39 61 68 95 99 29 61 38 40 36
"g1136" 1548 2345 959 1199 2588 841 593 639 150 456
"g1137" 1257 1522 1352 591 1215 299 600 459 1004 535
"g1138" 3126 3629 6676 2322 6268 2110 1350 2324 751 1671
"g1139" 1475 2322 2306 784 6502 257 103 531 850 586
"g1140" 704 817 969 670 800 543 339 194 721 267
"g1141" 8588 9924 10697 12356 17615 3972 3271 3105 4243 3484
"g1142" 42 25 152 62 183 45 56 35 39 44
"g1143" 46 49 74 42 71 28 23 24 33 19
"g1144" 1633 2843 2273 1744 2582 1338 756 791 1494 719
"g1145" 25 43 42 7 44 6 0 34 0 29
"g1146" 777 380 1091 538 867 382 298 198 200 168
"g1147" 396 646 819 418 753 190 127 243 215 150
"g1148" 567 435 941 649 1559 1344 315 658 535 140
"g1149" 552 3213 4296 2008 7816 1142 762 351 1569 455
"g1150" 14257 19743 17367 15168 22379 8323 9325 6472 11928 5132
"g1151" 7847 9879 13694 5180 4533 4103 6279 1130 3989 3036
"g1152" 614 1081 3382 1651 1066 1105 1984 639 723 361
"g1153" 550 1990 1660 676 1299 522 381 97 529 369
"g1154" 32 32 82 40 116 1 1 1 7 10
"g1155" 0 27 5 1 295 0 4 8 18 10
"g1156" 11032 23336 21915 15181 15628 2931 8096 2652 3969 4054
"g1157" 1198 4805 6807 3069 2019 2570 1627 634 695 2038
"g1158" 3234 4293 5743 3631 4302 792 653 733 508 554
"g1159" 37167 68267 3961 17016 67497 7487 15732 5563 42859 13954
"g1160" 10216 11971 17844 4546 8126 5958 10128 4703 8519 4180
"g1161" 24095 25912 29338 15265 34743 8970 9924 9264 8977 15763
"g1162" 340 80 445 723 3 821 286 403 369 34
"g1163" 7412 6368 2509 3305 5592 997 2074 939 2385 469
"g1164" 64202 61872 74532 45434 104354 38266 37632 38295 39346 22953
"g1165" 77 94 788 500 333 134 126 124 118 65
"g1166" 4188 5210 8133 3896 6566 823 833 1265 939 799
"g1167" 2906 967 712 536 1208 608 479 571 497 314
"g1168" 1128 1167 265 195 597 1002 287 158 506 295
"g1169" 1364 1545 3171 640 672 303 141 770 973 125
"g1170" 27 88 42 23 62 8 30 12 3 7
"g1171" 13330 11896 13458 11335 11473 3848 2977 3884 6490 1479
"g1172" 729 1743 1704 1622 1026 591 733 748 1073 549
"g1173" 110 101 110 98 97 38 41 29 50 48
"g1174" 51 125 1 155 229 0 156 25 8 73
"g1175" 5942 10766 10493 8940 15797 1851 1930 2243 1540 1659
"g1176" 521 511 418 406 877 351 265 507 396 185
"g1177" 1437 1756 501 673 2482 209 452 193 289 509
"g1178" 29 17 11 16 48 16 14 12 27 15
"g1179" 354 405 616 270 820 132 360 209 489 144
"g1180" 8205 19219 25496 10010 13470 11234 4823 8016 5788 6020
"g1181" 401 828 1215 488 4921 472 39 974 790 471
"g1182" 247 51 11 54 60 17 1 11 90 12
"g1183" 8833 8461 8615 7141 6691 5200 5351 3264 6109 4559
"g1184" 29 16 150 9 38 8 3 14 3 6
"g1185" 2883 3646 3833 2599 4973 2043 2208 2219 2886 1688
"g1186" 184 108 127 115 426 67 43 207 128 99
"g1187" 6040 7685 9354 5532 10481 3900 4687 4101 4567 3385
"g1188" 9987 14344 9739 4010 10698 2434 3417 2509 2802 2288
"g1189" 1357 826 3447 1168 4476 1442 1269 1000 1953 707
"g1190" 47 52 52 36 50 16 19 15 21 12
"g1191" 824 917 2456 1072 2629 280 173 617 380 203
"g1192" 2452 3023 2457 1887 3069 468 734 236 803 600
"g1193" 592 583 804 231 696 131 98 97 173 58
"g1194" 102 85 223 233 231 151 142 43 194 90
"g1195" 583 1047 2121 529 1913 429 541 314 1032 533
"g1196" 753 200 1940 1667 1825 1593 771 133 1039 1783
"g1197" 985 1057 1038 707 2036 250 303 148 398 474
"g1198" 96 138 92 84 42 27 28 23 24 14
"g1199" 209 368 150 286 449 70 115 131 126 58
"g1200" 1163 2751 4060 718 1838 967 1117 838 645 841
"g1201" 306 246 105 198 153 191 47 181 95 194
"g1202" 257 184 211 153 200 83 131 107 138 26
"g1203" 530 413 254 353 836 285 412 179 186 161
"g1204" 22538 46009 37965 27532 47407 9870 10306 19564 11678 8550
"g1205" 2188 12724 1912 1359 5097 5147 1009 3201 5557 2572
"g1206" 25 7 126 10 9 13 23 69 2 0
"g1207" 2524 2939 5608 2458 6115 1452 1249 1225 2056 1190
"g1208" 190 95 112 129 184 33 34 55 58 92
"g1209" 8569 15179 14202 15659 12007 9146 4124 4396 9120 3049
"g1210" 286 206 294 171 466 78 76 40 36 16
"g1211" 423 392 640 445 382 305 241 162 267 173
"g1212" 1584 1627 1323 1320 2237 1940 1151 1396 1581 900
"g1213" 8863 10739 13438 8399 13626 2388 2791 2939 3090 2232
"g1214" 153 577 207 145 159 127 120 123 176 145
"g1215" 347 336 653 535 1214 96 570 272 347 262
"g1216" 1588 1727 655 1542 2213 308 272 612 268 84
"g1217" 49598 35395 52946 74004 165982 24069 31399 15255 26589 30110
"g1218" 867 330 1688 895 1913 565 726 541 2045 892
"g1219" 1405 2487 2690 2366 3943 1268 1119 1375 1648 766
"g1220" 20800 36721 63604 22182 41600 8376 10344 5543 7035 6103
"g1221" 1712 907 2412 1782 2783 426 1051 1208 714 459
"g1222" 95 8 55 35 8 49 8 4 104 16
"g1223" 503 814 1088 720 852 452 353 286 338 376
"g1224" 3313 5276 7670 4171 7168 1874 1353 1431 2172 1164
"g1225" 3825 7552 7093 5040 3103 1445 4754 2883 3365 2741
"g1226" 49 14 47 27 153 34 16 15 11 28
"g1227" 1253 1542 1741 1253 1516 725 820 1062 1406 1140
"g1228" 1299 2288 3066 1621 3899 1908 2316 869 1126 838
"g1229" 2896 6070 1928 3121 10564 3330 3160 4194 2434 1398
"g1230" 867 996 1088 532 1190 428 352 551 577 512
"g1231" 2884 3989 7793 2386 8462 1826 2275 3438 4208 2877
"g1232" 2 16 38 1 2 11 1 0 45 13
"g1233" 6630 11551 7363 6421 5588 2087 2159 2565 4488 2559
"g1234" 18 18 1 23 3 3 18 1 8 0
"g1235" 755 1063 962 2250 7335 1328 491 58 662 248
"g1236" 198 162 169 124 162 70 61 58 74 64
"g1237" 70 9 4 0 0 1 17 22 4 4
"g1238" 19 164 37 206 24 5 0 3 20 47
"g1239" 459 29 249 366 978 280 142 30 36 49
"g1240" 23 0 58 14 92 9 66 8 7 6
"g1241" 5711 6338 9309 4687 8653 4011 6165 5095 7265 4795
"g1242" 27350 30660 43832 7706 36995 16900 17477 19234 20894 22848
"g1243" 4210 11834 13436 6155 8002 4466 3128 2519 4053 1623
"g1244" 36 295 288 217 590 269 320 100 314 157
"g1245" 152 80 176 95 227 275 222 405 302 1
"g1246" 142 134 145 100 333 47 33 46 40 21
"g1247" 23 0 18 14 34 10 68 6 10 3
"g1248" 2760 2507 2592 2227 3886 1708 1215 952 1330 733
"g1249" 159 0 10 128 0 0 21 1 0 1
"g1250" 26619 38175 29677 18688 28300 13772 14588 8663 14935 8071
"g1251" 14265 20088 17403 6941 13505 8547 4549 5468 12451 4680
"g1252" 6194 8567 7362 4421 7564 3659 5034 4738 6189 3881
"g1253" 6200 3706 10019 4181 5010 1707 2810 2262 3181 2021
"g1254" 1331 3884 3414 6329 4783 1480 1790 2959 3474 1234
"g1255" 7301 6298 16607 5224 9960 5974 5701 6909 5177 3404
"g1256" 1956 1758 2381 18 4690 69 156 840 870 15
"g1257" 9717 19606 6285 3990 18131 942 1208 152 2137 3606
"g1258" 668 866 661 335 767 449 646 384 586 452
"g1259" 27 22 12 30 31 34 29 0 13 0
"g1260" 9097 13356 11227 5994 13104 7223 5594 7092 6698 5545
"g1261" 30 22 441 7 216 63 1 16 5 5
"g1262" 4443 7410 4859 5072 6268 2010 2298 2101 1345 1589
"g1263" 4000 3858 4116 1849 3527 388 1645 307 700 211
"g1264" 229 420 166 138 271 72 84 134 211 66
"g1265" 320 255 180 437 1266 135 522 23 240 166
"g1266" 1260 6011 5531 2287 5017 682 3616 1086 2405 1017
"g1267" 11130 9955 15392 13938 19915 4960 7029 6560 7678 6132
"g1268" 379 452 552 263 648 235 263 122 220 274
"g1269" 62 73 50 41 102 30 38 63 40 34
"g1270" 2239 2499 15168 7138 10075 1343 4565 3235 1723 1232
"g1271" 143 146 88 110 202 22 36 25 56 73
"g1272" 47565 61345 52970 27088 57264 25086 20228 21441 13364 17542
"g1273" 9 6 7 2 16 1 1 1 5 0
"g1274" 30339 21660 10665 8605 13338 1451 1869 2630 3136 2940
"g1275" 981 925 622 4317 4472 1800 936 409 103 71
"g1276" 11 21 19 12 144 8 0 10 6 12
"g1277" 37 48 20 15 75 30 102 10 71 41
"g1278" 72868 56956 93882 60578 84790 51413 58178 34757 60739 49279
"g1279" 2990 1379 1977 2880 3099 2159 1478 1303 2704 1821
"g1280" 24331 26613 17254 31786 38458 18794 10526 19161 20519 12647
"g1281" 7002 13191 18886 3108 7836 3327 5940 4521 4431 6315
"g1282" 128 11 92 84 91 61 95 47 113 50
"g1283" 7304 2090 13554 2042 8849 1295 1422 360 3744 3451
"g1284" 134 166 235 47 262 54 260 34 122 51
"g1285" 87 31 64 25 164 17 14 20 7 23
"g1286" 14 0 11 11 12 44 6 30 31 1
"g1287" 77 16 186 119 101 122 9 21 22 79
"g1288" 71627 104746 103787 85937 142944 83838 98963 55713 63615 103685
"g1289" 1155 4525 3064 5907 2232 668 654 582 4965 369
"g1290" 1 47 52 1 30 7 0 5 0 15
"g1291" 355 2126 3288 4317 1988 189 1666 270 2299 37
"g1292" 68797 55822 30003 50089 79194 29219 23380 20315 60024 33926
"g1293" 196 283 181 149 299 95 66 78 95 46
"g1294" 705 829 899 820 1028 156 218 198 318 261
"g1295" 169 265 131 129 129 24 52 31 43 27
"g1296" 28 87 38 27 28 11 12 12 5 10
"g1297" 8731 5462 11768 5963 9046 6198 4331 2789 5457 2162
"g1298" 164 117 278 91 222 87 82 88 110 70
"g1299" 9828 13134 12677 6876 13927 6255 6186 4727 8511 4957
"g1300" 3768 6288 3031 4006 13751 3310 3246 3952 3058 2527
"g1301" 40909 22125 25683 22661 65660 47874 33688 38712 43280 48499
"g1302" 18471 23588 33366 26012 32785 35640 23386 32611 33996 21628
"g1303" 5192 7398 6827 1568 10700 5043 8031 11798 18217 4848
"g1304" 3630 14019 9264 3878 13261 4832 8365 7874 14465 7859
"g1305" 67 197 305 195 277 37 473 210 150 125
"g1306" 3633 2150 3974 3084 6649 1778 3930 1802 5331 3330
"g1307" 2 0 125 5 25 0 0 0 841 162
"g1308" 6857 5413 7825 4206 8095 7440 9190 6920 7939 7321
"g1309" 68 1424 354 457 43 284 1127 107 105 469
"g1310" 740 2421 2823 2591 1422 2236 2005 2667 336 2049
"g1311" 1604 2846 5349 708 7379 3374 3021 276 760 2043
"g1312" 18659 14842 16652 11833 19726 14834 19301 24058 12439 6782
"g1313" 1649 1549 3525 1204 1583 2392 1843 1515 3370 1538
"g1314" 334 207 25 279 145 113 301 1 26 144
"g1315" 1459 3483 3368 3745 7044 1679 3097 2351 4037 2473
"g1316" 47960 17463 34518 52030 55902 27095 8912 71201 104071 61076
"g1317" 19572 10775 20732 16892 23646 19366 19919 21165 27447 13185
"g1318" 576 883 771 746 1772 1145 1541 536 1989 868
"g1319" 2162 4375 3852 2513 3090 4126 6720 2621 6974 3484
"g1320" 26 85 178 22 25 63 34 12 47 102
"g1321" 10661 9894 18235 10369 17968 12461 12507 18470 15268 5745
"g1322" 1624 1655 2145 981 1542 737 1405 961 2294 1046
"g1323" 494 1255 932 700 585 682 496 1429 1292 527
"g1324" 15634 29377 37184 23822 32284 21485 22978 17145 56566 28988
"g1325" 11 11 37 17 7 6 165 17 28 86
"g1326" 3203 5434 6876 6325 9182 5371 3932 4453 4005 7063
"g1327" 1223 2080 3138 1382 1887 4501 1848 1287 4022 2318
"g1328" 1766 1345 5019 1908 2487 1830 3932 1073 867 2591
"g1329" 64 236 231 88 109 115 168 117 84 93
"g1330" 516 401 989 1287 299 771 648 1123 1005 767
"g1331" 2171 2979 3131 5818 7187 3829 4155 3505 5131 2828
"g1332" 32 3857 133 9 169 0 550 299 383 383
"g1333" 77 67 67 38 99 63 78 62 166 137
"g1334" 3210 8289 7632 5934 6466 9214 5428 3078 12467 3248
"g1335" 1418 5437 921 972 5713 1432 504 1456 98 580
"g1336" 161 736 240 355 711 998 752 569 505 482
"g1337" 20311 72970 61270 37035 70716 57131 79875 44488 91516 35903
"g1338" 151 308 152 268 405 207 201 168 228 115
"g1339" 556 277 69 1115 1399 168 1439 614 226 752
"g1340" 802 570 670 177 592 718 674 917 969 760
"g1341" 112 40 66 115 143 138 123 149 109 73
"g1342" 43 160 108 7 20 36 87 67 36 22
"g1343" 53 72 99 4 34 12 32 0 59 20
"g1344" 3327 3375 2901 1557 2321 3060 4082 1475 2449 4005
"g1345" 681 892 765 585 1545 929 858 389 723 530
